Date,RIC,Currency,Price to Earning,0
2015-10-20,VATN.S,CHF,17.208371201,
2015-10-21,BFT.WA,PLN,24.644859082,
2015-10-21,HOCM.L,GBp,,
2015-10-21,VATN.S,CHF,17.083446546,
2015-10-22,BFT.WA,PLN,24.36158484,
2015-10-22,HOCM.L,GBp,,
2015-10-22,VATN.S,CHF,16.880443982,
2015-10-23,BFT.WA,PLN,24.304929992,
2015-10-23,HOCM.L,GBp,,
2015-10-23,VATN.S,CHF,16.771134909,
2015-10-26,BFT.WA,PLN,24.588204234,
2015-10-26,HOCM.L,GBp,,
2015-10-26,VATN.S,CHF,17.53629842,
2015-10-27,BFT.WA,PLN,24.36158484,
2015-10-27,HOCM.L,GBp,,
2015-10-27,VATN.S,CHF,17.442604929,
2015-10-28,BFT.WA,PLN,24.418239689,
2015-10-28,HOCM.L,GBp,,
2015-10-28,VATN.S,CHF,17.629991911,
2015-10-29,BFT.WA,PLN,24.588204234,
2015-10-29,HOCM.L,GBp,,
2015-10-29,VATN.S,CHF,18.160921694,
2015-10-30,BFT.WA,PLN,24.928133325,
2015-10-30,HOCM.L,GBp,,
2015-10-30,VATN.S,CHF,17.848610057,
2015-11-02,BFT.WA,PLN,24.928133325,
2015-11-02,HOCM.L,GBp,,
2015-11-02,VATN.S,CHF,17.848610057,
2015-11-03,BFT.WA,PLN,24.248275143,
2015-11-03,HOCM.L,GBp,,
2015-11-03,VATN.S,CHF,17.598760747,
2015-11-04,BFT.WA,PLN,24.296431764,
2015-11-04,HOCM.L,GBp,,
2015-11-04,VATN.S,CHF,17.411373765,
2015-11-05,BFT.WA,PLN,23.627904552,
2015-11-05,HOCM.L,GBp,,
2015-11-05,VATN.S,CHF,17.70806982,
2015-11-06,BFT.WA,PLN,23.627487441,
2015-11-06,HOCM.L,GBp,,
2015-11-06,VATN.S,CHF,17.088841598,
2015-11-09,BFT.WA,PLN,23.785022778,
2015-11-09,HOCM.L,GBp,,
2015-11-09,VATN.S,CHF,16.841388185,
2015-11-10,BFT.WA,PLN,23.785022778,
2015-11-10,HOCM.L,GBp,,
2015-11-10,VATN.S,CHF,17.103397681,
2015-11-11,HOCM.L,GBp,,
2015-11-11,VATN.S,CHF,16.95783685,
2015-11-12,BFT.WA,PLN,23.686563192,
2015-11-12,HOCM.L,GBp,,
2015-11-12,VATN.S,CHF,16.768607769,
2015-11-13,BFT.WA,PLN,24.181674252,
2015-11-13,HOCM.L,GBp,,
2015-11-13,VATN.S,CHF,16.623046938,
2015-11-16,BFT.WA,PLN,24.749926718,
2015-11-16,HOCM.L,GBp,,
2015-11-16,VATN.S,CHF,16.739495603,
2015-11-17,BFT.WA,PLN,24.72742167,
2015-11-17,HOCM.L,GBp,,
2015-11-17,VATN.S,CHF,16.885056434,
2015-11-18,BFT.WA,PLN,24.136664155,
2015-11-18,HOCM.L,GBp,,
2015-11-18,VATN.S,CHF,16.855944268,
2015-11-19,BFT.WA,PLN,24.243563134,
2015-11-19,HOCM.L,GBp,,
2015-11-19,VATN.S,CHF,16.739495603,
2015-11-20,BFT.WA,PLN,24.173234859,
2015-11-20,HOCM.L,GBp,,
2015-11-20,VATN.S,CHF,16.375593524,
2015-11-23,BFT.WA,PLN,23.737199551,
2015-11-23,HOCM.L,GBp,,
2015-11-23,VATN.S,CHF,16.375593524,
2015-11-24,BFT.WA,PLN,23.630300572,
2015-11-24,HOCM.L,GBp,,
2015-11-24,VATN.S,CHF,16.44837394,
2015-11-25,BFT.WA,PLN,23.737199551,
2015-11-25,HOCM.L,GBp,,
2015-11-25,VATN.S,CHF,16.637603021,
2015-11-26,BFT.WA,PLN,23.827219743,
2015-11-26,HOCM.L,GBp,,
2015-11-26,VATN.S,CHF,16.419261774,
2015-11-27,BFT.WA,PLN,23.908800543,
2015-11-27,HOCM.L,GBp,,
2015-11-27,VATN.S,CHF,16.419261774,
2015-11-30,BFT.WA,PLN,23.996007604,
2015-11-30,HOCM.L,GBp,,
2015-11-30,VATN.S,CHF,16.521154356,
2015-12-01,BFT.WA,PLN,23.799088433,
2015-12-01,HOCM.L,GBp,,
2015-12-01,VATN.S,CHF,16.593934771,
2015-12-02,BFT.WA,PLN,24.190113645,
2015-12-02,HOCM.L,GBp,,
2015-12-02,VATN.S,CHF,16.797719935,
2015-12-03,BFT.WA,PLN,23.68093693,
2015-12-03,HOCM.L,GBp,,
2015-12-03,VATN.S,CHF,16.492042189,
2015-12-04,BFT.WA,PLN,23.627487441,
2015-12-04,HOCM.L,GBp,,
2015-12-04,VATN.S,CHF,16.768607769,
2015-12-07,BFT.WA,PLN,23.630300572,
2015-12-07,HOCM.L,GBp,,
2015-12-07,VATN.S,CHF,16.68127127,
2015-12-08,BFT.WA,PLN,22.898886506,
2015-12-08,HOCM.L,GBp,,
2015-12-08,VATN.S,CHF,16.492042189,
2015-12-09,BFT.WA,PLN,23.574037951,
2015-12-09,HOCM.L,GBp,,
2015-12-09,VATN.S,CHF,16.550266522,
2015-12-10,BFT.WA,PLN,23.062048106,
2015-12-10,HOCM.L,GBp,,
2015-12-10,VATN.S,CHF,16.695827353,
2015-12-11,BFT.WA,PLN,22.898886506,
2015-12-11,HOCM.L,GBp,,
2015-12-11,VATN.S,CHF,16.477486106,
2015-12-14,BFT.WA,PLN,22.662583501,
2015-12-14,HOCM.L,GBp,,
2015-12-14,VATN.S,CHF,16.506598272,
2015-12-15,BFT.WA,PLN,23.236462229,
2015-12-15,HOCM.L,GBp,,
2015-12-15,VATN.S,CHF,16.521154356,
2015-12-16,BFT.WA,PLN,23.34898747,
2015-12-16,HOCM.L,GBp,,
2015-12-16,VATN.S,CHF,16.433817857,
2015-12-17,BFT.WA,PLN,23.627487441,
2015-12-17,HOCM.L,GBp,,
2015-12-17,VATN.S,CHF,17.059729432,
2015-12-18,BFT.WA,PLN,23.627487441,
2015-12-18,HOCM.L,GBp,,
2015-12-18,VATN.S,CHF,16.95783685,
2015-12-21,BFT.WA,PLN,23.180199609,
2015-12-21,HOCM.L,GBp,,
2015-12-21,VATN.S,CHF,16.870500351,
2015-12-22,BFT.WA,PLN,23.180199609,
2015-12-22,HOCM.L,GBp,,
2015-12-22,VATN.S,CHF,17.045173348,
2015-12-23,BFT.WA,PLN,23.911613674,
2015-12-23,HOCM.L,GBp,,
2015-12-23,VATN.S,CHF,17.030617265,
2015-12-24,HOCM.L,GBp,,
2015-12-28,BFT.WA,PLN,23.911613674,
2015-12-28,VATN.S,CHF,17.132509847,
2015-12-29,BFT.WA,PLN,23.911613674,
2015-12-29,HOCM.L,GBp,,
2015-12-29,VATN.S,CHF,17.219846346,
2015-12-30,BFT.WA,PLN,24.75555298,
2015-12-30,HOCM.L,GBp,,
2015-12-30,VATN.S,CHF,17.176178097,
2015-12-31,HOCM.L,GBp,,
2016-01-04,BFT.WA,PLN,24.75555298,
2016-01-04,HOCM.L,GBp,,
2016-01-04,VATN.S,CHF,16.972392933,
2016-01-05,BFT.WA,PLN,24.474239878,
2016-01-05,HOCM.L,GBp,,
2016-01-05,VATN.S,CHF,16.943280766,
2016-01-06,HOCM.L,GBp,,
2016-01-06,VATN.S,CHF,16.637603021,
2016-01-07,BFT.WA,PLN,23.574037951,
2016-01-07,HOCM.L,GBp,,
2016-01-07,VATN.S,CHF,16.244588776,
2016-01-08,BFT.WA,PLN,23.799088433,
2016-01-08,HOCM.L,GBp,,
2016-01-08,VATN.S,CHF,16.128140111,
2016-01-11,BFT.WA,PLN,23.607795524,
2016-01-11,HOCM.L,GBp,,
2016-01-11,VATN.S,CHF,15.98257928,
2016-01-12,BFT.WA,PLN,22.814492576,
2016-01-12,HOCM.L,GBp,,
2016-01-12,VATN.S,CHF,16.462930023,
2016-01-13,BFT.WA,PLN,23.028290533,
2016-01-13,HOCM.L,GBp,,
2016-01-13,VATN.S,CHF,16.492042189,
2016-01-14,BFT.WA,PLN,22.617573404,
2016-01-14,HOCM.L,GBp,,
2016-01-14,VATN.S,CHF,16.011691446,
2016-01-15,BFT.WA,PLN,22.589442094,
2016-01-15,HOCM.L,GBp,,
2016-01-15,VATN.S,CHF,16.055359695,
2016-01-18,BFT.WA,PLN,22.308128992,
2016-01-18,HOCM.L,GBp,,
2016-01-18,VATN.S,CHF,15.953467113,
2016-01-19,BFT.WA,PLN,22.448785543,
2016-01-19,HOCM.L,GBp,,
2016-01-19,VATN.S,CHF,16.17180836,
2016-01-20,BFT.WA,PLN,21.379795755,
2016-01-20,HOCM.L,GBp,,
2016-01-20,VATN.S,CHF,15.633233285,
2016-01-21,BFT.WA,PLN,20.817169551,
2016-01-21,HOCM.L,GBp,,
2016-01-21,VATN.S,CHF,16.288257025,
2016-01-22,BFT.WA,PLN,22.505048164,
2016-01-22,HOCM.L,GBp,,
2016-01-22,VATN.S,CHF,16.259144859,
2016-01-25,BFT.WA,PLN,22.223735062,
2016-01-25,HOCM.L,GBp,,
2016-01-25,VATN.S,CHF,16.288257025,
2016-01-26,BFT.WA,PLN,22.319381516,
2016-01-26,HOCM.L,GBp,,
2016-01-26,VATN.S,CHF,16.099027945,
2016-01-27,BFT.WA,PLN,22.392522923,
2016-01-27,HOCM.L,GBp,,
2016-01-27,VATN.S,CHF,16.186364444,
2016-01-28,BFT.WA,PLN,22.448785543,
2016-01-28,HOCM.L,GBp,,
2016-01-28,VATN.S,CHF,15.895242781,
2016-01-29,BFT.WA,PLN,23.292724849,
2016-01-29,HOCM.L,GBp,,
2016-01-29,VATN.S,CHF,16.17180836,
2016-02-01,BFT.WA,PLN,22.851063279,
2016-02-01,HOCM.L,GBp,,
2016-02-01,VATN.S,CHF,16.011691446,
2016-02-02,BFT.WA,PLN,22.955149127,
2016-02-02,HOCM.L,GBp,,
2016-02-02,VATN.S,CHF,16.011691446,
2016-02-03,BFT.WA,PLN,22.066199724,
2016-02-03,HOCM.L,GBp,,
2016-02-03,VATN.S,CHF,15.953467113,
2016-02-04,BFT.WA,PLN,22.505048164,
2016-02-04,HOCM.L,GBp,,
2016-02-04,VATN.S,CHF,15.502228536,
2016-02-05,BFT.WA,PLN,22.505048164,
2016-02-05,HOCM.L,GBp,,
2016-02-05,VATN.S,CHF,15.531340703,
2016-02-08,BFT.WA,PLN,22.448785543,
2016-02-08,HOCM.L,GBp,,
2016-02-08,VATN.S,CHF,14.461468592,
2016-02-09,BFT.WA,PLN,22.505048164,
2016-02-09,HOCM.L,GBp,,
2016-02-09,VATN.S,CHF,14.075732389,
2016-02-10,BFT.WA,PLN,22.448785543,
2016-02-10,HOCM.L,GBp,,
2016-02-10,VATN.S,CHF,14.374132094,
2016-02-11,BFT.WA,PLN,22.617573404,
2016-02-11,HOCM.L,GBp,,
2016-02-11,VATN.S,CHF,14.148512805,
2016-02-12,BFT.WA,PLN,22.313755254,
2016-02-12,HOCM.L,GBp,,
2016-02-12,VATN.S,CHF,14.585195299,
2016-02-15,BFT.WA,PLN,22.389709792,
2016-02-15,HOCM.L,GBp,,
2016-02-15,VATN.S,CHF,15.00732171,
2016-02-16,BFT.WA,PLN,22.215295669,
2016-02-16,HOCM.L,GBp,,
2016-02-16,VATN.S,CHF,14.992765627,
2016-02-17,BFT.WA,PLN,22.499421902,
2016-02-17,HOCM.L,GBp,,
2016-02-17,VATN.S,CHF,14.847204795,
2016-02-18,BFT.WA,PLN,22.673836025,
2016-02-18,HOCM.L,GBp,,
2016-02-18,VATN.S,CHF,14.716200047,
2016-02-19,BFT.WA,PLN,22.448785543,
2016-02-19,HOCM.L,GBp,,
2016-02-19,VATN.S,CHF,14.461468592,
2016-02-22,BFT.WA,PLN,22.195603751,
2016-02-22,HOCM.L,GBp,,
2016-02-22,VATN.S,CHF,14.40324426,
2016-02-23,BFT.WA,PLN,22.448785543,
2016-02-23,HOCM.L,GBp,,
2016-02-23,VATN.S,CHF,14.272239512,
2016-02-24,BFT.WA,PLN,22.448785543,
2016-02-24,HOCM.L,GBp,,
2016-02-24,VATN.S,CHF,14.03206414,
2016-02-25,BFT.WA,PLN,22.122462345,
2016-02-25,HOCM.L,GBp,,
2016-02-25,VATN.S,CHF,14.77442438,
2016-02-26,BFT.WA,PLN,22.589442094,
2016-02-26,HOCM.L,GBp,,
2016-02-26,VATN.S,CHF,14.657975715,
2016-02-29,BFT.WA,PLN,22.336260302,
2016-02-29,HOCM.L,GBp,,
2016-02-29,VATN.S,CHF,14.73075613,
2016-03-01,BFT.WA,PLN,22.336260302,
2016-03-01,HOCM.L,GBp,,
2016-03-01,VATN.S,CHF,14.614307465,
2016-03-02,BFT.WA,PLN,22.167472441,
2016-03-02,HOCM.L,GBp,,
2016-03-02,VATN.S,CHF,14.861760878,
2016-03-03,BFT.WA,PLN,22.102770428,
2016-03-03,HOCM.L,GBp,,
2016-03-03,VATN.S,CHF,15.181994707,
2016-03-04,BFT.WA,PLN,21.94242196,
2016-03-04,HOCM.L,GBp,,
2016-03-04,VATN.S,CHF,14.949097377,
2016-03-07,BFT.WA,PLN,21.99868458,
2016-03-07,HOCM.L,GBp,,
2016-03-07,VATN.S,CHF,14.716200047,
2016-03-08,BFT.WA,PLN,22.392522923,
2016-03-08,HOCM.L,GBp,,
2016-03-08,VATN.S,CHF,14.745312213,
2016-03-09,BFT.WA,PLN,22.167472441,
2016-03-09,HOCM.L,GBp,,
2016-03-09,VATN.S,CHF,14.701643964,
2016-03-10,BFT.WA,PLN,22.842623886,
2016-03-10,HOCM.L,GBp,,
2016-03-10,VATN.S,CHF,14.759868297,
2016-03-11,BFT.WA,PLN,21.511934014,
2016-03-11,HOCM.L,GBp,,
2016-03-11,VATN.S,CHF,15.065546042,
2016-03-14,BFT.WA,PLN,21.727053354,
2016-03-14,HOCM.L,GBp,,
2016-03-14,VATN.S,CHF,15.167438624,
2016-03-15,BFT.WA,PLN,21.5818478,
2016-03-15,HOCM.L,GBp,,
2016-03-15,VATN.S,CHF,15.138326458,
2016-03-16,BFT.WA,PLN,21.829235041,
2016-03-16,HOCM.L,GBp,,
2016-03-16,VATN.S,CHF,15.021877793,
2016-03-17,BFT.WA,PLN,21.936794711,
2016-03-17,HOCM.L,GBp,,
2016-03-17,VATN.S,CHF,14.861760878,
2016-03-18,BFT.WA,PLN,21.936794711,
2016-03-18,HOCM.L,GBp,,
2016-03-18,VATN.S,CHF,15.254775123,
2016-03-21,BFT.WA,PLN,24.039586261,
2016-03-21,HOCM.L,GBp,,
2016-03-21,VATN.S,CHF,15.065546042,
2016-03-22,BFT.WA,PLN,23.448008076,
2016-03-22,HOCM.L,GBp,,
2016-03-22,VATN.S,CHF,15.080102125,
2016-03-23,BFT.WA,PLN,23.609347581,
2016-03-23,HOCM.L,GBp,,
2016-03-23,VATN.S,CHF,14.788980463,
2016-03-24,BFT.WA,PLN,23.448008076,
2016-03-24,HOCM.L,GBp,,
2016-03-24,VATN.S,CHF,14.745312213,
2016-03-29,BFT.WA,PLN,23.28666857,
2016-03-29,HOCM.L,GBp,,
2016-03-29,VATN.S,CHF,13.588874529,
2016-03-30,BFT.WA,PLN,23.657749432,
2016-03-30,HOCM.L,GBp,,
2016-03-30,VATN.S,CHF,13.479231567,
2016-03-31,BFT.WA,PLN,24.039586261,
2016-03-31,HOCM.L,GBp,,
2016-03-31,VATN.S,CHF,14.034299059,
2016-04-01,BFT.WA,PLN,24.034208277,
2016-04-01,HOCM.L,GBp,,
2016-04-01,VATN.S,CHF,13.924656098,
2016-04-04,BFT.WA,PLN,23.679261366,
2016-04-04,HOCM.L,GBp,,
2016-04-04,VATN.S,CHF,13.952066838,
2016-04-05,BFT.WA,PLN,23.872868772,
2016-04-05,HOCM.L,GBp,,
2016-04-05,VATN.S,CHF,13.773897026,
2016-04-06,BFT.WA,PLN,23.872868772,
2016-04-06,HOCM.L,GBp,,
2016-04-06,VATN.S,CHF,13.910950728,
2016-04-07,BFT.WA,PLN,23.932026591,
2016-04-07,HOCM.L,GBp,,
2016-04-07,VATN.S,CHF,13.568316473,
2016-04-08,BFT.WA,PLN,23.932026591,
2016-04-08,HOCM.L,GBp,,
2016-04-08,VATN.S,CHF,13.842423877,
2016-04-11,BFT.WA,PLN,23.905136673,
2016-04-11,HOCM.L,GBp,,
2016-04-11,VATN.S,CHF,14.198763502,
2016-04-12,BFT.WA,PLN,23.905136673,
2016-04-12,HOCM.L,GBp,,
2016-04-12,VATN.S,CHF,13.924656098,
2016-04-13,BFT.WA,PLN,23.733041201,
2016-04-13,HOCM.L,GBp,,
2016-04-13,VATN.S,CHF,14.226174242,
2016-04-14,BFT.WA,PLN,23.773376078,
2016-04-14,HOCM.L,GBp,,
2016-04-14,VATN.S,CHF,14.226174242,
2016-04-15,BFT.WA,PLN,23.905136673,
2016-04-15,HOCM.L,GBp,,
2016-04-15,VATN.S,CHF,14.11653128,
2016-04-18,BFT.WA,PLN,23.878246756,
2016-04-18,HOCM.L,GBp,,
2016-04-18,VATN.S,CHF,14.527692386,
2016-04-19,BFT.WA,PLN,25.168962797,
2016-04-19,HOCM.L,GBp,,
2016-04-19,VATN.S,CHF,14.445460165,
2016-04-20,BFT.WA,PLN,26.836137683,
2016-04-20,HOCM.L,GBp,,
2016-04-20,VATN.S,CHF,14.541397756,
2016-04-21,BFT.WA,PLN,26.298339332,
2016-04-21,HOCM.L,GBp,,
2016-04-21,VATN.S,CHF,14.390638684,
2016-04-22,BFT.WA,PLN,26.567238508,
2016-04-22,HOCM.L,GBp,,
2016-04-22,VATN.S,CHF,14.472870905,
2016-04-25,BFT.WA,PLN,26.836137683,
2016-04-25,HOCM.L,GBp,,
2016-04-25,VATN.S,CHF,14.404344054,
2016-04-26,BFT.WA,PLN,26.782357848,
2016-04-26,HOCM.L,GBp,,
2016-04-26,VATN.S,CHF,14.486576275,
2016-04-27,BFT.WA,PLN,26.887228526,
2016-04-27,HOCM.L,GBp,,
2016-04-27,VATN.S,CHF,14.568808496,
2016-04-28,BFT.WA,PLN,27.427715868,
2016-04-28,HOCM.L,GBp,,
2016-04-28,VATN.S,CHF,14.541397756,
2016-04-29,BFT.WA,PLN,29.059974406,
2016-04-29,HOCM.L,GBp,,
2016-04-29,VATN.S,CHF,14.568808496,
2016-05-02,BFT.WA,PLN,29.059974406,
2016-05-02,VATN.S,CHF,14.582513866,
2016-05-03,HOCM.L,GBp,,
2016-05-03,VATN.S,CHF,13.733064882,
2016-05-04,BFT.WA,PLN,28.629456266,
2016-05-04,HOCM.L,GBp,,
2016-05-04,VATN.S,CHF,13.839522749,
2016-05-05,BFT.WA,PLN,27.337901848,
2016-05-05,HOCM.L,GBp,,
2016-05-06,BFT.WA,PLN,28.411506458,
2016-05-06,HOCM.L,GBp,,
2016-05-06,VATN.S,CHF,13.520149147,
2016-05-09,BFT.WA,PLN,28.14512336,
2016-05-09,HOCM.L,GBp,,
2016-05-09,VATN.S,CHF,13.866137216,
2016-05-10,BFT.WA,PLN,28.790900569,
2016-05-10,HOCM.L,GBp,,
2016-05-10,VATN.S,CHF,13.693143182,
2016-05-11,BFT.WA,PLN,29.323666766,
2016-05-11,HOCM.L,GBp,,
2016-05-11,VATN.S,CHF,13.839522749,
2016-05-12,BFT.WA,PLN,29.059974406,
2016-05-12,HOCM.L,GBp,,
2016-05-12,VATN.S,CHF,13.786293816,
2016-05-13,BFT.WA,PLN,29.049211452,
2016-05-13,HOCM.L,GBp,,
2016-05-13,VATN.S,CHF,13.839522749,
2016-05-16,BFT.WA,PLN,29.059974406,
2016-05-16,HOCM.L,GBp,,
2016-05-17,BFT.WA,PLN,29.059974406,
2016-05-17,HOCM.L,GBp,,
2016-05-17,VATN.S,CHF,13.759679349,
2016-05-18,BFT.WA,PLN,29.059974406,
2016-05-18,HOCM.L,GBp,,
2016-05-18,VATN.S,CHF,13.799601049,
2016-05-19,BFT.WA,PLN,29.059974406,
2016-05-19,HOCM.L,GBp,,
2016-05-19,VATN.S,CHF,13.799601049,
2016-05-20,BFT.WA,PLN,28.519135993,
2016-05-20,HOCM.L,GBp,,
2016-05-20,VATN.S,CHF,13.599992548,
2016-05-23,BFT.WA,PLN,28.898530103,
2016-05-23,HOCM.L,GBp,,
2016-05-23,VATN.S,CHF,13.812908283,
2016-05-24,BFT.WA,PLN,27.768419988,
2016-05-24,HOCM.L,GBp,,
2016-05-24,VATN.S,CHF,13.985902317,
2016-05-25,BFT.WA,PLN,27.902956906,
2016-05-25,HOCM.L,GBp,,
2016-05-25,VATN.S,CHF,14.105667418,
2016-05-26,HOCM.L,GBp,,
2016-05-26,VATN.S,CHF,14.052438484,
2016-05-27,BFT.WA,PLN,29.059974406,
2016-05-27,HOCM.L,GBp,,
2016-05-27,VATN.S,CHF,14.052438484,
2016-05-30,BFT.WA,PLN,29.059974406,
2016-05-30,VATN.S,CHF,14.238739752,
2016-05-31,BFT.WA,PLN,29.057283667,
2016-05-31,HOCM.L,GBp,,
2016-05-31,VATN.S,CHF,14.145589118,
2016-06-01,BFT.WA,PLN,28.952344871,
2016-06-01,HOCM.L,GBp,,
2016-06-01,VATN.S,CHF,13.693143182,
2016-06-02,BFT.WA,PLN,29.059974406,
2016-06-02,HOCM.L,GBp,,
2016-06-02,VATN.S,CHF,13.799601049,
2016-06-03,BFT.WA,PLN,29.059974406,
2016-06-03,HOCM.L,GBp,,
2016-06-03,VATN.S,CHF,13.839522749,
2016-06-06,BFT.WA,PLN,29.057283667,
2016-06-06,HOCM.L,GBp,,
2016-06-06,VATN.S,CHF,13.972595084,
2016-06-07,BFT.WA,PLN,29.059974406,
2016-06-07,HOCM.L,GBp,,
2016-06-07,VATN.S,CHF,14.172203585,
2016-06-08,BFT.WA,PLN,29.059974406,
2016-06-08,HOCM.L,GBp,,
2016-06-08,VATN.S,CHF,14.012516784,
2016-06-09,BFT.WA,PLN,29.059974406,
2016-06-09,HOCM.L,GBp,,
2016-06-09,VATN.S,CHF,13.945980617,
2016-06-10,BFT.WA,PLN,29.059974406,
2016-06-10,HOCM.L,GBp,,
2016-06-10,VATN.S,CHF,13.626607015,
2016-06-13,BFT.WA,PLN,29.057283667,
2016-06-13,HOCM.L,GBp,,
2016-06-13,VATN.S,CHF,13.147546612,
2016-06-14,BFT.WA,PLN,28.737085801,
2016-06-14,HOCM.L,GBp,,
2016-06-14,VATN.S,CHF,13.054395978,
2016-06-15,BFT.WA,PLN,29.059974406,
2016-06-15,HOCM.L,GBp,,
2016-06-15,VATN.S,CHF,13.247350863,
2016-06-16,BFT.WA,PLN,28.790900569,
2016-06-16,HOCM.L,GBp,,
2016-06-16,VATN.S,CHF,13.021127894,
2016-06-17,BFT.WA,PLN,29.059974406,
2016-06-17,HOCM.L,GBp,,
2016-06-17,VATN.S,CHF,13.287272563,
2016-06-20,BFT.WA,PLN,29.006159638,
2016-06-20,HOCM.L,GBp,,
2016-06-20,VATN.S,CHF,13.307233413,
2016-06-21,BFT.WA,PLN,29.006159638,
2016-06-21,HOCM.L,GBp,,
2016-06-21,VATN.S,CHF,13.320540646,
2016-06-22,BFT.WA,PLN,28.984633731,
2016-06-22,HOCM.L,GBp,,
2016-06-22,VATN.S,CHF,13.234043629,
2016-06-23,BFT.WA,PLN,27.725368174,
2016-06-23,HOCM.L,GBp,,
2016-06-23,VATN.S,CHF,13.134239378,
2016-06-24,BFT.WA,PLN,26.907383709,
2016-06-24,HOCM.L,GBp,,
2016-06-24,VATN.S,CHF,12.841480243,
2016-06-27,BFT.WA,PLN,26.907383709,
2016-06-27,HOCM.L,GBp,,
2016-06-27,VATN.S,CHF,12.295883673,
2016-06-28,BFT.WA,PLN,27.822234755,
2016-06-28,HOCM.L,GBp,,
2016-06-28,VATN.S,CHF,12.495492175,
2016-06-29,BFT.WA,PLN,28.521826732,
2016-06-29,HOCM.L,GBp,,
2016-06-29,VATN.S,CHF,12.462224091,
2016-06-30,BFT.WA,PLN,29.323666766,
2016-06-30,HOCM.L,GBp,,
2016-06-30,VATN.S,CHF,12.462224091,
2016-07-01,BFT.WA,PLN,29.059974406,
2016-07-01,HOCM.L,GBp,,
2016-07-01,VATN.S,CHF,12.562028342,
2016-07-04,BFT.WA,PLN,29.006159638,
2016-07-04,HOCM.L,GBp,,
2016-07-04,VATN.S,CHF,12.522106642,
2016-07-05,BFT.WA,PLN,29.006159638,
2016-07-05,HOCM.L,GBp,,
2016-07-05,VATN.S,CHF,12.375727074,
2016-07-06,BFT.WA,PLN,28.252752894,
2016-07-06,HOCM.L,GBp,,
2016-07-06,VATN.S,CHF,11.710365403,
2016-07-07,BFT.WA,PLN,28.198938127,
2016-07-07,HOCM.L,GBp,,
2016-07-07,VATN.S,CHF,11.783555187,
2016-07-08,BFT.WA,PLN,28.252752894,
2016-07-08,HOCM.L,GBp,,
2016-07-08,VATN.S,CHF,11.989817305,
2016-07-11,BFT.WA,PLN,28.252752894,
2016-07-11,HOCM.L,GBp,,
2016-07-11,VATN.S,CHF,12.122889639,
2016-07-12,BFT.WA,PLN,28.731704324,
2016-07-12,HOCM.L,GBp,,
2016-07-12,VATN.S,CHF,12.142850489,
2016-07-13,BFT.WA,PLN,29.538925836,
2016-07-13,HOCM.L,GBp,,
2016-07-13,VATN.S,CHF,12.136196873,
2016-07-14,BFT.WA,PLN,29.485111068,
2016-07-14,HOCM.L,GBp,,
2016-07-14,VATN.S,CHF,12.22269389,
2016-07-15,BFT.WA,PLN,29.329048243,
2016-07-15,HOCM.L,GBp,,
2016-07-15,VATN.S,CHF,12.369073457,
2016-07-18,BFT.WA,PLN,28.844715336,
2016-07-18,HOCM.L,GBp,,
2016-07-18,VATN.S,CHF,12.315844524,
2016-07-19,BFT.WA,PLN,29.490492545,
2016-07-19,HOCM.L,GBp,,
2016-07-19,VATN.S,CHF,12.362419841,
2016-07-20,BFT.WA,PLN,30.647510045,
2016-07-20,HOCM.L,GBp,,
2016-07-20,VATN.S,CHF,12.528760258,
2016-07-21,BFT.WA,PLN,30.674417428,
2016-07-21,HOCM.L,GBp,,
2016-07-21,VATN.S,CHF,12.428956008,
2016-07-22,BFT.WA,PLN,30.674417428,
2016-07-22,HOCM.L,GBp,,
2016-07-22,VATN.S,CHF,12.275922823,
2016-07-25,BFT.WA,PLN,30.674417428,
2016-07-25,HOCM.L,GBp,,
2016-07-25,VATN.S,CHF,12.309190907,
2016-07-26,BFT.WA,PLN,32.019786614,
2016-07-26,HOCM.L,GBp,,
2016-07-26,VATN.S,CHF,12.189425806,
2016-07-27,BFT.WA,PLN,31.750712777,
2016-07-27,HOCM.L,GBp,,
2016-07-27,VATN.S,CHF,12.189425806,
2016-07-28,BFT.WA,PLN,31.145296643,
2016-07-28,HOCM.L,GBp,,
2016-07-28,VATN.S,CHF,12.162811339,
2016-07-29,BFT.WA,PLN,30.943491265,
2016-07-29,HOCM.L,GBp,,
2016-07-29,VATN.S,CHF,12.295883673,
2016-08-01,BFT.WA,PLN,31.476257463,
2016-08-01,HOCM.L,GBp,,
2016-08-02,BFT.WA,PLN,30.782046963,
2016-08-02,HOCM.L,GBp,,
2016-08-02,VATN.S,CHF,12.043046239,
2016-08-03,BFT.WA,PLN,31.0511208,
2016-08-03,HOCM.L,GBp,,
2016-08-03,VATN.S,CHF,12.189425806,
2016-08-04,BFT.WA,PLN,31.005378248,
2016-08-04,HOCM.L,GBp,,
2016-08-04,VATN.S,CHF,12.861441094,
2016-08-05,BFT.WA,PLN,31.212565102,
2016-08-05,HOCM.L,GBp,,
2016-08-05,VATN.S,CHF,12.814865777,
2016-08-08,BFT.WA,PLN,32.154323532,
2016-08-08,HOCM.L,GBp,,
2016-08-08,VATN.S,CHF,12.648525359,
2016-08-09,BFT.WA,PLN,32.288860451,
2016-08-09,HOCM.L,GBp,,
2016-08-09,VATN.S,CHF,12.695100676,
2016-08-10,BFT.WA,PLN,32.261953067,
2016-08-10,HOCM.L,GBp,,
2016-08-10,VATN.S,CHF,12.76829046,
