Date,RIC,Earnings Per Share - Mean
2018-08-07,NEXT.OQ,-0.6
2018-08-09,LIND.OQ,0.22
2018-08-10,NEXT.OQ,-0.48667
2018-08-21,LIND.OQ,0.225
2018-08-31,NEXT.OQ,-0.29
2018-09-04,NEXT.OQ,-0.35
2018-09-07,NEXT.OQ,-0.3525
2018-09-26,NEXT.OQ,-0.345
2018-09-27,GERN.OQ,0.095
2018-10-02,GERN.OQ,-0.2
2018-10-10,NEXT.OQ,-0.3552
2018-10-18,HNRG.OQ,0.36
2018-11-02,GERN.OQ,-0.18
2018-11-05,LIND.OQ,0.23167
2018-11-07,HNRG.OQ,0.38
2018-11-07,HNRG.OQ,0.27
2018-11-09,LIND.OQ,0.232
2018-11-12,NEXT.OQ,-0.3556
2018-11-13,NEXT.OQ,-0.358
2018-12-04,NEXT.OQ,-0.37133
2018-12-27,GERN.OQ,-0.16
2019-01-23,NEXT.OQ,-0.3736
2019-01-28,NEXT.OQ,-0.3495
2019-01-31,GERN.OQ,-0.16
2019-02-08,NEXT.OQ,-0.3495
2019-02-08,NEXT.OQ,-0.45157
2019-02-12,GERN.OQ,-0.15667
2019-02-14,NEXT.OQ,-0.353
2019-02-15,LIND.OQ,0.2365
2019-02-28,LIND.OQ,0.4298
2019-03-06,LIND.OQ,0.4318
2019-03-07,GERN.OQ,-0.31
2019-03-08,GERN.OQ,-0.35333
2019-03-10,LIND.OQ,0.435
2019-03-11,NEXT.OQ,-0.44757
2019-03-13,NEXT.OQ,-0.46814
2019-03-14,GERN.OQ,-0.36
2019-03-15,HNRG.OQ,0.42
2019-04-02,NEXT.OQ,-0.50286
2019-04-15,NEXT.OQ,-0.53033
2019-04-18,LIND.OQ,0.445
2019-04-26,NEXT.OQ,-0.5664
2019-04-29,NEXT.OQ,-0.52867
2019-05-02,NEXT.OQ,-0.50314
2019-05-02,LIND.OQ,0.48
2019-05-03,LIND.OQ,0.47
2019-05-08,HNRG.OQ,0.65
2019-05-08,LIND.OQ,0.47
2019-05-09,NEXT.OQ,-0.50771
2019-05-16,GERN.OQ,-0.43
2019-05-24,NEXT.OQ,-0.53567
2019-05-28,NEXT.OQ,-0.54733
2019-06-10,NEXT.OQ,-0.481
2019-06-14,NEXT.OQ,-0.48267
2019-06-28,GERN.OQ,-0.37333
2019-07-02,LIND.OQ,0.4725
2019-07-11,LIND.OQ,0.4775
2019-07-29,NEXT.OQ,-0.501
2019-08-01,NEXT.OQ,-0.4692
2019-08-01,LIND.OQ,0.465
2019-08-02,LIND.OQ,0.4625
2019-08-02,GERN.OQ,-0.37
2019-08-06,NEXT.OQ,-0.509
2019-08-06,LIND.OQ,0.485
2019-08-06,GERN.OQ,-0.42333
2019-08-07,NEXT.OQ,-0.4802
2019-08-07,HNRG.OQ,0.33
2019-08-13,LIND.OQ,0.4824
2019-08-14,NEXT.OQ,-0.3982
2019-08-15,GERN.OQ,-0.43
2019-08-20,NEXT.OQ,-0.3822
2019-09-03,GERN.OQ,-0.428
2019-09-17,NEXT.OQ,-0.40517
2019-09-20,NEXT.OQ,-0.42443
2019-10-02,NEXT.OQ,-0.4335
2019-10-14,GERN.OQ,-0.43
2019-10-24,NEXT.OQ,-0.416
2019-10-25,HNRG.OQ,0.32
2019-10-30,LIND.OQ,0.4404
2019-10-31,LIND.OQ,0.3855
2019-11-01,NEXT.OQ,-0.416
2019-11-04,LIND.OQ,0.323
2019-11-06,NEXT.OQ,-0.391
2019-11-06,HNRG.OQ,0.05
2019-11-07,GERN.OQ,-0.4275
2019-11-11,LIND.OQ,0.27333
2019-11-13,GERN.OQ,-0.43
2019-11-19,GERN.OQ,-0.425
2019-11-25,NEXT.OQ,-0.38967
2019-11-27,GERN.OQ,-0.42
2019-12-17,LIND.OQ,0.29
2020-01-09,LIND.OQ,0.284
2020-01-14,NEXT.OQ,-0.37133
2020-01-21,HNRG.OQ,0.21
2020-01-28,NEXT.OQ,-0.37467
2020-02-14,NEXT.OQ,-0.28871
2020-02-14,NEXT.OQ,-0.36467
2020-02-25,LIND.OQ,0.51871
2020-03-02,LIND.OQ,0.48
2020-03-04,NEXT.OQ,-0.36388
2020-03-11,NEXT.OQ,-0.37738
2020-03-11,HNRG.OQ,0.19
2020-03-12,GERN.OQ,-0.448
2020-03-13,GERN.OQ,-0.446
2020-03-16,LIND.OQ,0.314
2020-03-17,GERN.OQ,-0.442
2020-03-19,GERN.OQ,-0.475
2020-03-24,GERN.OQ,-0.442
2020-04-02,GERN.OQ,-0.438
2020-04-06,NEXT.OQ,-0.40986
2020-04-13,LIND.OQ,0.258
2020-04-17,HNRG.OQ,0.16
2020-04-21,NEXT.OQ,-0.33843
2020-04-21,LIND.OQ,0.026
2020-04-24,LIND.OQ,-0.094
2020-04-27,LIND.OQ,-0.392
2020-05-01,LIND.OQ,-0.49667
2020-05-03,LIND.OQ,-0.52667
2020-05-05,LIND.OQ,-1.20333
2020-05-11,NEXT.OQ,-0.35129
2020-05-13,HNRG.OQ,0.04
2020-05-18,NEXT.OQ,-0.3378
2020-05-19,NEXT.OQ,-0.32975
2020-05-25,NEXT.OQ,-0.25967
2020-05-28,GERN.OQ,-0.414
2020-05-29,GERN.OQ,-0.364
2020-05-31,GERN.OQ,-0.268
2020-07-28,LIND.OQ,-1.285
2020-08-03,GERN.OQ,-0.26667
2020-08-05,HNRG.OQ,0.23
2020-08-06,GERN.OQ,-0.26333
2020-08-07,NEXT.OQ,-0.253
2020-08-07,GERN.OQ,-0.265
2020-08-10,LIND.OQ,-1.4475
2020-08-11,LIND.OQ,-1.755
2020-08-13,GERN.OQ,-0.26667
2020-08-24,NEXT.OQ,-0.248
2020-08-26,GERN.OQ,-0.26
2020-10-14,GERN.OQ,-0.255
2020-10-26,LIND.OQ,-1.7825
2020-10-30,LIND.OQ,-1.8925
2020-11-02,LIND.OQ,-1.95
2020-11-03,LIND.OQ,-1.9775
2020-11-04,NEXT.OQ,-0.217
2020-11-04,HNRG.OQ,-0.02
2020-11-04,HNRG.OQ,0.23
2020-11-05,NEXT.OQ,-0.25133
2020-11-05,GERN.OQ,-0.25667
2020-11-06,GERN.OQ,-0.26
2020-11-10,GERN.OQ,-0.2625
2020-11-11,GERN.OQ,-0.26667
2020-11-17,NEXT.OQ,-0.266
2020-11-24,NEXT.OQ,-0.27875
2020-12-25,NEXT.OQ,-0.27875
2021-02-02,NEXT.OQ,-0.28767
2021-02-18,LIND.OQ,-1.9825
2021-03-09,LIND.OQ,-1.158
2021-03-10,LIND.OQ,-1.106
2021-03-11,GERN.OQ,-0.315
2021-03-12,GERN.OQ,-0.33
2021-03-16,HNRG.OQ,0.27
2021-03-16,GERN.OQ,-0.34
2021-03-24,NEXT.OQ,-0.342
2021-03-26,NEXT.OQ,-0.24
2021-03-30,LIND.OQ,-1.222
2021-04-08,GERN.OQ,-0.338
2021-04-21,NEXT.OQ,-0.219
2021-04-29,LIND.OQ,-1.4
2021-04-30,LIND.OQ,-1.512
2021-05-06,HNRG.OQ,0.13
2021-05-10,GERN.OQ,-0.34
2021-05-11,GERN.OQ,-0.344
2021-05-13,NEXT.OQ,-0.2185
2021-05-26,NEXT.OQ,-0.229
2021-06-05,GERN.OQ,-0.345
2021-06-08,NEXT.OQ,-0.3445
2021-06-09,GERN.OQ,-0.345
2021-06-15,NEXT.OQ,-0.3164
2021-06-15,LIND.OQ,-1.6125
2021-07-25,GERN.OQ,-0.358
2021-08-03,NEXT.OQ,-0.33867
2021-08-03,LIND.OQ,-1.915
2021-08-09,NEXT.OQ,-0.44
2021-08-09,LIND.OQ,-2.0825
2021-08-11,HNRG.OQ,-0.11
2021-08-16,GERN.OQ,-0.354
2021-08-17,GERN.OQ,-0.356
2021-08-20,LIND.OQ,-2.1175
2021-08-23,NEXT.OQ,-0.47667
2021-09-15,LIND.OQ,-2.1525
2021-10-11,TYRA.OQ,-1.07
2021-10-13,GERN.OQ,-0.358
2021-10-15,GERN.OQ,-0.3525
2021-11-01,GERN.OQ,-0.354
2021-11-02,LIND.OQ,-2.24
2021-11-03,TYRA.OQ,-1.17
2021-11-04,LIND.OQ,-2.325
2021-11-08,TYRA.OQ,-1.16
2021-11-09,LIND.OQ,-2.38667
2021-11-09,GERN.OQ,-0.346
2021-11-10,NEXT.OQ,-0.46333
2021-11-10,LIND.OQ,-2.355
2021-11-11,NEXT.OQ,-0.31667
2021-11-11,LIND.OQ,-2.3525
2021-11-12,TYRA.OQ,-1.36333
2021-11-12,TYRA.OQ,-1.05333
2021-11-15,GERN.OQ,-0.342
2021-11-16,HNRG.OQ,0.1
2021-11-16,HNRG.OQ,0.11
2021-11-16,GERN.OQ,-0.34
2021-12-09,LIND.OQ,-2.366
2021-12-14,NEXT.OQ,-0.29075
2022-01-14,NEXT.OQ,-0.271
2022-01-18,NEXT.OQ,-0.27433
2022-02-15,NEXT.OQ,-0.31167
2022-02-22,LIND.OQ,-0.932
2022-02-23,LIND.OQ,-1.158
2022-03-02,LIND.OQ,-1.344
2022-03-04,TYRA.OQ,-1.10333
2022-03-08,TYRA.OQ,-1.13333
2022-03-10,GERN.OQ,-0.382
2022-03-11,GERN.OQ,-0.436
2022-03-15,GERN.OQ,-0.448
2022-04-01,NEXT.OQ,-0.323
2022-04-07,NEXT.OQ,-0.2545
2022-04-21,LIND.OQ,-1.375
2022-04-25,NEXT.OQ,-0.283
2022-05-03,LIND.OQ,-1.62167
2022-05-05,TYRA.OQ,-1.3
2022-05-05,LIND.OQ,-1.70667
2022-05-09,TYRA.OQ,-1.31667
2022-05-09,NEXT.OQ,-0.30925
2022-05-09,GERN.OQ,-0.43
2022-05-10,LIND.OQ,-1.9675
2022-05-10,GERN.OQ,-0.398
2022-05-12,GERN.OQ,-0.39
2022-05-24,NEXT.OQ,-0.31725
2022-06-23,TYRA.OQ,-1.3425
2022-07-01,GERN.OQ,-0.3975
2022-07-25,NEXT.OQ,-0.336
2022-07-26,NEXT.OQ,-0.34933
2022-07-27,NEXT.OQ,-0.30267
2022-07-28,GERN.OQ,-0.386
2022-07-29,LIND.OQ,-1.9675
2022-08-01,LIND.OQ,-2.0875
2022-08-04,TYRA.OQ,-1.3675
2022-08-08,TYRA.OQ,-1.38
2022-08-10,TYRA.OQ,-1.48
2022-08-11,TYRA.OQ,-1.54667
2022-08-11,GERN.OQ,-0.382
2022-08-12,TYRA.OQ,-1.5725
2022-08-12,NEXT.OQ,-0.317
2022-08-12,GERN.OQ,-0.388
2022-08-15,NEXT.OQ,-0.29333
2022-08-24,NEXT.OQ,-0.28
2022-09-22,LIND.OQ,-2.0875
2022-10-18,NEXT.OQ,-0.33667
2022-10-18,LIND.OQ,-2.14333
2022-10-26,NEXT.OQ,-0.345
2022-10-27,GERN.OQ,-0.37833
2022-11-02,LIND.OQ,-2.09667
2022-11-03,TYRA.OQ,-1.51
2022-11-03,LIND.OQ,-2.12
2022-11-03,GERN.OQ,-0.38
2022-11-04,TYRA.OQ,-1.4075
2022-11-04,GERN.OQ,-0.38833
2022-11-07,TYRA.OQ,-1.375
2022-11-10,LIND.OQ,-2.085
2022-11-11,NEXT.OQ,-0.37
2022-11-14,NEXT.OQ,-0.52
2022-11-22,HNRG.OQ,-0.19
2022-11-22,HNRG.OQ,2.29
2023-01-08,GERN.OQ,-0.38667
2023-02-02,TYRA.OQ,-1.37
2023-02-02,NEXT.OQ,-0.50667
2023-02-15,NEXT.OQ,-0.56
2023-02-22,NEXT.OQ,-0.6775
2023-02-28,LIND.OQ,-0.194
2023-03-01,LIND.OQ,-0.264
2023-03-06,LIND.OQ,-0.356
2023-03-07,LIND.OQ,-0.43
2023-03-13,NEXT.OQ,-0.695
2023-03-13,LIND.OQ,-0.42667
2023-03-15,NEXT.OQ,-0.695
2023-03-16,GERN.OQ,-0.40333
2023-03-17,NEXT.OQ,-0.65333
2023-03-17,GERN.OQ,-0.425
2023-03-22,TYRA.OQ,-1.658
2023-03-23,TYRA.OQ,-1.624
2023-03-23,GERN.OQ,-0.424
2023-03-24,TYRA.OQ,-1.564
2023-03-24,LIND.OQ,-0.4925
2023-03-24,GERN.OQ,-0.424
2023-03-27,GERN.OQ,-0.43167
2023-04-04,HNRG.OQ,1.37
2023-04-13,NEXT.OQ,-0.64667
2023-05-03,LIND.OQ,-0.5075
2023-05-04,TYRA.OQ,-1.524
2023-05-04,LIND.OQ,-0.53
2023-05-05,TYRA.OQ,-1.448
2023-05-07,TYRA.OQ,-1.39
2023-05-10,LIND.OQ,-0.47667
2023-05-11,NEXT.OQ,-0.82
2023-05-11,GERN.OQ,-0.385
2023-05-12,NEXT.OQ,-0.76333
2023-05-12,GERN.OQ,-0.38333
2023-05-18,NEXT.OQ,-0.785
2023-06-09,LIND.OQ,-0.385
2023-06-14,NEXT.OQ,-0.78
2023-06-23,NEXT.OQ,-0.76
2023-06-29,TYRA.OQ,-1.38883
2023-07-12,NEXT.OQ,-0.83
2023-07-13,NEXT.OQ,-0.60075
2023-07-27,LIND.OQ,-0.595
2023-08-03,GERN.OQ,-0.385
2023-08-04,NEXT.OQ,-0.541
2023-08-04,GERN.OQ,-0.37667
2023-08-10,TYRA.OQ,-1.37217
2023-08-11,TYRA.OQ,-1.32167
2023-08-13,TYRA.OQ,-1.315
2023-08-14,NEXT.OQ,-0.54767
2023-08-15,NEXT.OQ,-0.75433
2023-08-21,NEXT.OQ,-0.99
2023-08-21,LIND.OQ,-0.65333
2023-08-22,GERN.OQ,-0.375
2023-08-29,HNRG.OQ,1.91
2023-08-30,NEXT.OQ,-1.05667
2023-09-14,LIND.OQ,-0.69
2023-09-18,NEXT.OQ,-1.12075
2023-11-02,LIND.OQ,-0.69333
2023-11-02,GERN.OQ,-0.34333
2023-11-07,TYRA.OQ,-1.35833
2023-11-08,TYRA.OQ,-1.51017
2023-11-09,LIND.OQ,-0.67
2023-11-12,TYRA.OQ,-1.55517
2023-11-13,HNRG.OQ,0.78
2023-11-13,HNRG.OQ,1.8
2023-11-14,NEXT.OQ,-1.17825
2023-11-15,LIND.OQ,-0.66
2023-11-20,NEXT.OQ,-0.9865
2023-11-21,NEXT.OQ,-0.95433
2023-11-28,LIND.OQ,-0.67
2023-12-15,TYRA.OQ,-1.57683
2024-02-13,NEXT.OQ,-1.11175
2024-02-13,NEXT.OQ,-0.76075
2024-02-28,LIND.OQ,-0.2925
2024-02-28,GERN.OQ,-0.34167
2024-02-29,GERN.OQ,-0.33333
2024-03-01,LIND.OQ,-0.37
2024-03-14,NEXT.OQ,-0.93675
2024-03-14,GERN.OQ,-0.32833
2024-03-18,NEXT.OQ,-0.37
2024-03-19,TYRA.OQ,-1.86
2024-03-19,HNRG.OQ,-0.07
2024-03-19,GERN.OQ,-0.33133
2024-03-20,TYRA.OQ,-1.89683
2024-03-21,TYRA.OQ,-1.94517
2024-03-26,TYRA.OQ,-1.88683
2024-04-02,LIND.OQ,-0.44
2024-04-23,GERN.OQ,-0.343
2024-04-29,GERN.OQ,-0.33686
2024-04-30,LIND.OQ,-0.3925
2024-05-02,GERN.OQ,-0.35286
2024-05-03,GERN.OQ,-0.35143
2024-05-06,NEXT.OQ,-0.66333
2024-05-09,TYRA.OQ,-1.82
2024-05-10,TYRA.OQ,-1.72333
2024-05-10,NEXT.OQ,-0.61
2024-05-13,TYRA.OQ,-1.70667
2024-05-16,TYRA.OQ,-1.718
2024-05-16,NEXT.OQ,-0.29
2024-05-17,TYRA.OQ,-1.71167
2024-05-30,HNRG.OQ,0.36
2024-06-06,NEXT.OQ,-0.22067
2024-06-07,GERN.OQ,-0.34843
2024-06-10,GERN.OQ,-0.35738
2024-06-14,NEXT.OQ,-0.071
2024-07-19,GERN.OQ,-0.35988
2024-07-20,GERN.OQ,-0.35843
2024-07-31,NEXT.OQ,-0.11067
2024-08-07,TYRA.OQ,-1.58333
2024-08-08,TYRA.OQ,-1.54233
2024-08-08,LIND.OQ,-0.545
2024-08-08,GERN.OQ,-0.35614
2024-08-09,TYRA.OQ,-1.51733
2024-08-09,HNRG.OQ,-0.41
2024-08-09,LIND.OQ,-0.5975
2024-08-09,GERN.OQ,-0.35043
2024-08-15,TYRA.OQ,-1.52914
2024-08-15,LIND.OQ,-0.61667
2024-08-16,NEXT.OQ,-0.134
2024-09-09,GERN.OQ,-0.34788
2024-09-10,LIND.OQ,-0.6275
2024-09-18,NEXT.OQ,-0.16
2024-09-19,GERN.OQ,-0.34663
2024-09-25,GERN.OQ,-0.34538
2024-10-02,NEXT.OQ,-0.13
2024-10-04,GERN.OQ,-0.34125
2024-10-15,GERN.OQ,-0.34
2024-10-18,TYRA.OQ,-1.53057
2024-10-22,NEXT.OQ,-0.415
2024-11-05,LIND.OQ,-0.5
2024-11-05,GERN.OQ,-0.342
2024-11-07,TYRA.OQ,-1.54486
2024-11-07,GERN.OQ,-0.28556
2024-11-08,TYRA.OQ,-1.547
2024-11-08,NEXT.OQ,-0.444
2024-11-11,TYRA.OQ,-1.55557
2024-11-12,TYRA.OQ,-1.57129
2024-11-12,LIND.OQ,-0.42
2024-11-13,HNRG.OQ,-0.31
2024-11-14,NEXT.OQ,-0.316
2024-11-29,LIND.OQ,-0.42333
2024-11-29,GERN.OQ,-0.28422
2024-12-09,HNRG.OQ,-0.328
2024-12-11,GERN.OQ,-0.28475
2025-01-06,GERN.OQ,-0.286
2025-01-07,TYRA.OQ,-1.56238
2025-01-13,GERN.OQ,-0.2835
2025-01-29,GERN.OQ,-0.27725
2025-01-31,LIND.OQ,-0.405
2025-02-03,NEXT.OQ,-1.005
2025-02-03,NEXT.OQ,-0.47733
2025-02-07,GERN.OQ,-0.276
2025-02-25,HNRG.OQ,-0.403
2025-02-25,HNRG.OQ,-0.3275
2025-02-26,GERN.OQ,-0.10444
2025-02-27,LIND.OQ,-0.12667
2025-03-18,HNRG.OQ,-0.295
2025-03-27,TYRA.OQ,-2.05825
2025-03-28,TYRA.OQ,-2.1295
2025-03-31,TYRA.OQ,-2.1545
2025-04-01,HNRG.OQ,-0.255
2025-04-03,TYRA.OQ,-2.16933
2025-04-04,HNRG.OQ,-0.63
2025-04-21,GERN.OQ,-0.11222
2025-04-22,NEXT.OQ,-1.01
2025-04-23,GERN.OQ,-0.11778
2025-04-28,GERN.OQ,-0.12111
2025-04-30,TYRA.OQ,-2.15086
2025-05-06,LIND.OQ,-0.12
2025-05-07,LIND.OQ,-0.25667
2025-05-07,GERN.OQ,-0.12744
2025-05-08,TYRA.OQ,-2.14429
2025-05-08,NEXT.OQ,-1.79
2025-05-08,GERN.OQ,-0.12744
2025-05-09,TYRA.OQ,-2.10857
2025-05-13,LIND.OQ,-0.255
2025-05-15,TYRA.OQ,-2.106
2025-05-19,TYRA.OQ,-2.13333
2025-05-19,HNRG.OQ,-0.11
2025-05-20,TYRA.OQ,-2.14286
2025-05-22,LIND.OQ,-0.28667
2025-05-23,HNRG.OQ,-0.13333
2025-05-23,LIND.OQ,-0.235
2025-05-26,TYRA.OQ,-2.1125
2025-06-04,TYRA.OQ,-2.1175
2025-06-24,NEXT.OQ,-1.321
2025-07-10,GERN.OQ,-0.1267
2025-07-13,NEXT.OQ,-1.496
2025-07-24,GERN.OQ,-0.1287
2025-07-25,NEXT.OQ,-1.204
2025-08-04,LIND.OQ,-0.25
2025-08-05,LIND.OQ,-0.24
2025-08-06,GERN.OQ,-0.1061
2025-08-08,LIND.OQ,-0.1775
2025-08-08,GERN.OQ,-0.10678
2025-08-11,GERN.OQ,-0.10567
2025-08-12,HNRG.OQ,0.24
2025-08-13,GERN.OQ,-0.11138
2025-08-14,TYRA.OQ,-2.0675
2025-08-15,TYRA.OQ,-2.02875
2025-08-19,HNRG.OQ,0.54333
2025-08-20,TYRA.OQ,-2.0075
2025-08-21,TYRA.OQ,-2.01333
2025-08-22,HNRG.OQ,0.57
2025-08-25,TYRA.OQ,-1.99857
2025-09-02,TYRA.OQ,-1.98875
2025-09-12,NEXT.OQ,-1.12733
2025-09-15,NEXT.OQ,-1.41667
2025-09-24,HNRG.OQ,0.585
2025-09-26,HNRG.OQ,0.5625
2025-10-03,TYRA.OQ,-1.98875
2025-10-03,GERN.OQ,-0.11388
2025-10-23,GERN.OQ,-0.12013
2025-10-31,GERN.OQ,-0.12275
2025-11-04,LIND.OQ,-0.2925
2025-11-05,TYRA.OQ,-1.96625
2025-11-05,LIND.OQ,-0.3775
2025-11-05,GERN.OQ,-0.11525
2025-11-06,TYRA.OQ,-1.99375
2025-11-10,TYRA.OQ,-1.98375
2025-11-11,HNRG.OQ,0.88
2025-11-11,LIND.OQ,-0.46667
2025-11-12,TYRA.OQ,-1.98833
2025-11-12,LIND.OQ,-0.4775
2025-11-13,GERN.OQ,-0.11314
2025-11-14,HNRG.OQ,0.92
2025-11-18,TYRA.OQ,-1.98429
2025-11-18,GERN.OQ,-0.11333
2025-11-21,TYRA.OQ,-1.985
2025-12-03,HNRG.OQ,0.98
2025-12-04,TYRA.OQ,-1.98667
2025-12-22,GERN.OQ,-0.11333
2025-12-30,LIND.OQ,-0.49
2026-01-05,TYRA.OQ,-1.98111
2026-01-22,HNRG.OQ,0.9725
2026-01-22,HNRG.OQ,0.635
2026-01-23,TYRA.OQ,-1.98333
2026-01-27,TYRA.OQ,-1.9826
2026-02-10,TYRA.OQ,-1.98055
2026-02-12,TYRA.OQ,-1.98509
2026-02-24,TYRA.OQ,-1.97883
2026-02-24,NEXT.OQ,-1.36333
2026-02-24,NEXT.OQ,-1.94
2026-02-25,GERN.OQ,-0.04333
2026-02-26,LIND.OQ,0.072
2026-02-27,LIND.OQ,0.088
2026-03-02,TYRA.OQ,-2.32683
2026-03-03,TYRA.OQ,-2.361
2026-03-04,TYRA.OQ,-2.37183
2026-03-05,NEXT.OQ,-2.001
2026-03-05,LIND.OQ,0.0975
2026-03-06,TYRA.OQ,-2.361
2026-03-09,TYRA.OQ,-2.37778
2026-03-09,LIND.OQ,0.0825
2026-03-10,TYRA.OQ,-2.405
2026-03-13,HNRG.OQ,0.39
2026-03-16,NEXT.OQ,-2.8965
2026-03-16,LIND.OQ,0.09
2026-03-24,HNRG.OQ,0.644
2014-10-27,CHCO.OQ,3.222
2014-11-06,STBA.OQ,1.925
2014-12-15,PAHC.OQ,1.59633
2014-12-22,HLX.N,1.95444
2015-01-11,HLX.N,1.95333
2015-01-12,CHCO.OQ,3.2175
2015-01-26,CHCO.OQ,3.506
2015-01-27,STBA.OQ,2.01
2015-02-03,STBA.OQ,2.0375
2015-02-09,STBA.OQ,2.06
2015-02-11,PAHC.OQ,1.593
2015-02-13,PAHC.OQ,1.6136
2015-02-17,PAHC.OQ,1.593
2015-02-17,HLX.N,1.457
2015-02-18,HLX.N,1.083
2015-02-19,PAHC.OQ,1.5796
2015-02-19,HLX.N,0.996
2015-02-23,HLX.N,0.896
2015-02-24,PAHC.OQ,1.6056
2015-02-25,HLX.N,0.84333
2015-02-27,HLX.N,0.8
2015-03-02,PAHC.OQ,1.6125
2015-03-02,HLX.N,0.779
2015-03-03,HLX.N,0.723
2015-03-16,PAHC.OQ,1.622
2015-03-16,HLX.N,0.703
2015-03-27,HLX.N,0.704
2015-03-30,STBA.OQ,2.026
2015-04-01,HLX.N,0.649
2015-04-02,STBA.OQ,2.0025
2015-04-13,HLX.N,0.614
2015-04-13,CHCO.OQ,3.578
2015-04-17,HLX.N,0.607
2015-04-20,HLX.N,0.611
2015-04-20,CHCO.OQ,3.595
2015-04-21,STBA.OQ,1.95333
2015-04-21,HLX.N,0.661
2015-04-22,HLX.N,0.663
2015-04-23,HLX.N,0.667
2015-04-23,CHCO.OQ,3.36333
2015-04-24,PAHC.OQ,1.618
2015-04-24,CHCO.OQ,3.24
2015-04-27,HLX.N,0.62444
2015-04-29,HLX.N,0.65778
2015-05-08,HLX.N,0.65778
2015-05-12,PAHC.OQ,1.66
2015-05-13,PAHC.OQ,1.662
2015-05-22,HLX.N,0.66111
2015-06-01,HLX.N,0.66556
2015-06-01,CHCO.OQ,3.24333
2015-06-04,STBA.OQ,1.9575
2015-06-17,HLX.N,0.66
2015-06-24,HLX.N,0.67667
2015-06-29,HLX.N,0.67556
2015-07-02,HLX.N,0.6698
2015-07-15,PAHC.OQ,1.6625
2015-07-16,HLX.N,0.65255
2015-07-20,HLX.N,0.656
2015-07-21,STBA.OQ,2.028
2015-07-21,HLX.N,0.564
2015-07-22,STBA.OQ,2.042
2015-07-22,HLX.N,0.397
2015-07-23,HLX.N,0.355
2015-07-23,CHCO.OQ,3.365
2015-07-24,HLX.N,0.268
2015-08-03,CHCO.OQ,3.57
2015-08-10,HLX.N,0.235
2015-08-10,CHCO.OQ,3.545
2015-08-15,CHCO.OQ,3.555
2015-08-23,HLX.N,0.234
2015-08-28,HLX.N,0.229
2015-09-09,PAHC.OQ,1.7525
2015-09-09,HLX.N,0.228
2015-09-11,PAHC.OQ,1.715
2015-09-14,PAHC.OQ,1.7025
2015-09-21,HLX.N,0.22546
2015-09-28,HLX.N,0.22273
2015-09-30,PAHC.OQ,1.712
2015-09-30,CHCO.OQ,3.4375
2015-10-05,HLX.N,0.221
2015-10-07,HLX.N,0.199
2015-10-09,STBA.OQ,2.0525
2015-10-09,CHCO.OQ,3.39333
2015-10-15,HLX.N,0.20444
2015-10-20,STBA.OQ,2.02
2015-10-20,HLX.N,0.21889
2015-10-21,HLX.N,0.215
2015-10-22,HLX.N,0.203
2015-10-22,CHCO.OQ,3.32667
2015-10-23,HLX.N,0.2
2015-10-23,CHCO.OQ,3.41333
2015-10-27,HLX.N,0.19182
2015-11-13,PAHC.OQ,1.715
2015-11-16,PAHC.OQ,1.73
2015-12-08,HLX.N,0.18182
2015-12-11,HLX.N,0.17818
2015-12-21,PAHC.OQ,1.715
2015-12-29,HLX.N,0.17455
2016-01-08,CHCO.OQ,3.1225
2016-01-08,CHCO.OQ,3.4025
2016-01-12,HLX.N,0.16546
2016-01-13,HLX.N,0.16909
2016-01-15,PAHC.OQ,1.7225
2016-01-21,HLX.N,0.16364
2016-01-26,STBA.OQ,2.26
2016-01-26,CHCO.OQ,3.1125
2016-01-27,CHCO.OQ,3.1175
2016-01-28,STBA.OQ,2.2425
2016-02-01,CHCO.OQ,3.14
2016-02-02,STBA.OQ,2.12333
2016-02-03,PAHC.OQ,1.7274
2016-02-10,PAHC.OQ,1.7218
2016-02-10,CHCO.OQ,3.15
2016-02-11,PAHC.OQ,1.7098
2016-02-12,PAHC.OQ,1.7038
2016-02-16,CHCO.OQ,3.1425
2016-02-17,HLX.N,0.16455
2016-02-17,HLX.N,-0.13358
2016-02-23,HLX.N,-0.1995
2016-02-24,HLX.N,-0.287
2016-02-26,HLX.N,-0.32218
2016-02-29,HLX.N,-0.24491
2016-03-01,HLX.N,-0.28309
2016-03-09,HLX.N,-0.29582
2016-03-16,HLX.N,-0.357
2016-03-17,HLX.N,-0.30117
2016-04-08,HLX.N,-0.30533
2016-04-11,PAHC.OQ,1.6958
2016-04-12,HLX.N,-0.28783
2016-04-20,HLX.N,-0.274
2016-04-21,STBA.OQ,2.03667
2016-04-21,HLX.N,-0.274
2016-04-22,STBA.OQ,2.0
2016-04-22,HLX.N,-0.29067
2016-04-25,CHCO.OQ,3.1775
2016-04-26,STBA.OQ,1.9375
2016-04-26,HLX.N,-0.32618
2016-04-26,CHCO.OQ,3.234
2016-04-27,HLX.N,-0.3268
2016-04-29,HLX.N,-0.31978
2016-05-09,PAHC.OQ,1.6696
2016-05-10,PAHC.OQ,1.6556
2016-05-11,PAHC.OQ,1.6356
2016-05-11,HLX.N,-0.33756
2016-05-12,PAHC.OQ,1.6096
2016-05-16,PAHC.OQ,1.5945
2016-05-18,HLX.N,-0.3518
2016-05-24,HLX.N,-0.3528
2016-06-03,HLX.N,-0.3558
2016-06-06,HLX.N,-0.3498
