Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Standard Deviation,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®
2024-03-08,LLY.N,12.50775,0.30323,0.102,12.52054
2024-03-08,LMND.N,-3.1371,0.15998,-0.346,-3.14797
2024-03-10,KVUE.N,1.15,0.01737,0.107,1.15123
2024-03-10,KYMR.OQ,-3.08429,0.5851,-1.923,-3.14361
2024-03-10,LBTYA.OQ,,,-6.744,-1.93403
2024-03-10,KVUE.N,1.15,0.01737,,
2024-03-11,LEN.N,14.39296,0.50993,0.197,14.42135
2024-03-11,LH.N,14.8222,0.10745,0.123,14.84038
2024-03-11,LNC.N,6.62855,0.3155,0.23,6.64378
2024-03-11,LOW.N,12.20003,0.29296,0.029,12.20362
2024-03-12,KYMR.OQ,-3.07,0.56778,-2.417,-3.14421
2024-03-12,LEG.N,1.16,0.00707,0.262,1.16304
2024-03-12,LFST.OQ,-0.27833,0.02911,0.908,-0.27581
2024-03-12,LNC.N,6.60127,0.30806,0.121,6.60928
2024-03-13,LNG.N,8.90823,1.167,-2.523,8.68351
2024-03-14,LEN.N,14.40883,0.46404,0.352,14.45951
2024-03-14,LLY.N,12.50864,0.29714,0.102,12.52137
2024-03-14,LMB.OQ,1.925,0.075,3.896,2.0
2024-03-15,LAZ.N,3.10413,0.26355,-0.65,3.08396
2024-03-15,LEN.N,14.4913,0.41883,0.741,14.59862
2024-03-15,LLY.N,12.51424,0.29843,0.139,12.53165
2024-03-15,LMB.OQ,1.94,0.06,-0.766,1.92514
2024-03-17,KVUE.N,,,0.111,1.15127
2024-03-17,LBTYA.OQ,,,-6.55,-1.93052
2024-03-18,LEN.N,14.51487,0.39604,0.433,14.57771
2024-03-18,LOW.N,12.20631,0.29106,0.026,12.20954
2024-03-19,LBRT.N,2.74817,0.27704,-0.071,2.74621
2024-03-19,LCID.OQ,-10.8778,1.8134,-0.193,-10.8988
2024-03-19,LEN.N,14.51835,0.39809,0.511,14.59248
2024-03-19,LNT.OQ,3.06571,0.0199,-0.459,3.05164
2024-03-20,LDOS.N,7.846,0.12934,0.223,7.86348
2024-03-20,LEN.N,14.57675,0.27975,0.109,14.59256
2024-03-20,LNG.N,8.79193,1.20019,-3.448,8.48882
2024-03-21,LBTYA.OQ,,,2.914,-1.75903
2024-03-21,LEN.N,14.59243,0.28187,0.071,14.60275
2024-03-21,LIN.OQ,15.51335,0.24057,0.43,15.58009
2024-03-21,LOW.N,12.19163,0.2422,0.086,12.20213
2024-03-22,LLY.N,12.494,0.28786,0.222,12.52173
2024-03-25,LAZ.N,3.09163,0.27732,-1.179,3.05518
2024-03-25,LH.N,14.82331,0.10413,0.124,14.84175
2024-03-25,LHX.N,12.72358,0.14909,-0.114,12.70909
2024-03-25,LMT.N,26.00364,0.24435,0.434,26.11641
2024-03-26,LDOS.N,7.79293,0.2346,0.913,7.86406
2024-03-26,LENZ.OQ,-1.76,0.0,0.0,-1.76
2024-03-26,LFUS.OQ,9.49833,0.75625,-1.147,9.38941
2024-03-26,LIN.OQ,15.51565,0.24168,0.435,15.58319
2024-03-26,LLY.N,12.49442,0.28822,0.243,12.52473
2024-03-26,LENZ.OQ,,,0.0,-1.76
2024-03-27,LBTYA.OQ,-1.99017,0.42747,4.684,-1.89694
2024-03-27,LDOS.N,7.8396,0.12723,0.248,7.859
2024-03-27,LEA.N,14.34433,0.47619,0.145,14.36518
2024-03-27,LIVN.OQ,,,0.097,3.0057
2024-03-27,LNC.N,6.59946,0.31333,0.079,6.60468
2024-03-28,LBRT.N,2.74233,0.28555,-0.555,2.72712
2024-03-28,LEU.N,,,3.735,2.87001
2024-03-28,LHX.N,12.72358,0.14909,-0.117,12.70874
2024-03-28,LIN.OQ,15.51228,0.24587,0.457,15.58309
2024-03-31,LITE.OQ,1.085,0.10432,-0.139,1.0835
2024-04-01,LBTYA.OQ,-1.99017,0.42747,4.676,-1.8971
2024-04-01,LEA.N,14.36929,0.47842,0.058,14.37765
2024-04-01,LH.N,14.84644,0.14339,0.087,14.85932
2024-04-01,LIN.OQ,15.51565,0.24168,0.443,15.58438
2024-04-01,LNG.N,8.76823,1.24233,-3.707,8.44324
2024-04-01,LNTH.OQ,6.5761,0.0448,-0.114,6.56864
2024-04-01,LBTYA.OQ,-1.99017,0.42747,,
2024-04-02,LAZ.N,3.09538,0.27558,-1.294,3.05531
2024-04-02,LH.N,14.83206,0.1124,0.116,14.84922
2024-04-02,LHX.N,12.7215,0.14836,-0.125,12.70555
2024-04-02,LII.N,19.71842,0.34657,-0.012,19.71612
2024-04-02,LLY.N,12.49368,0.28242,0.247,12.5245
2024-04-02,LMND.N,-3.1341,0.15523,-0.475,-3.14899
2024-04-02,LMT.N,26.025,0.23551,0.416,26.13318
2024-04-02,LNC.N,6.604,0.31955,0.422,6.63184
2024-04-02,LNG.N,8.70975,1.27575,-3.077,8.44172
2024-04-03,KVUE.N,1.15077,0.0169,0.123,1.15218
2024-04-03,LECO.OQ,9.62717,0.19751,0.466,9.67201
2024-04-03,LGIH.OQ,9.37833,0.42192,-0.384,9.34232
2024-04-03,LIN.OQ,15.51527,0.24162,0.442,15.5839
2024-04-03,LLY.N,12.47496,0.25587,0.154,12.49414
2024-04-03,LNG.N,8.90439,1.3882,-5.178,8.44335
2024-04-03,LNT.OQ,3.06225,0.02075,-0.527,3.04612
2024-04-03,LOW.N,12.1902,0.24318,0.095,12.20172
2024-04-04,LEA.N,14.33753,0.46994,-0.054,14.32978
2024-04-04,LGIH.OQ,9.365,0.42007,-0.368,9.3305
2024-04-04,LH.N,14.83429,0.10941,0.118,14.85182
2024-04-04,LHX.N,12.71992,0.15033,-0.144,12.70158
2024-04-04,LMT.N,26.03905,0.23187,0.397,26.1425
2024-04-04,LNG.N,8.90362,1.38824,-5.113,8.4484
2024-04-05,LECO.OQ,9.638,0.20037,0.522,9.68834
2024-04-05,LEN.N,14.59248,0.28187,0.077,14.60372
2024-04-05,LGIH.OQ,9.35467,0.4139,-0.286,9.32795
2024-04-05,LH.N,14.82718,0.10416,0.104,14.84258
2024-04-05,LII.N,19.72263,0.34862,-0.007,19.72129
2024-04-05,LLY.N,12.46976,0.25357,0.121,12.48489
2024-04-05,LNC.N,6.59036,0.3205,0.364,6.61438
2024-04-05,LNG.N,8.78977,1.55655,-5.97,8.26499
2024-04-05,LOW.N,12.19077,0.24334,0.099,12.20287
2024-04-07,LAZ.N,3.10413,0.26638,-1.573,3.05529
2024-04-07,LBRT.N,2.73983,0.28499,,
2024-04-07,LC.N,,,5.626,0.24634
2024-04-07,LLY.N,12.46576,0.25854,0.044,12.47127
2024-04-08,LBRDK.OQ,7.78633,1.7118,-2.166,7.61766
2024-04-08,LBRT.N,,,-0.656,2.72186
2024-04-08,LDOS.N,7.84027,0.12694,0.255,7.86025
2024-04-08,LEN.N,14.59248,0.28187,0.079,14.60393
2024-04-08,LGIH.OQ,9.32133,0.41293,-0.356,9.28815
2024-04-08,LHX.N,12.71992,0.15033,-0.149,12.70097
2024-04-08,LII.N,19.72632,0.34831,0.006,19.72758
2024-04-08,LIN.OQ,15.51604,0.24198,0.452,15.58623
2024-04-08,LMT.N,26.04048,0.23092,0.388,26.14153
2024-04-08,LNG.N,8.66221,1.31111,-4.48,8.27412
2024-04-09,KVUE.N,1.14923,0.0169,0.12,1.15061
2024-04-09,LAZ.N,3.04063,0.17169,-0.817,3.01577
2024-04-09,LBRDK.OQ,7.319,2.21934,-4.08,7.02042
2024-04-09,LCID.OQ,-10.4,1.4267,-0.778,-10.4809
2024-04-09,LFUS.OQ,9.429,0.72045,-1.22,9.31397
2024-04-09,LH.N,14.82659,0.104,0.11,14.84287
2024-04-09,LII.N,19.71579,0.34286,-0.01,19.71391
2024-04-09,LLY.N,12.48696,0.26967,0.01,12.48825
2024-04-09,LMND.N,-3.124,0.15383,-0.255,-3.13196
2024-04-09,LMT.N,26.04286,0.23351,0.418,26.1518
2024-04-09,LNC.N,6.59609,0.32036,0.313,6.61676
2024-04-09,LBRDK.OQ,7.319,2.21934,,
2024-04-10,KVUE.N,1.14357,0.02611,,
2024-04-10,LBRT.N,2.72817,0.28516,,
2024-04-10,KVUE.N,1.14357,0.02611,-0.139,1.14198
2024-04-10,LAD.N,35.37167,1.68671,0.814,35.65958
2024-04-10,LAZ.N,3.03313,0.24522,-0.805,3.0087
2024-04-10,LBRDK.OQ,,,-4.862,6.96315
2024-04-10,LBRT.N,2.72817,0.28516,-0.695,2.70922
2024-04-10,LEA.N,14.31459,0.41673,0.007,14.31562
2024-04-10,LECO.OQ,9.64533,0.20408,0.607,9.7039
2024-04-10,LIN.OQ,15.50644,0.23957,0.458,15.57744
2024-04-10,LLY.N,12.46776,0.26745,0.041,12.4729
2024-04-10,LNC.N,6.57309,0.32107,0.192,6.5857
2024-04-10,LNT.OQ,3.061,0.02054,-0.527,3.04488
2024-04-11,LNC.N,6.57127,0.3283,,
2024-04-11,LAD.N,35.31458,1.59757,1.718,35.92114
2024-04-11,LAZ.N,3.02313,0.24227,-0.922,2.99526
2024-04-11,LBRT.N,,,-0.707,2.70888
2024-04-11,LENZ.OQ,-1.76,0.0,,
2024-04-11,LII.N,19.72105,0.34783,0.06,19.73284
2024-04-11,LITE.OQ,1.075,0.09101,0.602,1.08147
2024-04-11,LNC.N,6.57127,0.3283,0.175,6.58279
2024-04-12,LAD.N,35.05625,1.87097,1.567,35.60542
2024-04-12,LEN.N,14.581,0.28037,0.095,14.59491
2024-04-12,LLY.N,12.50552,0.33487,-0.138,12.48825
2024-04-12,LNC.N,,,0.377,6.59604
2024-04-14,LEA.N,14.28047,0.42154,0.191,14.30778
2024-04-15,LENZ.OQ,-1.88567,0.15231,,
2024-04-15,KVUE.N,,,-0.143,1.14193
2024-04-15,LBTYA.OQ,,,4.652,-1.89759
2024-04-15,LECO.OQ,9.65783,0.17388,0.492,9.70531
2024-04-15,LENZ.OQ,-1.88567,0.15231,-0.19,-1.88926
2024-04-15,LH.N,14.82188,0.10464,0.097,14.83622
2024-04-15,LHX.N,12.71867,0.1481,-0.093,12.7069
2024-04-15,LIN.OQ,15.50978,0.2381,0.463,15.58161
2024-04-15,LMND.N,-3.1008,0.15806,-0.187,-3.10661
2024-04-15,LMT.N,26.0281,0.24405,0.349,26.11883
2024-04-15,LNC.N,6.54946,0.32026,0.63,6.5907
2024-04-16,KVUE.N,1.14321,0.02604,-0.123,1.1418
2024-04-16,LBRT.N,2.72567,0.28156,-0.111,2.72265
2024-04-16,LC.N,0.22044,0.07663,6.989,0.23585
2024-04-16,LEA.N,14.27165,0.41947,0.235,14.30513
2024-04-16,LECO.OQ,9.65867,0.17453,0.525,9.70937
2024-04-16,LENZ.OQ,,,-3.332,-1.9485
2024-04-16,LFUS.OQ,9.32614,0.75769,-1.32,9.20304
2024-04-16,LIN.OQ,15.51229,0.23417,0.448,15.58175
2024-04-16,LNC.N,6.53582,0.32101,0.509,6.56907
2024-04-17,LAD.N,35.06625,1.87779,1.653,35.64591
2024-04-17,LCID.OQ,-10.28,1.4006,-1.192,-10.4025
2024-04-17,LIN.OQ,15.51264,0.23408,0.433,15.57983
2024-04-17,LKQ.OQ,4.03767,0.13853,0.088,4.04122
2024-04-17,LLY.N,12.50548,0.33487,-0.142,12.48769
2024-04-17,LNG.N,8.55586,1.1544,-1.689,8.41135
2024-04-17,LNTH.OQ,6.5761,0.04947,-0.089,6.57026
2024-04-18,LBRT.N,2.65073,0.25555,0.919,2.6751
2024-04-18,LBTYA.OQ,,,4.646,-1.8977
2024-04-18,LDOS.N,7.8436,0.12649,0.29,7.86637
2024-04-18,LEA.N,14.26165,0.4237,0.13,14.28011
2024-04-18,LECO.OQ,9.67117,0.19226,0.635,9.73256
2024-04-18,LHX.N,12.70575,0.11437,0.015,12.70768
2024-04-18,LLY.N,12.50532,0.33488,-0.144,12.48738
2024-04-18,LNC.N,6.52673,0.31619,0.75,6.57569
2024-04-19,LAD.N,34.78292,2.05427,0.733,35.03779
2024-04-19,LBRT.N,2.60527,0.26628,-0.191,2.60029
2024-04-19,LBTYA.OQ,-1.99183,0.4269,4.762,-1.89698
2024-04-19,LDOS.N,7.85027,0.12128,0.212,7.86692
2024-04-19,LECO.OQ,9.712,0.17504,0.271,9.73835
2024-04-19,LLY.N,12.50212,0.34209,-0.234,12.47284
2024-04-19,LMT.N,26.02571,0.24339,0.36,26.11948
2024-04-21,KVUE.N,1.14179,0.02506,-0.016,1.14161
2024-04-21,KYMR.OQ,-3.08813,0.55421,-2.641,-3.16969
2024-04-22,LBRT.N,2.58273,0.27459,-3.575,2.4904
2024-04-22,LEA.N,14.26871,0.43072,0.181,14.29454
2024-04-22,LII.N,19.71842,0.34968,0.014,19.72121
2024-04-22,LIN.OQ,15.52038,0.23363,0.424,15.58619
2024-04-22,LKQ.OQ,4.03433,0.13612,0.127,4.03946
2024-04-22,LNG.N,8.55813,1.11278,-2.145,8.3746
2024-04-22,LNT.OQ,3.05125,0.02713,-0.607,3.03273
2024-04-23,LGND.OQ,4.4405,0.07994,0.254,4.45176
2024-04-23,LKQ.OQ,4.024,0.09213,0.406,4.04032
2024-04-23,LLY.N,12.49812,0.34163,-0.227,12.46973
2024-04-23,LMT.N,26.1,0.28546,0.492,26.22843
2024-04-23,LNG.N,8.5348,1.16985,-2.49,8.32228
2024-04-24,LAD.N,32.00029,3.44822,-2.909,31.06937
2024-04-24,LAUR.OQ,1.24,0.15,2.511,1.27114
2024-04-24,LBRT.N,2.5175,0.18019,-1.098,2.48986
2024-04-24,LII.N,19.869,0.38106,0.174,19.90354
2024-04-24,LIN.OQ,15.5221,0.23402,0.423,15.58772
2024-04-24,LKQ.OQ,3.9245,0.04926,0.203,3.93248
2024-04-24,LMT.N,26.16857,0.28622,0.442,26.28414
2024-04-24,LNG.N,8.51747,1.17482,-2.451,8.3087
2024-04-25,LCID.OQ,-10.31,1.3996,,
2024-04-25,LAD.N,31.35886,3.7725,-10.931,27.93111
2024-04-25,LAUR.OQ,1.315,0.075,0.224,1.31794
2024-04-25,LAZ.N,2.93763,0.13457,-0.86,2.91236
2024-04-25,LCID.OQ,-10.31,1.3996,-1.367,-10.4509
2024-04-25,LECO.OQ,9.69573,0.17257,0.124,9.70773
2024-04-25,LH.N,14.80306,0.10785,-0.05,14.79563
2024-04-25,LII.N,19.91733,0.31606,0.008,19.91899
2024-04-25,LMT.N,26.19429,0.25733,0.571,26.34382
2024-04-26,LAD.N,30.62314,3.58059,-9.227,27.7977
2024-04-26,LAZ.N,2.93263,0.13023,1.059,2.96369
2024-04-26,LECO.OQ,9.69755,0.17271,0.35,9.73146
2024-04-26,LH.N,14.82541,0.08668,-0.105,14.80981
2024-04-26,LHX.N,12.75367,0.15309,0.212,12.78066
2024-04-26,LII.N,19.93122,0.31828,-0.028,19.92566
2024-04-26,LMT.N,26.21241,0.26769,0.502,26.34392
2024-04-28,LAZ.N,2.97638,0.10002,0.108,2.97959
2024-04-28,LEU.N,,,4.812,2.8998
2024-04-29,LECO.OQ,9.67482,0.20296,,
2024-04-29,LAD.N,30.121,3.20888,-7.109,27.97965
2024-04-29,LBRDK.OQ,7.076,2.5116,-10.376,6.34179
2024-04-29,LECO.OQ,9.67482,0.20296,0.39,9.71255
2024-04-29,LH.N,14.835,0.09175,-0.116,14.81784
2024-04-29,LHX.N,12.84692,0.18198,0.862,12.95767
2024-04-29,LMT.N,26.25594,0.2857,0.438,26.37081
2024-04-29,LNG.N,8.4845,1.1432,-2.046,8.31087
2024-04-29,LNT.OQ,3.05444,0.02713,-0.374,3.04302
2024-04-30,LDOS.N,8.4014,0.49947,,
2024-04-30,LAD.N,29.71886,2.92087,-5.201,28.17313
2024-04-30,LAMR.OQ,5.21767,0.14235,0.246,5.23047
2024-04-30,LC.N,0.231,0.07694,8.404,0.25041
2024-04-30,LDOS.N,8.4014,0.49947,1.473,8.52514
2024-04-30,LEA.N,14.32012,0.43611,0.274,14.35936
2024-04-30,LECO.OQ,,,-0.426,9.63365
2024-04-30,LEG.N,1.155,0.005,-0.054,1.15438
2024-04-30,LGIH.OQ,9.2815,0.48816,-0.584,9.22728
2024-04-30,LH.N,14.83479,0.10259,-0.132,14.81517
2024-04-30,LHX.N,12.95294,0.10899,0.117,12.96812
2024-04-30,LLY.N,12.83135,0.70579,0.136,12.84879
2024-05-01,LBTYA.OQ,-1.9162,0.42938,,
2024-05-01,LEG.N,1.135,0.03775,,
2024-05-01,LMND.N,-3.0268,0.15041,,
2024-05-01,LAD.N,28.44673,1.63071,-0.961,28.17335
2024-05-01,LBTYA.OQ,-1.9162,0.42938,0.992,-1.89719
2024-05-01,LC.N,0.26844,0.07942,1.782,0.27323
2024-05-01,LDOS.N,,,5.113,8.83097
2024-05-01,LEA.N,14.28594,0.4658,0.37,14.33873
2024-05-01,LEG.N,1.135,0.03775,-1.472,1.11829
2024-05-01,LFUS.OQ,8.88857,0.32691,-0.236,8.86761
2024-05-01,LGIH.OQ,9.2835,0.47976,-0.588,9.22894
2024-05-01,LIVN.OQ,3.06167,0.0537,0.066,3.06368
2024-05-01,LLY.N,13.102,0.77873,5.128,13.77381
2024-05-01,LMND.N,-3.0268,0.15041,-0.015,-3.02725
2024-05-01,LMT.N,26.25635,0.27253,0.416,26.36568
2024-05-02,KURA.OQ,-2.47846,0.16557,1.44,-2.44278
2024-05-02,KYMR.OQ,-2.8725,0.5121,-3.007,-2.95888
2024-05-02,LAD.N,28.45117,1.56136,-0.916,28.19063
2024-05-02,LASR.OQ,-0.43867,0.09318,0.641,-0.43586
2024-05-02,LC.N,0.27511,0.07315,1.885,0.2803
2024-05-02,LEA.N,14.29418,0.46636,0.304,14.33762
2024-05-02,LECO.OQ,9.621,0.18134,0.135,9.63398
2024-05-02,LFUS.OQ,8.76429,0.46046,-1.624,8.622
2024-05-02,LGIH.OQ,9.27017,0.47772,-0.6,9.21451
2024-05-02,LIN.OQ,15.51538,0.23619,0.37,15.57284
2024-05-02,LIVN.OQ,3.07278,0.05001,1.058,3.1053
2024-05-02,LLY.N,13.18732,0.77476,4.592,13.79283
2024-05-02,LMAT.OQ,1.70388,0.06071,0.674,1.71536
2024-05-02,LMND.N,,,3.159,-2.93118
2024-05-02,LNC.N,6.32218,0.37015,0.795,6.37241
2024-05-02,LNTH.OQ,6.87909,0.27378,1.557,6.98622
2024-05-02,LAD.N,28.45117,1.56136,,
2024-05-03,KURA.OQ,-2.51,0.14191,0.096,-2.5076
2024-05-03,KWR.N,8.80167,0.20611,0.429,8.83946
2024-05-03,KYMR.OQ,-2.77,0.52114,-0.703,-2.78946
2024-05-03,LAMR.OQ,5.11,0.06377,0.17,5.11871
2024-05-03,LASR.OQ,-0.42333,0.07846,2.006,-0.41484
2024-05-03,LBTYA.OQ,,,0.99,-1.89722
2024-05-03,LDOS.N,8.54293,0.47231,3.624,8.85256
2024-05-03,LEA.N,14.28124,0.45931,0.397,14.3379
2024-05-03,LGIH.OQ,9.18017,0.38723,-0.003,9.17989
2024-05-03,LH.N,14.83362,0.10637,-0.136,14.81348
2024-05-03,LHX.N,12.94944,0.1069,0.099,12.96223
2024-05-03,LIN.OQ,15.52986,0.13221,0.065,15.53995
2024-05-03,LLY.N,13.57992,0.59079,1.567,13.79273
2024-05-03,LMAT.OQ,1.75825,0.04681,1.052,1.77674
2024-05-03,LNG.N,8.43325,1.10206,-1.478,8.30863
2024-05-03,LNT.OQ,3.05222,0.02572,-0.233,3.04512
2024-05-03,LNTH.OQ,6.97364,0.22889,1.96,7.11029
2024-05-03,LGIH.OQ,9.18017,0.38723,,
2024-05-04,LLY.N,13.81518,0.21552,,
2024-05-04,LGIH.OQ,,,-0.172,9.16438
2024-05-04,LLY.N,13.81518,0.21552,-0.163,13.79263
2024-05-05,LDOS.N,8.60627,0.42284,2.786,8.84601
2024-05-05,LEA.N,14.30829,0.46836,0.528,14.38389
2024-05-06,LASR.OQ,-0.41333,0.07295,,
2024-05-06,KURA.OQ,-2.53,0.13168,0.786,-2.51011
2024-05-06,KWR.N,8.75833,0.26353,0.655,8.81567
2024-05-06,LAD.N,,,-0.914,28.1912
2024-05-06,LAMR.OQ,5.09,0.08042,-0.091,5.08536
2024-05-06,LASR.OQ,-0.41333,0.07295,0.806,-0.41
2024-05-06,LCID.OQ,,,-1.412,-10.4555
2024-05-06,LECO.OQ,9.6539,0.19834,0.289,9.68179
2024-05-06,LHX.N,12.94895,0.10407,0.102,12.9621
2024-05-06,LIN.OQ,15.52997,0.12901,0.066,15.54014
2024-05-06,LITE.OQ,1.04714,0.09075,-0.829,1.03847
2024-05-06,LMND.N,-2.9948,0.14148,1.719,-2.94333
2024-05-06,LNC.N,6.17336,0.36385,-3.482,5.95838
2024-05-06,LNG.N,8.47419,1.1375,-2.342,8.27569
2024-05-06,LOW.N,12.19266,0.24287,0.167,12.21307
2024-05-07,KVUE.N,1.14179,0.02878,0.1,1.14292
2024-05-07,KYMR.OQ,-2.75706,0.51774,-0.236,-2.76355
2024-05-07,LCID.OQ,-10.6773,1.6461,-1.655,-10.854
2024-05-07,LDOS.N,8.80723,0.1328,0.422,8.84435
2024-05-07,LEA.N,14.24507,0.46792,0.252,14.28099
2024-05-07,LEN.N,14.58232,0.28196,0.147,14.60379
2024-05-07,LFUS.OQ,8.7,0.46737,-0.916,8.62032
2024-05-07,LIN.OQ,15.52307,0.12774,0.086,15.53648
2024-05-07,LITE.OQ,0.985,0.02847,-0.789,0.97722
2024-05-07,LMND.N,-2.9878,0.1233,-0.01,-2.9881
2024-05-07,LNC.N,6.12336,0.36017,-2.828,5.95018
2024-05-07,LNG.N,8.40419,1.14786,-2.031,8.23353
2024-05-07,LNTH.OQ,7.01909,0.1977,1.279,7.10887
2024-05-07,LOPE.OQ,7.74,0.13441,0.376,7.7691
2024-05-07,LOW.N,12.19289,0.24291,0.173,12.21398
2024-05-07,LCID.OQ,-10.6773,1.6461,,
2024-05-07,LMND.N,-2.9878,0.1233,,
2024-05-08,KVUE.N,1.14221,0.02987,0.054,1.14284
2024-05-08,LBTYA.OQ,-1.7522,0.69822,14.223,-1.50299
2024-05-08,LCID.OQ,,,-4.696,-11.1787
2024-05-08,LCII.N,5.578,0.4526,0.062,5.58145
2024-05-08,LENZ.OQ,-3.08,1.05556,0.0,-3.08
2024-05-08,LGND.OQ,4.543,0.06129,-0.076,4.53956
2024-05-08,LITE.OQ,0.98214,0.02569,0.014,0.98228
2024-05-08,LIVN.OQ,3.09586,0.02788,0.308,3.10538
2024-05-08,LLY.N,,,-0.166,13.79221
2024-05-08,LMND.N,,,-2.49,-3.0622
2024-05-08,LOPE.OQ,7.84667,0.05907,0.001,7.84671
2024-05-09,KVUE.N,1.14436,0.02853,0.039,1.1448
2024-05-09,KWR.N,8.76,0.28865,0.857,8.83511
2024-05-09,KYMR.OQ,-2.81533,0.46182,1.857,-2.76305
2024-05-09,LAD.N,28.03617,1.17762,0.229,28.10042
2024-05-09,LBRDK.OQ,6.73933,2.11465,-8.231,6.18461
2024-05-09,LCII.N,5.7795,0.48253,0.198,5.79096
2024-05-09,LEA.N,14.23079,0.47059,0.214,14.26118
2024-05-09,LEU.N,2.68667,0.31202,2.725,2.75987
2024-05-09,LFST.OQ,-0.27429,0.02195,0.796,-0.2721
2024-05-09,LHX.N,12.9515,0.10204,0.092,12.96342
2024-05-09,LIN.OQ,15.50621,0.11803,0.109,15.52312
2024-05-09,LLY.N,13.82725,0.21019,-0.166,13.80426
2024-05-09,LMAT.OQ,1.77514,0.01489,0.092,1.77678
2024-05-09,LMB.OQ,2.085,0.205,-1.122,2.06161
2024-05-09,LNC.N,5.96633,0.15172,-0.238,5.95214
2024-05-09,LNT.OQ,3.062,0.01327,-0.313,3.05243
2024-05-09,LNTH.OQ,7.11,0.04427,-0.016,7.10886
2024-05-09,LOW.N,12.19489,0.2426,0.153,12.21355
2024-05-10,KVUE.N,,,0.021,1.14532
2024-05-10,KYMR.OQ,-2.82688,0.44939,,
2024-05-10,LFST.OQ,-0.26286,0.03283,,
2024-05-10,KVUE.N,1.14507,0.02879,0.021,1.14532
2024-05-10,KYMR.OQ,-2.82688,0.44939,2.267,-2.7628
2024-05-10,LBTYA.OQ,-1.7522,0.69822,14.247,-1.50257
2024-05-10,LCII.N,5.89875,0.62923,6.79,6.29927
2024-05-10,LDOS.N,8.80671,0.12798,0.384,8.84052
2024-05-10,LEA.N,14.2134,0.45927,0.265,14.25099
2024-05-10,LFST.OQ,-0.26286,0.03283,1.684,-0.25843
2024-05-10,LIN.OQ,15.50996,0.11273,0.103,15.52589
2024-05-10,LMB.OQ,2.27,0.02,-0.193,2.26563
2024-05-10,LNG.N,8.2605,0.9526,-1.412,8.14383
2024-05-10,LOW.N,12.19546,0.24055,0.17,12.21614
2024-05-11,LBRT.N,2.51286,0.19218,-1.117,2.48479
2024-05-11,LFST.OQ,,,2.416,-0.25651
2024-05-12,LGND.OQ,4.6025,0.08437,,
2024-05-13,KVUE.N,1.14507,0.02879,,
2024-05-13,LBTYA.OQ,-1.65025,0.7466,20.596,-1.31037
2024-05-13,LCID.OQ,-10.9563,1.8165,-1.803,-11.1538
2024-05-13,LCII.N,6.0125,0.55414,3.858,6.24443
2024-05-13,LGND.OQ,,,0.394,4.62065
2024-05-13,LMT.N,26.27735,0.26017,0.402,26.38306
2024-05-13,LNG.N,8.14127,1.08101,-1.097,8.05198
2024-05-13,LNT.OQ,3.06,0.01291,-0.279,3.05145
2024-05-13,LOW.N,12.19346,0.2406,0.179,12.21524
2024-05-14,KVUE.N,1.14592,0.03074,-0.06,1.14523
2024-05-14,LBTYA.OQ,-1.65025,0.7466,20.604,-1.31023
2024-05-14,LEA.N,14.24756,0.46395,0.633,14.33777
2024-05-14,LGND.OQ,4.64,0.08602,0.07,4.64326
2024-05-14,LH.N,14.83836,0.10392,-0.149,14.81619
2024-05-14,LIN.OQ,15.51121,0.11234,0.101,15.52681
2024-05-14,LLY.N,13.82139,0.20296,-0.197,13.79415
2024-05-14,LNG.N,8.12367,1.03663,-1.575,7.9957
2024-05-14,KVUE.N,,,-0.06,1.14523
2024-05-14,LGND.OQ,4.64,0.08602,,
2024-05-15,LAUR.OQ,,,0.0,1.39
2024-05-15,KVUE.N,1.14592,0.03074,,
2024-05-15,LAUR.OQ,1.39,0.0,0.0,1.39
2024-05-15,LBTYA.OQ,-1.34525,0.90799,30.258,-0.9382
2024-05-15,LNG.N,8.12867,1.0324,-1.655,7.99418
2024-05-15,LOW.N,12.19531,0.23748,0.179,12.21718
2024-05-16,KWR.N,8.76,0.2635,0.729,8.82386
2024-05-16,LCID.OQ,-11.0056,1.7183,-1.646,-11.1867
2024-05-16,LFST.OQ,-0.255,0.03202,-0.602,-0.25654
2024-05-16,LH.N,14.84121,0.09681,-0.154,14.81837
2024-05-16,LIN.OQ,15.51556,0.11211,0.095,15.53028
2024-05-16,LNG.N,8.08569,1.00301,-1.373,7.97469
2024-05-17,LAD.N,27.98877,1.14327,0.129,28.02489
2024-05-17,LBRT.N,2.535,0.18908,-0.348,2.52618
2024-05-17,LEN.N,14.58464,0.28233,0.159,14.60776
2024-05-17,LITE.OQ,0.98286,0.02575,-0.027,0.98259
2024-05-17,LLY.N,13.79843,0.21237,-0.269,13.76133
2024-05-17,LNTH.OQ,7.064,0.14425,0.635,7.10882
2024-05-18,LCII.N,6.09,0.5193,2.244,6.22666
2024-05-19,KWR.N,8.76,0.24396,0.627,8.81495
2024-05-19,LCID.OQ,-10.9167,1.5125,-1.764,-11.1092
2024-05-19,LNT.OQ,3.06,0.01195,-0.22,3.05327
2024-05-19,LNT.OQ,3.06,0.01195,,
2024-05-20,KVUE.N,1.14623,0.02956,-0.167,1.14432
