Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®,Earnings Per Share - Standard Deviation
2017-09-25,CZNC.OQ,1.28,0,1.28,0
2017-09-25,SRPT.OQ,-1.26583,-4.375,-1.32122,0.37491
2017-09-26,DXCM.OQ,-0.19364,0.796,-0.1921,0.02098
2017-09-26,NLY.N,4.80668,0.471,4.82932,0.06288
2017-09-26,RES.N,0.82878,2.461,0.84918,0.11426
2017-09-27,CLF.N,0.96186,3.053,0.99122,0.16639
2017-09-27,SVRA.OQ,-2.89,0.632,-2.87174,1.17958
2017-09-28,BLBD.OQ,1.165,0.585,1.17181,0.015
2017-09-28,CLF.N,0.95586,3.719,0.99141,0.1589
2017-09-28,DXCM.OQ,-0.1975,-0.43,-0.19835,0.02561
2017-09-28,MTN.N,6.032,1.675,6.13301,0.3287
2017-09-28,TAP.N,4.31146,-0.103,4.30703,0.04459
2017-09-28,VNOM.OQ,0.9135,0.779,0.92061,0.05583
2017-09-28,VRTX.OQ,1.639,3.112,1.69001,0.23107
2017-09-28,BLBD.OQ,1.58,,,0.06042
2017-09-28,BLBD.OQ,1.165,,,0.015
2017-09-28,DXCM.OQ,-0.1975,,,0.02561
2017-09-29,BLBD.OQ,,2.809,1.62438,
2017-09-29,DXCM.OQ,,-0.432,-0.19835,
2017-09-29,MTN.N,6.23,-0.193,6.21795,0.28805
2017-09-29,TAP.N,4.30991,-0.131,4.30428,0.04706
2017-10-02,CLF.N,0.90443,,,0.1858
2017-10-02,DXCM.OQ,-0.19977,,,0.02497
2017-10-02,SRPT.OQ,-1.26417,,,0.37671
2017-10-02,CLF.N,0.90443,3.816,0.93894,0.1858
2017-10-02,DXCM.OQ,-0.19977,0.092,-0.19959,0.02497
2017-10-02,MTN.N,6.25857,0.328,6.27912,0.26809
2017-10-02,SRPT.OQ,-1.26417,-4.478,-1.32077,0.37671
2017-10-02,VNOM.OQ,0.91882,1.197,0.92982,0.05655
2017-10-03,CLF.N,,11.614,1.00947,
2017-10-03,DXCM.OQ,,-1.441,-0.20265,
2017-10-03,HWM.N,1.1839,-0.265,1.18077,0.02955
2017-10-03,SRPT.OQ,,-4.504,-1.3211,
2017-10-03,VNOM.OQ,0.92609,3.241,0.95611,0.05767
2017-10-04,AGIO.OQ,-7.075,-0.465,-7.10786,0.49924
2017-10-04,ARW.N,7.32111,0.111,7.32923,0.05384
2017-10-04,GGG.N,1.46333,0.539,1.47122,0.05397
2017-10-04,RES.N,0.82835,2.497,0.84903,0.11438
2017-10-04,VNOM.OQ,0.92882,1.553,0.94325,0.05463
2017-10-04,VRTX.OQ,1.6398,3.373,1.6951,0.23235
2017-10-05,FHB.OQ,1.65889,0.076,1.66016,0.00737
2017-10-05,GGG.N,1.45606,0.357,1.46126,0.05303
2017-10-05,HWM.N,1.1819,-0.304,1.17831,0.03041
2017-10-05,NLY.N,4.8,0.568,4.82728,0.06692
2017-10-05,OXM.N,,0.548,3.61358,
2017-10-05,RES.N,0.81791,1.741,0.83215,0.08547
2017-10-05,VNOM.OQ,0.93064,1.598,0.94551,0.05464
2017-10-06,CWBC.OQ,,-1.386,1.25897,
2017-10-06,SRPT.OQ,-1.19231,0.74,-1.18349,0.43927
2017-10-06,SRPT.OQ,-1.19231,,,0.43927
2017-10-08,GT.OQ,3.049,-0.09,3.04626,0.05735
2017-10-09,RES.N,0.81842,1.739,0.83265,0.08371
2017-10-09,SRPT.OQ,,1.894,-1.16972,
2017-10-09,TAP.N,4.30446,-0.148,4.29808,0.04673
2017-10-09,VNOM.OQ,0.92882,1.426,0.94206,0.05208
2017-10-10,CLF.N,0.88014,10.032,0.96844,0.16463
2017-10-10,CVLT.OQ,1.223,0.099,1.22421,0.011
2017-10-10,FHB.OQ,1.65667,0.048,1.65746,0.00667
2017-10-10,HWM.N,1.1859,-0.234,1.18313,0.02989
2017-10-10,NLY.N,4.808,0.729,4.84304,0.07756
2017-10-10,OGE.N,1.97125,0.486,1.98084,0.03333
2017-10-10,SRPT.OQ,-1.19462,2.11,-1.1694,0.4387
2017-10-11,FHB.OQ,1.65556,0.007,1.65568,0.00685
2017-10-11,GGG.N,1.45278,0.319,1.45741,0.05192
2017-10-11,RES.N,0.82313,1.5,0.83548,0.08143
2017-10-12,NLY.N,4.81332,0.608,4.8426,0.0718
2017-10-12,TAP.N,4.30718,-0.099,4.30292,0.04952
2017-10-13,ARW.N,7.32556,0.141,7.33588,0.05439
2017-10-13,RES.N,0.82357,1.509,0.83599,0.08149
2017-10-13,VRTX.OQ,1.6474,3.221,1.70047,0.23039
2017-10-13,RES.N,0.82357,,,0.08149
2017-10-15,OGE.N,1.97125,0.484,1.9808,0.03333
2017-10-16,GGG.N,1.44394,0.205,1.4469,0.04476
2017-10-16,GT.OQ,3.05,0.058,3.05177,0.05882
2017-10-16,HWM.N,1.1829,-0.297,1.17938,0.03449
2017-10-16,NLY.N,4.818,0.651,4.84936,0.07168
2017-10-16,RES.N,,1.557,0.83639,
2017-10-16,VNOM.OQ,0.93609,0.616,0.94185,0.04733
2017-10-16,VRTX.OQ,1.6494,3.461,1.70649,0.23097
2017-10-17,CLF.N,0.87013,1.707,0.88498,0.24335
2017-10-17,RES.N,0.8253,1.169,0.83496,0.0789
2017-10-17,SRPT.OQ,-1.19,2.176,-1.1641,0.43841
2017-10-18,BWFG.OQ,2.06,0.0,2.06,0.0
2017-10-18,CVLT.OQ,1.22273,0.033,1.22312,0.01052
2017-10-18,CWBC.OQ,1.34333,1.126,1.35846,0.033
2017-10-18,NWPX.OQ,-0.7,0,-0.7,0
2017-10-18,RES.N,0.82574,1.051,0.83441,0.07867
2017-10-18,SRPT.OQ,-1.19846,1.519,-1.18025,0.43842
2017-10-19,CWBC.OQ,1.305,,,0.04555
2017-10-19,CWBC.OQ,1.305,-0.064,1.30417,0.04555
2017-10-19,DXCM.OQ,,-1.413,-0.2026,
2017-10-19,FHB.OQ,1.65444,-0.047,1.65367,0.00832
2017-10-20,CLF.N,0.86429,0.208,0.86608,0.25179
2017-10-20,CWBC.OQ,,-1.363,1.28722,
2017-10-20,OGE.N,1.97,0.559,1.98101,0.03546
2017-10-20,VNOM.OQ,0.93518,0.612,0.94091,0.04696
2017-10-20,VRTX.OQ,1.6554,3.586,1.71477,0.2349
2017-10-23,ARW.N,7.33111,0.172,7.34371,0.05405
2017-10-23,CLF.N,0.65571,-11.807,0.57829,0.30237
2017-10-23,CZNC.OQ,1.27,0,1.27,0
2017-10-23,HWM.N,1.1716,-0.969,1.16025,0.04376
2017-10-23,NLY.N,4.81132,-0.099,4.80656,0.08488
2017-10-23,OGE.N,1.96714,0.684,1.9806,0.02914
2017-10-23,RES.N,0.82675,1.083,0.83571,0.07717
2017-10-23,SRPT.OQ,-1.16308,-1.486,-1.18036,0.4084
2017-10-24,CLF.N,0.64143,-12.585,0.5607,0.31298
2017-10-24,CVLT.OQ,1.10364,-0.209,1.10133,0.04354
2017-10-24,HWM.N,1.1526,-0.298,1.14917,0.02872
2017-10-24,OGE.N,1.965,0.415,1.97315,0.02739
2017-10-24,VNOM.OQ,0.93673,0.693,0.94321,0.04633
2017-10-24,CVLT.OQ,1.10364,,,0.04354
2017-10-25,CVLT.OQ,,-1.2,1.0904,
2017-10-25,GGG.N,1.44697,0.248,1.45056,0.04393
2017-10-25,RES.N,0.81579,1.208,0.82565,0.0648
2017-10-25,SRPT.OQ,-0.95539,-4.124,-0.99479,0.30275
2017-10-25,VNOM.OQ,0.94036,1.208,0.95172,0.04892
2017-10-25,VRTX.OQ,1.697,6.729,1.81119,0.25666
2017-10-26,RES.N,0.82474,,,0.03201
2017-10-26,FHB.OQ,1.64778,-0.031,1.64727,0.00916
2017-10-26,GGG.N,1.4463,0.202,1.44922,0.01856
2017-10-26,HWM.N,1.1506,0.101,1.15176,0.02667
2017-10-26,RES.N,0.82474,-0.252,0.82266,0.03201
2017-10-26,SRPT.OQ,-0.698,-2.359,-0.71447,0.21741
2017-10-26,SVRA.OQ,-2.85,2.851,-2.76875,1.21565
2017-10-26,TAP.N,4.31408,-0.146,4.30779,0.05265
2017-10-26,VNOM.OQ,0.94764,1.615,0.96294,0.0464
2017-10-26,VRTX.OQ,1.85784,0.986,1.87616,0.15344
2017-10-27,CLF.N,0.62857,0.874,0.63407,0.29739
2017-10-27,FHB.OQ,1.64,-0.045,1.63926,0.00447
2017-10-27,GGG.N,1.45778,0.034,1.45828,0.01089
2017-10-27,RES.N,,-0.004,0.82471,
2017-10-27,TAP.N,4.30742,-0.26,4.29622,0.0662
2017-10-27,VNOM.OQ,0.94736,1.648,0.96298,0.04633
2017-10-27,VRTX.OQ,1.86704,1.321,1.8917,0.1456
2017-10-27,FHB.OQ,1.64,,,0.00447
2017-10-27,GGG.N,1.45778,,,0.01089
2017-10-28,FHB.OQ,,-0.05,1.63919,
2017-10-30,GT.OQ,2.9651,,,0.11876
2017-10-30,GT.OQ,2.9651,-0.14,2.96094,0.11876
2017-10-30,RES.N,0.82492,-0.221,0.82309,0.03099
2017-10-30,SVRA.OQ,-2.7325,24.812,-2.05451,1.26251
2017-10-30,TAP.N,4.30355,-0.187,4.2955,0.06863
2017-10-30,VRTX.OQ,1.88344,0.292,1.88894,0.10806
2017-10-31,ARW.N,7.33222,0.189,7.34609,0.05452
2017-10-31,CLF.N,0.61429,1.859,0.62571,0.27707
2017-10-31,GT.OQ,,-3.589,2.85868,
2017-10-31,OGE.N,1.96429,0.457,1.97326,0.02921
2017-10-31,RES.N,0.82417,-0.412,0.82077,0.03027
2017-10-31,SVRA.OQ,-2.7725,1.705,-2.72524,1.33091
2017-10-31,VNOM.OQ,0.9591,0.408,0.96301,0.02908
2017-11-01,AGIO.OQ,-6.741,0.699,-6.69386,0.27219
2017-11-01,DXCM.OQ,-0.19637,0.642,-0.1951,0.02766
2017-11-01,ENS.N,4.6625,0.181,4.67093,0.04323
2017-11-01,GT.OQ,2.9421,-3.473,2.83993,0.13138
2017-11-01,NLY.N,4.818,-0.097,4.81336,0.08528
2017-11-01,NWPX.OQ,0.9,0,0.9,0
2017-11-01,RES.N,0.82182,-0.129,0.82076,0.02995
2017-11-01,TAP.N,4.31858,0.012,4.31912,0.05887
2017-11-01,NWPX.OQ,0.56,0,0.56,0
2017-11-02,AGIO.OQ,-6.63111,0.736,-6.58228,0.14479
2017-11-02,ARW.N,7.348,0.052,7.35184,0.04337
2017-11-02,DXCM.OQ,-0.16313,0.713,-0.16196,0.01415
2017-11-02,FHB.OQ,1.64,-0.017,1.63973,0.00471
2017-11-02,GT.OQ,2.9261,-2.234,2.86075,0.11221
2017-11-02,OGE.N,1.93714,-0.205,1.93316,0.04742
2017-11-02,TAP.N,4.30175,0.021,4.30265,0.06744
2017-11-03,ARW.N,7.348,,,0.02523
2017-11-03,AGIO.OQ,-6.58667,0.043,-6.58384,0.06307
2017-11-03,ARW.N,7.348,0.063,7.3526,0.02523
2017-11-03,ENS.N,4.595,0.121,4.60057,0.14116
2017-11-03,GT.OQ,2.86443,-0.129,2.86073,0.06388
2017-11-03,NLY.N,4.81132,0.015,4.81208,0.07832
2017-11-03,OGE.N,1.92625,-1.805,1.89148,0.04897
2017-11-05,NLY.N,4.80468,0.052,4.80716,0.07732
2017-11-06,AGIO.OQ,-6.58625,0.037,-6.58381,0.06688
2017-11-06,GT.OQ,2.88122,0.063,2.88304,0.06519
2017-11-06,UMH.N,-0.23,0,-0.23,0
2017-11-06,UMH.N,-0.23,,,0
2017-11-07,BCRX.OQ,-0.733,-1.007,-0.74038,0.06871
2017-11-07,GT.OQ,2.8821,0.079,2.88437,0.0619
2017-11-07,TPB.N,1.135,0.1,1.13614,0.005
2017-11-08,BCRX.OQ,-0.738,1.059,-0.73018,0.06096
2017-11-08,COLL.OQ,-2.96143,1.956,-2.9035,0.21996
2017-11-08,SVRA.OQ,-2.7075,1.833,-2.65788,1.37085
2017-11-08,VNOM.OQ,0.95827,0.371,0.96183,0.02785
2017-11-09,COLL.OQ,-2.57443,,,0.20001
2017-11-09,SVRA.OQ,-2.0575,,,0.62827
2017-11-09,BCRX.OQ,-0.73889,1.174,-0.73021,0.0642
2017-11-09,COLL.OQ,-2.57443,-0.253,-2.58095,0.20001
2017-11-09,ENS.N,4.58625,-0.011,4.58576,0.07773
2017-11-09,OXM.N,,0.45,3.61004,
2017-11-09,SVRA.OQ,-2.0575,8.386,-1.88497,0.62827
2017-11-09,TPB.N,1.125,-0.006,1.12494,0.015
2017-11-10,COLL.OQ,,2.125,-2.51973,
2017-11-10,ENS.N,4.56875,0.072,4.57205,0.07602
2017-11-10,RES.N,0.82304,-0.125,0.82202,0.02985
2017-11-10,SVRA.OQ,,5.151,-1.95151,
2017-11-10,TPB.N,1.15,0.007,1.15008,0.04
2017-11-10,ENS.N,4.56875,,,0.07602
2017-11-11,ENS.N,,-0.581,4.54222,
2017-11-13,OXM.N,3.58586,0.681,3.61028,0.07578
2017-11-13,SVRA.OQ,-2.0475,8.789,-1.86754,0.63401
2017-11-13,TAP.N,4.31364,0.023,4.31464,0.07197
2017-11-14,BCRX.OQ,-0.72125,-1.264,-0.73036,0.04285
2017-11-14,BWFG.OQ,2.03,0.0,2.03,0.0
2017-11-14,CVLT.OQ,1.10417,-0.912,1.09409,0.04173
2017-11-14,OGE.N,1.892,-0.029,1.89146,0.00748
2017-11-14,SRPT.OQ,-0.70329,-0.929,-0.70982,0.21037
2017-11-15,COLL.OQ,-2.5035,-0.662,-2.52007,0.10703
2017-11-15,RES.N,0.82333,-0.17,0.82193,0.02925
2017-11-15,VNOM.OQ,0.96092,0.25,0.96332,0.02807
2017-11-15,VRTX.OQ,1.88744,0.072,1.88879,0.10599
2017-11-16,RES.N,0.82254,,,0.03014
2017-11-16,RES.N,0.82254,-0.18,0.82106,0.03014
2017-11-17,CLF.N,0.655,1.0,0.66155,0.27921
2017-11-17,COLL.OQ,-2.52014,-0.644,-2.53638,0.10715
2017-11-18,SRPT.OQ,-0.732,3.092,-0.70937,0.19004
2017-11-21,BWFG.OQ,2.55,0.0,2.55,0.0
2017-11-21,VNOM.OQ,0.96225,0.384,0.96595,0.02984
2017-11-28,VNOM.OQ,0.96208,0.424,0.96616,0.02867
2017-11-29,OGE.N,1.892,-0.029,1.89145,0.00748
2017-12-01,NLY.N,4.81468,0.151,4.82192,0.08332
2017-12-01,SRPT.OQ,-0.73043,3.769,-0.7029,0.18321
2017-12-02,BLBD.OQ,,1.288,1.18,
2017-12-03,ARW.N,,0.073,7.35334,
2017-12-04,VNOM.OQ,0.96439,0.32,0.96747,0.02882
2017-12-05,OXM.N,3.59443,1.137,3.6353,0.0883
2017-12-06,ARW.N,7.3432,0.06,7.3476,0.02793
2017-12-06,OXM.N,3.647,0.368,3.66042,0.06367
2017-12-07,BLBD.OQ,1.5625,-0.861,1.54905,0.06685
2017-12-07,GGG.N,,0.048,1.45848,
2017-12-07,MTN.N,6.43375,1.87,6.55406,0.4556
2017-12-08,BLBD.OQ,1.49,0.298,1.49444,0.03162
2017-12-08,MTN.N,6.74143,-0.397,6.71466,0.36471
2017-12-08,VRTX.OQ,1.88624,0.009,1.88641,0.10624
2017-12-10,BCRX.OQ,-0.72125,-1.388,-0.73126,0.04285
2017-12-11,MTN.N,6.93443,4.235,7.22811,0.53523
2017-12-11,OGE.N,1.915,-1.231,1.89142,0.05188
2017-12-11,VNOM.OQ,0.96621,0.486,0.97091,0.02854
2017-12-12,HWM.N,1.1516,-0.034,1.15121,0.02472
2017-12-12,MTN.N,7.01157,2.286,7.17185,0.48962
2017-12-12,VRTX.OQ,1.88715,0.002,1.88718,0.10428
2017-12-13,HWM.N,1.154,-0.092,1.15294,0.02493
2017-12-13,MTN.N,7.01638,1.969,7.15451,0.45817
2017-12-13,TAP.N,4.31807,0.01,4.31849,0.07147
2017-12-14,MTN.N,7.14014,-0.047,7.13682,0.34258
2017-12-15,HOV.N,-29.875,,,28.625
2017-12-15,TAP.N,4.32007,0.027,4.32124,0.07079
2017-12-18,HOV.N,,-2.419,-0.1855,
2017-12-18,OGE.N,1.91667,-1.177,1.89412,0.05121
2017-12-18,TAP.N,4.3194,-0.002,4.31932,0.07121
2017-12-19,VNOM.OQ,0.96693,0.494,0.97171,0.02924
2017-12-20,BCRX.OQ,-0.72889,-1.757,-0.7417,0.04581
2017-12-20,DXCM.OQ,-0.16229,0.28,-0.16184,0.01244
2017-12-20,VRTX.OQ,1.88723,0.0,1.88724,0.10428
2017-12-21,CLF.N,0.61571,0.589,0.61934,0.27583
2017-12-21,CZNC.OQ,1.52,0,1.52,0
2017-12-21,VNOM.OQ,0.97393,0.156,0.97545,0.02916
2017-12-22,BLBD.OQ,1.5575,0.243,1.56128,0.1094
2017-12-22,HOV.N,-0.5,-1.621,-0.5405,0.88975
2017-12-22,OXM.N,3.64988,0.338,3.6622,0.06004
2017-12-22,RES.N,,0.041,0.82288,
2017-12-22,HOV.N,-0.5,,,0.88975
2017-12-23,HOV.N,,-13.569,-0.83925,
2017-12-27,CVLT.OQ,1.09273,0.157,1.09444,0.01814
2017-12-27,SRPT.OQ,-0.73329,3.246,-0.70948,0.18287
2017-12-28,HOV.N,-0.875,1.458,-0.8385,0.875
2017-12-29,SVRA.OQ,-2.19667,11.603,-1.94178,0.66855
2018-01-02,DXCM.OQ,-0.16313,-0.111,-0.16331,0.01355
2018-01-02,FHB.OQ,1.642,-0.03,1.64151,0.00432
2018-01-02,VNOM.OQ,0.97433,0.131,0.97561,0.02821
2018-01-02,VRTX.OQ,1.88646,-0.024,1.88601,0.10455
2018-01-03,GGG.N,1.46042,0.048,1.46112,0.01172
2018-01-03,SRPT.OQ,-0.7324,3.195,-0.709,0.1767
2018-01-03,SVRA.OQ,-2.04,10.635,-1.82304,0.63941
2018-01-03,GGG.N,1.46042,,,0.01172
2018-01-03,SRPT.OQ,-0.7324,,,0.1767
2018-01-03,SVRA.OQ,-2.04,,,0.63941
2018-01-04,DXCM.OQ,-0.16364,,,0.01404
2018-01-04,DXCM.OQ,-0.16364,0.091,-0.16349,0.01404
2018-01-04,FHB.OQ,1.64311,-0.027,1.64267,0.00491
2018-01-04,HWM.N,1.1536,-0.085,1.15262,0.02368
2018-01-04,MTN.N,7.01086,-0.06,7.00667,0.13539
2018-01-04,RES.N,0.82296,0.066,0.82351,0.03031
2018-01-04,SVRA.OQ,,11.953,-1.79616,
2018-01-05,CLF.N,0.63143,0.551,0.63491,0.26487
2018-01-05,MTN.N,6.99433,-0.193,6.9808,0.13955
2018-01-05,SRPT.OQ,,4.238,-0.70136,
2018-01-05,TAP.N,4.31607,0.029,4.31733,0.066
2018-01-08,DXCM.OQ,,0.093,-0.16349,
2018-01-08,GGG.N,,0.05,1.46114,
2018-01-08,GT.OQ,2.8841,0.253,2.89139,0.06465
2018-01-08,HWM.N,1.1516,0.195,1.15384,0.0239
2018-01-08,SRPT.OQ,-0.7364,4.394,-0.70404,0.17271
2018-01-08,TAP.N,4.31473,0.088,4.31855,0.06631
2018-01-09,DXCM.OQ,-0.16341,,,0.01443
2018-01-09,DXCM.OQ,-0.16341,0.576,-0.16247,0.01443
2018-01-09,FHB.OQ,1.642,-0.064,1.64096,0.00639
2018-01-09,OXM.N,3.64625,0.301,3.65721,0.05589
2018-01-09,RES.N,0.82244,0.041,0.82278,0.02981
2018-01-09,TAP.N,4.31631,0.078,4.31969,0.0645
2018-01-10,HWM.N,1.1446,,,0.02178
2018-01-10,TAP.N,4.31653,,,0.06258
2018-01-10,VRTX.OQ,1.88762,,,0.10453
2018-01-10,CLF.N,0.63429,3.712,0.65783,0.26848
2018-01-10,HWM.N,1.1446,-0.052,1.14401,0.02178
2018-01-10,OGE.N,1.895,-0.074,1.89359,0.01607
2018-01-10,TAP.N,4.31653,0.084,4.32015,0.06258
2018-01-10,VRTX.OQ,1.88762,-0.047,1.88673,0.10453
2018-01-11,HWM.N,,-0.816,1.13526,
2018-01-11,RES.N,0.82084,-0.4,0.81756,0.03043
2018-01-11,TAP.N,,0.388,4.33329,
2018-01-11,VNOM.OQ,1.00367,1.898,1.02272,0.10684
2018-01-12,DXCM.OQ,,0.587,-0.16245,
2018-01-12,MTN.N,6.683,-0.733,6.63402,0.35676
2018-01-12,OGE.N,1.90429,-0.562,1.89358,0.02718
2018-01-12,VNOM.OQ,1.00833,1.984,1.02834,0.10503
2018-01-16,CLF.N,0.62429,1.076,0.631,0.27707
2018-01-16,CVLT.OQ,1.0925,0.182,1.09449,0.01738
2018-01-16,DXCM.OQ,-0.16354,0.669,-0.16245,0.01383
2018-01-16,HWM.N,1.1456,-0.394,1.14109,0.02223
2018-01-16,MTN.N,6.6225,-1.893,6.49713,0.3495
2018-01-16,MTN.N,6.6225,,,0.3495
2018-01-17,AGIO.OQ,-6.5825,0.042,-6.57975,0.06629
2018-01-17,CLF.N,0.61429,6.012,0.65122,0.26591
2018-01-17,MTN.N,,-1.896,6.49697,
2018-01-17,VNOM.OQ,1.00594,1.984,1.02589,0.10212
2018-01-17,VRTX.OQ,,-0.05,1.88667,
2018-01-17,CLF.N,0.61429,,,0.26591
2018-01-18,HOV.N,-0.75,,,0.75
2018-01-18,ARW.N,7.3462,0.111,7.35432,0.03003
2018-01-18,CLF.N,,11.15,0.68278,
2018-01-18,HOV.N,-0.75,-0.321,-0.758,0.75
2018-01-18,OGE.N,1.90857,-0.504,1.89896,0.02356
2018-01-18,RES.N,0.82044,-0.514,0.81622,0.03076
2018-01-18,SRPT.OQ,-0.7364,4.06,-0.7065,0.17092
2018-01-18,VNOM.OQ,1.00531,1.976,1.02518,0.10218
2018-01-18,VRTX.OQ,1.89031,0.219,1.89445,0.10428
2018-01-19,ARW.N,7.3492,0.161,7.36104,0.03444
2018-01-19,CZNC.OQ,1.47,0,1.47,0
2018-01-19,GT.OQ,2.8891,0.436,2.90169,0.07323
2018-01-19,SVRA.OQ,,12.84,-1.77806,
2018-01-19,VRTX.OQ,1.88762,-0.038,1.88691,0.10412
2018-01-19,CZNC.OQ,1.47,,,0
2018-01-22,MTN.N,6.689,,,0.34647
2018-01-22,COLL.OQ,-2.55667,-0.514,-2.56979,0.06368
2018-01-22,CVLT.OQ,1.09583,0.313,1.09926,0.01187
2018-01-22,CWBC.OQ,1.29,-2.865,1.25304,0.04321
2018-01-22,GGG.N,1.45625,0.062,1.45715,0.00824
2018-01-22,MTN.N,6.689,-1.69,6.57596,0.34647
2018-01-22,RES.N,0.82084,-0.498,0.81675,0.03056
2018-01-22,SRPT.OQ,-0.7364,3.011,-0.71423,0.16778
2018-01-22,TAP.N,4.31477,0.538,4.33796,0.06088
2018-01-22,VNOM.OQ,1.006,1.998,1.0261,0.10212
2018-01-23,CLF.N,0.655,4.163,0.68227,0.26626
2018-01-23,ENS.N,4.54625,-1.067,4.49775,0.11042
2018-01-23,UMH.N,-0.09,0,-0.09,0
2018-01-23,VNOM.OQ,1.00788,1.521,1.02321,0.10116
2018-01-24,CLF.N,0.655,4.147,0.68217,0.26626
2018-01-24,CVLT.OQ,1.05417,-0.098,1.05313,0.02499
2018-01-24,CWBC.OQ,1.44,-1.798,1.4141,0.07483
2018-01-24,HOV.N,,2.097,-0.6975,
2018-01-24,MTN.N,,-1.693,6.57574,
2018-01-24,RES.N,1.61121,5.82,1.70498,0.21223
2018-01-24,CVLT.OQ,1.05417,,,0.02499
2018-01-25,CLF.N,0.97838,1.091,0.98905,0.23714
2018-01-25,CVLT.OQ,,-0.842,1.04529,
2018-01-25,CWBC.OQ,1.35667,0.51,1.36359,0.0704
2018-01-25,FHB.OQ,2.0325,-0.08,2.03088,0.05238
2018-01-25,GT.OQ,2.8971,0.502,2.91165,0.07716
2018-01-25,NLY.N,4.79732,0.007,4.79764,0.07684
2018-01-25,RES.N,1.60104,2.539,1.64169,0.20789
2018-01-26,CLF.N,0.96963,9.756,1.06422,0.22498
2018-01-26,DXCM.OQ,-0.16167,0.841,-0.16031,0.01288
2018-01-26,FHB.OQ,1.97556,0.042,1.97638,0.02986
2018-01-26,RES.N,1.58354,0.898,1.59776,0.23082
2018-01-26,TAP.N,4.31241,0.445,4.33158,0.05826
2018-01-29,CLF.N,0.94838,9.205,1.03567,0.21768
2018-01-29,GGG.N,1.67,2.862,1.71779,0.12182
2018-01-29,GT.OQ,2.91233,0.768,2.93471,0.10342
2018-01-29,MTN.N,6.74917,-2.578,6.57517,0.34371
2018-01-29,RES.N,1.56911,1.915,1.59916,0.21581
2018-01-30,CLF.N,0.97529,6.187,1.03562,0.21991
2018-01-30,GGG.N,1.77364,1.07,1.79261,0.08742
2018-01-30,RES.N,1.56732,1.679,1.59364,0.21699
2018-01-30,VNOM.OQ,1.00725,1.589,1.02326,0.1013
2018-01-31,GGG.N,1.797,-0.533,1.78742,0.06451
2018-01-31,GT.OQ,2.9141,0.773,2.93662,0.09825
2018-01-31,RES.N,1.56135,2.075,1.59374,0.22217
2018-01-31,SRPT.OQ,-0.73507,3.03,-0.7128,0.16757
2018-01-31,VNOM.OQ,1.0124,1.66,1.02921,0.10257
2018-01-31,VRTX.OQ,3.08177,-2.928,2.99154,0.37212
2018-01-31,GT.OQ,2.9141,,,0.09825
2018-02-01,CLF.N,1.04667,-1.064,1.03553,0.14407
2018-02-01,GT.OQ,,3.058,3.00321,
2018-02-01,MTN.N,6.78083,-0.764,6.72902,0.3771
2018-02-01,OGE.N,1.90375,-0.487,1.89447,0.02546
2018-02-01,RES.N,1.56558,1.993,1.59677,0.22162
2018-02-01,SVRA.OQ,,13.723,-1.76006,
2018-02-01,VNOM.OQ,1.011,1.669,1.02788,0.09946
2018-02-01,VRTX.OQ,3.02835,-1.237,2.99089,0.3337
2018-02-01,VRTX.OQ,3.02835,,,0.3337
2018-02-02,GT.OQ,2.9191,2.107,2.98061,0.09559
2018-02-02,RES.N,1.59635,1.37,1.61822,0.14617
2018-02-02,VRTX.OQ,,-1.401,2.98591,
2018-02-02,GT.OQ,3.75409,1.669,3.81676,0.3562
2018-02-05,COLL.OQ,-2.54333,-0.238,-2.54938,0.08035
2018-02-05,HWM.N,1.6029,0.806,1.61581,0.15141
2018-02-05,SRPT.OQ,-0.7345,2.524,-0.71596,0.16245
2018-02-05,TAP.N,4.32061,0.71,4.35127,0.06594
2018-02-05,COLL.OQ,-2.54333,,,0.08035
2018-02-06,HWM.N,1.5184,,,0.04524
2018-02-06,NLY.N,4.70116,-1.398,4.6354,0.24392
2018-02-06,ARW.N,8.3529,0.463,8.39156,0.24016
2018-02-06,HWM.N,1.5184,-0.128,1.51646,0.04524
2018-02-06,NLY.N,4.832,-0.135,4.82548,0.029
2018-02-06,TAP.N,4.3195,0.596,4.34525,0.06594
2018-02-06,VNOM.OQ,1.40794,3.755,1.46081,0.12471
2018-02-07,ARW.N,8.3929,0.641,8.4467,0.25009
2018-02-07,BLBD.OQ,1.5575,1.357,1.57864,0.09257
2018-02-07,CLF.N,1.05429,-0.927,1.04451,0.13468
2018-02-07,COLL.OQ,,-0.242,-2.54949,
2018-02-07,ENS.N,4.545,-0.753,4.51076,0.10989
2018-02-07,HWM.N,,-1.024,1.50286,
2018-02-07,VNOM.OQ,1.41375,3.61,1.46479,0.13112
2018-02-07,VRTX.OQ,2.98908,-0.105,2.98593,0.27518
2018-02-08,BLBD.OQ,1.6125,0.729,1.62425,0.10521
2018-02-08,ENS.N,4.5375,0.172,4.61794,0.10183
2018-02-08,RES.N,1.59062,1.466,1.61394,0.14846
2018-02-08,VNOM.OQ,1.41069,-0.106,1.40919,0.1253
2018-02-08,VRTX.OQ,3.02835,-1.401,2.98594,0.3337
2018-02-09,ENS.N,4.5775,0.027,4.65126,0.1207
2018-02-09,GT.OQ,3.7812,-0.194,3.77385,0.18101
