Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®,Earnings Per Share - Standard Deviation
2021-05-10,AAOI.OQ,-0.5785,-1.45,-0.58689,0.15235
2021-05-10,AAON.OQ,0.87911,-0.106,0.87818,0.01011
2021-05-10,ABBV.N,12.57188,0.152,12.59093,0.11387
2021-05-10,ABR.N,1.73333,-0.903,1.71768,0.10209
2021-05-10,ACMR.OQ,0.51381,-8.346,0.47093,0.11513
2021-05-10,AFG.N,7.58333,0.175,7.59661,0.2357
2021-05-11,AA.N,4.0136,3.789,4.16569,0.80697
2021-05-11,AAOI.OQ,-0.57756,-1.812,-0.58802,0.14366
2021-05-11,AAP.N,10.1605,0.608,10.22232,0.35314
2021-05-11,ABBV.N,12.56878,0.106,12.58213,0.11129
2021-05-11,ABNB.OQ,-1.58069,-2.212,-1.61565,0.49958
2021-05-11,ACAD.OQ,-1.29785,4.097,-1.24467,0.26434
2021-05-11,ACM.N,2.78391,-0.164,2.77935,0.05749
2021-05-11,ACMR.OQ,0.46778,-0.037,0.46761,0.02514
2021-05-11,ADI.OQ,6.05935,0.096,6.06514,0.1301
2021-05-11,ADM.N,4.50021,0.176,4.50814,0.22092
2021-05-11,ADNT.N,3.6549,-1.229,3.61,0.27897
2021-05-11,AEE.N,3.75313,-0.354,3.73983,0.03177
2021-05-11,AEP.OQ,4.66018,-0.111,4.65502,0.04225
2021-05-11,AFG.N,7.6125,0.101,7.62021,0.21028
2021-05-11,ABNB.OQ,-1.58069,,,0.49958
2021-05-12,ADNT.N,3.63173,,,0.27589
2021-05-12,AAL.OQ,-8.41753,-0.644,-8.47174,1.18535
2021-05-12,AAP.N,10.22319,0.317,10.25556,0.25514
2021-05-12,ABNB.OQ,,-2.248,-1.61623,
2021-05-12,ACM.N,2.79391,-0.267,2.78645,0.05885
2021-05-12,ACN.N,8.4733,0.016,8.47463,0.03723
2021-05-12,ADM.N,4.5002,-0.12,4.4948,0.21343
2021-05-12,ADMA.OQ,-0.556,-2.238,-0.56844,0.05886
2021-05-12,ADNT.N,3.63173,-1.323,3.58369,0.27589
2021-05-12,AEE.N,3.75375,-0.302,3.74242,0.03257
2021-05-13,AAPL.OQ,5.1877,-0.336,5.17029,0.26323
2021-05-13,ABNB.OQ,-1.64733,-4.403,-1.71986,0.58213
2021-05-13,ABR.N,1.7325,-0.634,1.72152,0.08842
2021-05-13,ACGL.OQ,2.987,-0.166,2.98205,0.27074
2021-05-13,ACVA.N,-0.7434,-0.324,-0.74581,0.10263
2021-05-13,ADMA.OQ,-0.55,-0.969,-0.55533,0.06633
2021-05-13,ADSK.OQ,4.95,0.368,4.96822,0.08591
2021-05-13,AEE.N,3.76,-0.061,3.75769,0.02251
2021-05-13,AEVA.OQ,-1.57,-2.186,-1.60435,0.46435
2021-05-13,ABR.N,1.7325,,,0.08842
2021-05-14,AAL.OQ,-8.44047,-0.727,-8.50179,1.17634
2021-05-14,AAP.N,10.26127,0.211,10.28288,0.2811
2021-05-14,ABBV.N,12.56674,0.112,12.58083,0.10867
2021-05-14,ABNB.OQ,-1.91319,-2.534,-1.96166,0.48809
2021-05-14,ABR.N,,2.151,1.76976,
2021-05-14,ACVA.N,-1.2254,5.59,-1.1569,0.72038
2021-05-14,ADEA.OQ,1.9785,0.02,1.97889,0.2485
2021-05-14,ADMA.OQ,-0.554,-1.286,-0.56113,0.06741
2021-05-14,AEVA.OQ,-1.98,0.009,-1.9798,0.20395
2021-05-14,ADEA.OQ,1.9785,,,0.2485
2021-05-15,ADMA.OQ,-0.56667,0.981,-0.56111,0.08219
2021-05-16,ABBV.N,12.5634,0.132,12.58003,0.10691
2021-05-17,AEE.N,3.75933,,,0.02235
2021-05-17,AAPL.OQ,5.19645,-0.151,5.18862,0.26513
2021-05-17,ABNB.OQ,-1.91946,-1.663,-1.95138,0.50407
2021-05-17,ABT.N,5.04374,0.05,5.04626,0.05033
2021-05-17,ACVA.N,-1.2254,2.879,-1.19012,0.72038
2021-05-17,AEE.N,3.75933,-0.078,3.75638,0.02235
2021-05-17,AEO.N,1.97729,0.379,1.98477,0.17632
2021-05-17,AEP.OQ,4.66269,-0.152,4.65562,0.0423
2021-05-18,AAPL.OQ,5.19513,-0.133,5.18823,0.26419
2021-05-18,ABBV.N,12.5684,0.148,12.58695,0.10378
2021-05-18,ABNB.OQ,-1.92104,-3.525,-1.98876,0.51399
2021-05-18,ACVA.N,-1.28,7.054,-1.18971,0.73946
2021-05-18,ADSK.OQ,4.9445,0.308,4.95973,0.08145
2021-05-18,AEP.OQ,4.66787,-0.035,4.66622,0.04393
2021-05-18,AES.N,1.552,-0.16,1.54952,0.00872
2021-05-18,ABNB.OQ,-1.92104,,,0.51399
2021-05-19,AEP.OQ,4.6655,,,0.04351
2021-05-19,A.N,3.903,0.082,3.90619,0.06357
2021-05-19,ABNB.OQ,,-3.537,-1.98898,
2021-05-19,ADC.N,1.85875,0.077,1.86018,0.02966
2021-05-19,ADI.OQ,6.22526,0.13,6.23333,0.12703
2021-05-19,ADPT.OQ,-1.6,0.296,-1.59526,0.14583
2021-05-19,ADSK.OQ,4.9385,0.159,4.94636,0.08656
2021-05-19,AEIS.OQ,5.54344,0.006,5.54376,0.13981
2021-05-19,AEO.N,1.953,0.072,1.95441,0.15351
2021-05-19,AEP.OQ,4.6655,-0.091,4.66127,0.04351
2021-05-20,AAP.N,10.29012,0.55,10.34674,0.31855
2021-05-20,ADI.OQ,6.26552,0.301,6.2844,0.09041
2021-05-20,ADPT.OQ,-1.59286,0.155,-1.59039,0.13614
2021-05-20,AEIS.OQ,5.52388,0.362,5.54385,0.13617
2021-05-21,ABG.N,17.11422,0.646,17.22469,0.79886
2021-05-21,ABNB.OQ,-1.99304,-5.593,-2.1045,0.62556
2021-05-21,ADNT.N,,-1.34,3.58308,
2021-05-22,ADI.OQ,6.27805,0.102,6.28447,0.07027
2021-05-23,AAPL.OQ,5.19423,-0.133,5.18733,0.26084
2021-05-23,AEE.N,,-0.08,3.75633,
2021-05-23,AEP.OQ,,-0.106,4.66054,
2021-05-24,AAL.OQ,-8.53433,-0.648,-8.5896,1.20692
2021-05-24,AAP.N,10.2955,0.559,10.35309,0.31749
2021-05-24,ABNB.OQ,-2.03567,-5.181,-2.14112,0.60184
2021-05-24,ABT.N,5.04317,0.052,5.04577,0.04935
2021-05-24,ADBE.OQ,11.8765,0.182,11.89807,0.05858
2021-05-24,ADNT.N,3.62492,-1.21,3.58106,0.26511
2021-05-24,ABT.N,5.04317,,,0.04935
2021-05-25,A.N,4.03789,0.52,4.0589,0.12504
2021-05-25,ABNB.OQ,-2.01858,-4.371,-2.10682,0.60727
2021-05-25,AEP.OQ,4.66577,-0.121,4.6601,0.04222
2021-05-26,A.N,4.10089,0.92,4.13863,0.08399
2021-05-26,AA.N,4.1106,4.352,4.2895,0.94872
2021-05-26,AAPL.OQ,5.19213,-0.129,5.18542,0.2579
2021-05-26,ADC.N,1.86625,-0.109,1.86423,0.01781
2021-05-26,AEE.N,,-0.078,3.7564,
2021-05-26,AEO.N,2.02871,-0.185,2.02497,0.15064
2021-05-27,ABT.N,,0.053,5.04583,
2021-05-27,ACGL.OQ,2.98636,-0.56,2.96964,0.25815
2021-05-27,ADSK.OQ,4.929,0.136,4.93568,0.09115
2021-05-27,ADT.N,0.712,-1.912,0.69839,0.09402
2021-05-27,AEO.N,2.10339,1.572,2.13645,0.15798
2021-05-28,ABNB.OQ,-2.02013,-3.824,-2.09738,0.60664
2021-05-28,ABT.N,,0.053,5.04584,
2021-05-28,ACVA.N,-1.28,7.387,-1.18545,0.73946
2021-05-28,ADP.OQ,,0.085,5.95873,
2021-05-28,ADSK.OQ,4.91421,0.054,4.91685,0.15031
2021-05-28,AEE.N,3.76733,0.182,3.77419,0.0375
2021-05-28,AEO.N,2.11031,1.291,2.13755,0.15834
2021-05-31,ADSK.OQ,4.9079,-0.427,4.88696,0.14523
2021-05-31,AEO.N,2.12877,-0.288,2.12264,0.12145
2021-06-01,A.N,4.1344,0.105,4.13876,0.0308
2021-06-01,AAL.OQ,-8.58147,-0.456,-8.62061,1.18777
2021-06-01,ABR.N,1.8025,-0.096,1.80078,0.05068
2021-06-01,ABT.N,4.70333,-2.447,4.58824,0.34929
2021-06-01,ADI.OQ,6.28335,0.081,6.28845,0.07309
2021-06-02,A.N,4.13725,0.138,4.14295,0.0318
2021-06-02,AAP.N,10.55592,0.731,10.63308,0.43172
2021-06-02,ABT.N,4.55317,-4.437,4.35116,0.31942
2021-06-02,ADP.OQ,5.95714,0.051,5.96017,0.01895
2021-06-02,AEO.N,2.11954,0.26,2.12505,0.11792
2021-06-03,AAP.N,10.75746,1.555,10.92474,0.39154
2021-06-03,ABT.N,4.55358,-4.428,4.35196,0.31916
2021-06-03,ADSK.OQ,4.90063,-0.281,4.88685,0.1506
2021-06-04,AA.N,4.1146,,,0.94639
2021-06-04,AA.N,4.1146,4.227,4.28853,0.94639
2021-06-04,AAOI.OQ,-0.57811,-2.034,-0.58987,0.14372
2021-06-04,AAPL.OQ,5.18963,-0.116,5.18362,0.25694
2021-06-04,ABNB.OQ,-2.02013,-3.931,-2.09953,0.60664
2021-06-04,ABT.N,4.34867,0.035,4.35018,0.04222
2021-06-04,ADC.N,1.86125,-0.018,1.86092,0.01244
2021-06-07,ADC.N,1.856,,,0.01407
2021-06-07,AAP.N,10.77092,1.094,10.8888,0.3797
2021-06-07,ABT.N,4.34589,0.059,4.34847,0.04366
2021-06-07,ADC.N,1.856,-0.071,1.85468,0.01407
2021-06-07,ADSK.OQ,4.89706,-0.265,4.88406,0.1468
2021-06-07,AEP.OQ,4.66544,-0.106,4.66048,0.04106
2021-06-08,ACVA.N,-1.2375,,,0.71301
2021-06-08,AAP.N,10.83092,0.574,10.89309,0.32291
2021-06-08,ACVA.N,-1.2375,6.84,-1.15285,0.71301
2021-06-08,ADC.N,,0.002,1.85604,
2021-06-08,ADI.OQ,6.29639,0.033,6.29848,0.09756
2021-06-08,ADT.N,0.712,-2.026,0.69757,0.09402
2021-06-09,AAL.OQ,-8.5719,-0.485,-8.61346,1.15844
2021-06-09,AAP.N,10.85362,0.332,10.88964,0.29598
2021-06-09,ABM.N,3.35667,0.151,3.36173,0.06774
2021-06-10,ABM.N,3.37,0.947,3.40191,0.07461
2021-06-10,ACAD.OQ,-1.28843,3.821,-1.2392,0.26139
2021-06-11,AAPL.OQ,5.19213,-0.077,5.18814,0.25615
2021-06-11,ADC.N,1.856,0.001,1.85602,0.01407
2021-06-11,ADM.N,4.50487,-0.118,4.49955,0.21674
2021-06-13,AAL.OQ,-8.5984,-0.387,-8.63163,1.11859
2021-06-13,AAP.N,10.87554,0.136,10.89033,0.27688
2021-06-13,ABBV.N,12.56514,0.171,12.58669,0.10232
2021-06-14,AA.N,,4.455,4.29792,
2021-06-14,AAPL.OQ,5.1928,-0.091,5.18807,0.256
2021-06-14,ACMR.OQ,0.51571,-8.544,0.47165,0.11417
2021-06-14,ADC.N,1.85133,0.253,1.85601,0.0133
2021-06-15,AA.N,4.1266,,,0.93529
2021-06-15,AA.N,4.1266,3.743,4.28106,0.93529
2021-06-15,ADBE.OQ,11.87536,0.202,11.89932,0.05854
2021-06-15,ADNT.N,3.62325,-1.41,3.57215,0.26702
2021-06-16,ACN.N,8.47461,0.056,8.47934,0.03762
2021-06-17,ADBE.OQ,11.99171,0.587,12.06212,0.18147
2021-06-17,ADC.N,1.861,0.314,1.86684,0.02032
2021-06-17,AEIS.OQ,5.51122,0.47,5.53713,0.13328
2021-06-17,AEP.OQ,4.66489,-0.12,4.65929,0.04119
2021-06-18,AAL.OQ,-8.5659,-0.015,-8.56722,1.14009
2021-06-18,ABT.N,4.34926,0.036,4.35081,0.04485
2021-06-18,ADBE.OQ,12.19171,0.858,12.29628,0.18786
2021-06-18,ADSK.OQ,4.89389,-0.278,4.88031,0.14326
2021-06-18,AEE.N,3.77133,0.305,3.78283,0.03964
2021-06-21,AEP.OQ,4.66822,,,0.03997
2021-06-21,AAP.N,10.89323,0.111,10.90537,0.29336
2021-06-21,ACIW.OQ,1.15,0.789,1.15907,0.04848
2021-06-21,ACN.N,8.4815,0.093,8.48941,0.04863
2021-06-21,ADBE.OQ,12.25867,0.226,12.28638,0.1191
2021-06-21,AEP.OQ,4.66822,-0.098,4.66365,0.03997
2021-06-21,AES.N,1.54727,-0.76,1.53551,0.0171
2021-06-22,A.N,4.13725,0.154,4.14363,0.0318
2021-06-22,AA.N,,3.886,4.28695,
2021-06-22,ACI.N,1.98132,2.681,2.03444,0.22398
2021-06-22,ADBE.OQ,12.25912,0.181,12.28129,0.11671
2021-06-23,A.N,4.13565,0.159,4.14223,0.03151
2021-06-23,AA.N,4.1876,3.974,4.35401,0.96532
2021-06-23,AAPL.OQ,5.1943,-0.104,5.18889,0.25592
2021-06-23,ABT.N,4.34926,0.037,4.35085,0.04485
2021-06-23,ACN.N,8.48157,0.096,8.48967,0.04968
2021-06-23,ADEA.OQ,,0.024,1.97896,
2021-06-23,ADSK.OQ,4.89684,-0.219,4.88611,0.14
2021-06-23,AEO.N,2.14415,0.757,2.16039,0.11542
2021-06-24,AEE.N,3.77313,,,0.03901
2021-06-24,ACMR.OQ,0.51667,-7.57,0.47756,0.11389
2021-06-24,ACN.N,8.69233,0.515,8.73712,0.14303
2021-06-24,ADI.OQ,6.29575,0.037,6.2981,0.09556
2021-06-24,ADP.OQ,5.95905,0.039,5.96136,0.01704
2021-06-24,AEE.N,3.77313,0.422,3.78905,0.03901
2021-06-25,ABBV.N,12.56848,0.155,12.58789,0.10128
2021-06-25,ACN.N,8.79064,0.147,8.80357,0.11365
2021-06-25,AEP.OQ,,-0.098,4.66363,
2021-06-25,ACN.N,8.79064,,,0.11365
2021-06-27,AEP.OQ,,-0.081,4.66446,
2021-06-28,ADSK.OQ,4.9035,,,0.13951
2021-06-28,AAL.OQ,-8.49133,-0.895,-8.56731,1.16152
2021-06-28,AAP.N,10.89708,0.1,10.90797,0.29211
2021-06-28,ACI.N,1.97858,2.805,2.03408,0.22265
2021-06-28,ACN.N,,0.147,8.80353,
2021-06-28,ADSK.OQ,4.9035,-0.358,4.88595,0.13951
2021-06-29,ACN.N,8.80608,,,0.08656
2021-06-29,ABBV.N,12.59133,0.124,12.60688,0.13084
2021-06-29,ABR.N,1.7975,0.031,1.79805,0.04969
2021-06-29,ACAD.OQ,-1.29271,4.002,-1.24099,0.25933
2021-06-29,ACN.N,8.80608,-0.029,8.80352,0.08656
2021-06-30,AA.N,4.287,3.737,4.44719,0.93406
2021-06-30,AAP.N,10.90862,0.085,10.91788,0.30172
2021-06-30,ADC.N,1.8568,0.158,1.85974,0.02002
2021-06-30,ADNT.N,3.61492,-1.909,3.5459,0.29003
2021-06-30,AA.N,4.287,,,0.93406
2021-07-01,A.N,4.13741,0.156,4.14385,0.03252
2021-07-01,AA.N,,9.525,4.69532,
2021-07-01,AAL.OQ,-8.49276,-0.961,-8.57434,1.16226
2021-07-01,AAP.N,10.924,0.268,10.95327,0.32967
2021-07-01,ACGL.OQ,2.98727,-0.89,2.96068,0.2579
2021-07-01,ADPT.OQ,-1.59,-0.037,-1.59059,0.13384
2021-07-02,ABAT.OQ,-1.65,0,-1.65,0
2021-07-02,ABAT.OQ,-0.9,0,-0.9,0
2021-07-02,AAPL.OQ,5.1733,0.15,5.18106,0.17428
2021-07-02,ACVA.N,,7.802,-1.14095,
2021-07-02,AEP.OQ,4.671,-0.035,4.66937,0.04034
2021-07-05,ADSK.OQ,,-0.363,4.88571,
2021-07-06,AAL.OQ,-8.53324,-0.712,-8.594,1.15569
2021-07-06,AAPL.OQ,5.17605,0.267,5.18986,0.17727
2021-07-06,ABBV.N,12.59229,0.117,12.60704,0.13024
2021-07-06,ABT.N,4.3513,0.027,4.35247,0.0446
2021-07-06,ACMR.OQ,0.48048,2.172,0.49091,0.03234
2021-07-06,ADI.OQ,6.29871,0.111,6.30569,0.09544
2021-07-06,ADMA.OQ,-0.57333,0.712,-0.56925,0.0838
2021-07-06,ADI.OQ,6.29871,,,0.09544
2021-07-07,AAL.OQ,-8.53933,-1.109,-8.63403,1.1611
2021-07-07,ABCB.N,5.05333,3.058,5.20784,0.361
2021-07-07,ADI.OQ,,0.112,6.30574,
2021-07-07,ADM.N,4.5188,-0.024,4.5177,0.20386
2021-07-07,ADNT.N,3.61575,-1.814,3.55016,0.29023
2021-07-07,AEIS.OQ,5.50011,0.563,5.53109,0.11005
2021-07-08,AA.N,4.267,17.414,5.01005,0.92765
2021-07-08,ABCB.N,5.03667,2.743,5.17484,0.35845
2021-07-08,ACAD.OQ,-1.28557,3.665,-1.23845,0.25778
2021-07-08,ADEA.OQ,1.8745,0.949,1.8923,0.1445
2021-07-08,ADI.OQ,6.28916,0.121,6.29679,0.10456
2021-07-08,AEE.N,,0.435,3.78954,
2021-07-09,AAOI.OQ,-0.57913,-1.97,-0.59054,0.15241
2021-07-09,AAP.N,10.94054,0.224,10.96507,0.32369
2021-07-09,ABBV.N,12.59991,0.276,12.6347,0.15453
2021-07-09,ABT.N,4.35505,0.008,4.35539,0.04664
2021-07-09,ACGL.OQ,3.00455,-0.317,2.99501,0.2753
2021-07-09,ACHC.OQ,2.45546,0.053,2.45674,0.04025
2021-07-09,ACN.N,,-0.031,8.80336,
2021-07-11,ABT.N,4.35648,0.032,4.35785,0.046
2021-07-11,ACGL.OQ,3.0,0.093,3.0028,0.27076
2021-07-12,AAL.OQ,-8.5141,-2.367,-8.71566,1.18515
2021-07-12,AAP.N,10.95592,0.202,10.97809,0.32849
2021-07-12,ABM.N,3.485,3.585,3.60994,0.2963
2021-07-12,ACI.N,1.98121,2.856,2.03778,0.22377
2021-07-12,ADM.N,4.52213,-0.046,4.52006,0.20246
2021-07-13,AAL.OQ,-8.45886,-2.951,-8.70847,1.22455
2021-07-13,AAP.N,10.98054,0.189,11.00134,0.37938
2021-07-13,AAPL.OQ,5.1758,0.266,5.18957,0.17733
2021-07-13,ABBV.N,12.59943,0.289,12.63587,0.15464
2021-07-13,ABNB.OQ,-2.00763,-4.123,-2.0904,0.61936
2021-07-13,ABT.N,4.35695,0.03,4.35828,0.04567
2021-07-13,ACGL.OQ,3.02636,-0.792,3.00239,0.25489
2021-07-13,ACVA.N,-1.2305,3.507,-1.18735,0.69841
2021-07-13,ADC.N,1.8564,0.109,1.85843,0.02029
2021-07-13,ADM.N,4.5268,0.272,4.53913,0.21016
2021-07-13,ADNT.N,3.60575,-2.134,3.52879,0.29941
2021-07-13,AFG.N,7.6625,0.307,7.68602,0.2459
2021-07-14,ACGL.OQ,3.03546,,,0.24467
2021-07-14,AA.N,4.4106,12.173,4.9475,0.94922
2021-07-14,AAL.OQ,-8.32757,-1.461,-8.44921,1.36634
2021-07-14,AAPL.OQ,5.18148,0.357,5.19996,0.18041
2021-07-14,ABG.N,17.46978,2.291,17.87,1.50978
2021-07-14,ACGL.OQ,3.03546,-0.899,3.00817,0.24467
2021-07-15,AA.N,4.5377,12.56,5.10762,0.98077
2021-07-15,AAL.OQ,-8.21805,0.381,-8.18672,1.2914
2021-07-15,AAP.N,10.98862,0.281,11.01948,0.3832
2021-07-15,ABBV.N,12.59991,0.272,12.63419,0.15447
2021-07-15,ABM.N,3.356,0.967,3.38847,0.07419
2021-07-15,ACGL.OQ,,0.537,3.05175,
2021-07-15,ACI.N,1.99165,2.858,2.04858,0.2228
2021-07-15,ADM.N,4.5308,0.227,4.5411,0.21018
2021-07-15,ADNT.N,3.59742,-2.296,3.51482,0.3036
2021-07-16,A.N,4.13741,0.172,4.14452,0.03252
2021-07-16,AA.N,4.8207,-3.122,4.67019,0.66971
2021-07-16,AAL.OQ,-8.18576,-0.432,-8.22115,1.2628
2021-07-16,ABG.N,17.71978,1.746,18.02912,1.63387
2021-07-16,ACAD.OQ,-1.287,2.825,-1.25065,0.25976
2021-07-16,ADNT.N,3.61408,-1.707,3.55238,0.31459
2021-07-16,AEHR.OQ,0.05,0,0.05,0
2021-07-18,ADT.N,0.69333,-2.582,0.67543,0.09544
2021-07-19,ADM.N,4.55213,,,0.20684
2021-07-19,A.N,4.138,0.167,4.14492,0.03211
2021-07-19,AA.N,4.67411,2.554,4.79347,0.53938
2021-07-19,AAL.OQ,-8.17624,0.488,-8.13638,1.26491
2021-07-19,AAPL.OQ,5.18423,0.323,5.20097,0.17907
2021-07-19,ABBV.N,12.601,0.277,12.63593,0.15498
2021-07-19,ACAD.OQ,-1.29429,2.502,-1.26191,0.25865
2021-07-19,ACI.N,1.99765,3.052,2.05861,0.22642
2021-07-19,ADM.N,4.55213,0.007,4.55244,0.20684
2021-07-19,ADP.OQ,5.96,0.041,5.96244,0.01721
2021-07-19,ADUS.OQ,,0.114,3.46825,
2021-07-19,AEE.N,3.76781,0.328,3.78017,0.03107
2021-07-19,AEVA.OQ,-2.03335,-0.103,-2.0354,0.2211
2021-07-20,ACVA.N,-1.2125,,,0.71021
2021-07-20,A.N,4.14089,0.204,4.14933,0.0334
2021-07-20,AA.N,4.80633,0.69,4.8395,0.49988
2021-07-20,AAL.OQ,-8.12955,-0.086,-8.13656,1.27837
2021-07-20,ABBV.N,12.59957,0.257,12.63196,0.15521
2021-07-20,ABM.N,3.37,1.02,3.40437,0.07461
2021-07-20,ACAD.OQ,-1.2881,3.107,-1.24808,0.26189
2021-07-20,ACVA.N,-1.2125,5.547,-1.14524,0.71021
2021-07-20,ADM.N,,1.292,4.61094,
2021-07-20,ADPT.OQ,-1.61714,0.144,-1.61481,0.09361
2021-07-21,AAPL.OQ,5.19123,0.382,5.21106,0.17871
2021-07-21,ABNB.OQ,-2.00179,-3.613,-2.07412,0.62048
2021-07-21,ACAD.OQ,-1.29,3.128,-1.24965,0.26168
2021-07-21,ACI.N,2.00015,3.146,2.06307,0.22671
2021-07-21,ADM.N,4.54888,0.954,4.59228,0.20067
2021-07-21,AEP.OQ,4.67211,-0.035,4.6705,0.03975
2021-07-22,AAL.OQ,-7.879,1.324,-7.7747,1.32609
2021-07-22,ABT.N,4.40071,0.125,4.40621,0.06496
2021-07-22,ACMR.OQ,0.48048,2.422,0.49211,0.03234
2021-07-22,ADM.N,4.55763,0.787,4.59349,0.19965
2021-07-22,ADNT.N,3.52242,-2.419,3.43722,0.4299
2021-07-22,AEP.OQ,4.672,0.191,4.68091,0.04068
2021-07-23,AAL.OQ,-7.29058,2.517,-7.10709,0.99146
2021-07-23,AAPL.OQ,5.18705,0.372,5.20636,0.1799
2021-07-23,ABCB.N,5.07667,2.872,5.22245,0.38776
2021-07-23,ABT.N,4.43071,0.079,4.43422,0.04317
2021-07-23,ADSK.OQ,4.90158,-0.371,4.88339,0.14288
2021-07-23,AEP.OQ,4.67411,-0.093,4.66975,0.04052
2021-07-25,AAPL.OQ,5.18946,0.399,5.21017,0.17993
2021-07-25,ADM.N,4.57325,0.181,4.58154,0.18414
2021-07-26,AAL.OQ,-7.30558,2.598,-7.11581,0.96735
2021-07-26,ABCB.N,5.31429,0.554,5.34375,0.07538
2021-07-26,ABG.N,18.20089,2.524,18.66018,1.90689
2021-07-26,ACI.N,2.00565,3.047,2.06675,0.2266
2021-07-26,ADI.OQ,6.29035,0.136,6.2989,0.1027
2021-07-26,AEP.OQ,4.67516,-0.068,4.67198,0.04143
2021-07-27,AA.N,4.86522,,,0.47066
2021-07-27,AEE.N,3.77094,,,0.03063
2021-07-27,AA.N,4.86522,0.746,4.90153,0.47066
2021-07-27,AAL.OQ,-7.11422,-0.54,-7.15262,0.64146
2021-07-27,AAP.N,11.02515,0.272,11.05509,0.4255
2021-07-27,AAPL.OQ,5.3172,0.548,5.34632,0.2494
2021-07-27,ABG.N,21.95244,-0.641,21.81178,3.1027
2021-07-27,ABT.N,4.43386,0.155,4.44074,0.04458
2021-07-27,ACI.N,2.00865,3.072,2.07035,0.22688
2021-07-27,ADC.N,1.8404,-0.208,1.83656,0.04428
2021-07-27,ADM.N,4.62238,0.178,4.63058,0.15479
2021-07-27,AEE.N,3.77094,0.451,3.78793,0.03063
2021-07-27,AEP.OQ,4.67358,-0.216,4.66347,0.04644
2021-07-28,AAP.N,11.03535,0.242,11.06208,0.4257
2021-07-28,AAPL.OQ,5.50446,1.307,5.57642,0.2017
2021-07-28,ABCB.N,5.33,0.406,5.35162,0.07597
2021-07-28,ABG.N,23.51022,2.437,24.08322,2.0408
2021-07-28,ABNB.OQ,-2.00179,-3.753,-2.07692,0.62048
2021-07-28,ACAD.OQ,-1.23952,-0.861,-1.2502,0.1283
2021-07-28,ACGL.OQ,3.07636,4.015,3.19989,0.25328
2021-07-28,ACVA.N,,5.829,-1.14182,
2021-07-28,ADBE.OQ,12.24723,0.232,12.27567,0.12897
2021-07-28,ADM.N,4.7055,-0.025,4.7043,0.17099
2021-07-28,ADP.OQ,6.58327,0.205,6.59678,0.0852
2021-07-28,AES.N,1.54273,-1.464,1.52015,0.02178
2021-07-29,AA.N,,0.754,4.9019,
2021-07-29,AAPL.OQ,5.53031,0.973,5.58413,0.18676
2021-07-29,ABBV.N,12.60671,0.286,12.64275,0.15622
2021-07-29,ABCB.N,5.35,0.03,5.35162,0.06272
2021-07-29,ABR.N,1.8,0.033,1.8006,0.05716
2021-07-29,ACAD.OQ,-1.24048,-0.88,-1.2514,0.12853
2021-07-29,ACGL.OQ,3.20091,0.838,3.22772,0.185
2021-07-29,ACI.N,2.13445,5.594,2.25385,0.27321
2021-07-29,ACN.N,8.80809,-0.046,8.80405,0.08788
2021-07-29,ADM.N,4.7705,0.181,4.77912,0.12907
2021-07-29,ADP.OQ,6.62057,0.33,6.64245,0.05966
2021-07-29,AEE.N,,0.517,3.79042,
2021-07-30,ADC.N,1.8144,,,0.05591
2021-07-30,AAL.OQ,-6.9464,-0.208,-6.96084,0.43671
2021-07-30,AAP.N,11.02876,0.32,11.06405,0.43283
2021-07-30,AAPL.OQ,5.56522,0.342,5.58426,0.13367
2021-07-30,ABBV.N,12.58955,0.344,12.63288,0.13768
2021-07-30,ABNB.OQ,-2.00179,-3.796,-2.07778,0.62048
2021-07-30,ABR.N,1.86333,-0.818,1.84808,0.10625
2021-07-30,ACGL.OQ,3.22727,3.43,3.33797,0.2141
2021-07-30,ACI.N,2.18195,4.933,2.28959,0.27037
2021-07-30,ACMR.OQ,0.48048,2.564,0.4928,0.03234
2021-07-30,ADC.N,1.8144,-0.273,1.80944,0.05591
2021-07-30,ADM.N,4.79486,-0.33,4.77904,0.11342
2021-07-30,ADNT.N,3.55173,-2.116,3.47656,0.43738
2021-07-30,ADP.OQ,6.63214,0.067,6.6366,0.04121
2021-07-30,AEO.N,2.14367,0.676,2.15815,0.12012
2021-07-31,ADC.N,,-3.572,1.74959,
2021-07-31,ADP.OQ,6.63105,,,0.04299
2021-08-01,AAP.N,11.03196,0.28,11.0629,0.43149
2021-08-01,ACGL.OQ,3.25364,2.14,3.32328,0.19265
2021-08-02,AAPL.OQ,5.58508,0.268,5.60002,0.09122
2021-08-02,ABBV.N,12.61205,0.235,12.6417,0.08998
2021-08-02,ABNB.OQ,-1.98638,-1.688,-2.01991,0.63737
2021-08-02,ABR.N,1.81667,-2.154,1.77755,0.12257
2021-08-02,ACHC.OQ,2.47,0.615,2.48519,0.06449
2021-08-02,ACI.N,2.18995,4.732,2.29358,0.27401
2021-08-02,ADM.N,4.7852,-0.339,4.76899,0.11538
2021-08-02,ADP.OQ,,0.085,6.63669,
2021-08-02,ADUS.OQ,3.46286,0.502,3.48025,0.10361
2021-08-03,AEP.OQ,4.67711,,,0.05015
2021-08-03,AAL.OQ,-6.93725,-0.04,-6.94,0.42432
2021-08-03,ABCB.N,5.35,0.025,5.35131,0.05806
