Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®,Earnings Per Share - Standard Deviation
2015-07-23,DPZ.OQ,3.519,0.342,3.53105,0.0609
2015-07-23,DVN.N,1.79717,-0.002,1.79713,0.29621
2015-07-23,EBAY.OQ,1.77667,-0.244,1.77233,0.04643
2015-07-23,DLB.N,1.60667,,,0.01106
2015-07-24,DGX.N,4.75483,0.237,4.76608,0.10101
2015-07-24,DHR.N,4.26053,0.031,4.26183,0.10491
2015-07-24,DINO.N,4.25208,2.769,4.36984,0.45913
2015-07-24,DK.N,2.7935,-4.347,2.67206,0.48124
2015-07-24,DKS.N,3.18096,0.133,3.1852,0.03273
2015-07-24,DTE.N,4.68513,0.637,4.71499,0.06562
2015-07-24,DVN.N,1.79522,3.447,1.8571,0.29671
2015-07-24,DXPE.OQ,2.5825,0.542,2.59649,0.29227
2015-07-25,DK.N,2.75015,-5.001,2.61263,0.48613
2015-07-26,DVN.N,1.79356,3.715,1.86018,0.29583
2015-07-27,DGX.N,4.76135,-0.029,4.75995,0.07215
2015-07-27,DHT.N,0.78688,4.649,0.82345,0.13914
2015-07-27,DKS.N,3.18236,0.146,3.18701,0.03295
2015-07-27,DPZ.OQ,3.525,0.057,3.527,0.05554
2015-07-27,DTE.N,4.71393,0.386,4.73214,0.0573
2015-07-27,EA.OQ,2.86218,0.542,2.8777,0.07474
2015-07-27,EAT.N,3.1015,-0.017,3.10097,0.02455
2015-07-27,DKS.N,3.18236,,,0.03295
2015-07-28,DHI.N,1.94072,1.261,1.96519,0.08257
2015-07-28,DHR.N,4.26158,0.037,4.26317,0.10489
2015-07-28,DHT.N,0.79,5.208,0.83115,0.13883
2015-07-28,DIS.N,5.05403,-0.044,5.05183,0.06656
2015-07-28,DK.N,2.71554,1.711,2.76201,0.41364
2015-07-28,DTE.N,4.72413,-0.055,4.72155,0.05381
2015-07-28,DUK.N,,0.077,4.66784,
2015-07-28,EA.OQ,2.86536,0.439,2.87793,0.07263
2015-07-28,EBAY.OQ,1.7779,-0.265,1.77319,0.04549
2015-07-29,DHI.N,2.00068,1.098,2.02264,0.05339
2015-07-29,DHR.N,4.26263,0.071,4.26566,0.10517
2015-07-29,DHT.N,0.86267,12.546,0.9709,0.19399
2015-07-29,DORM.OQ,2.676,0.12,2.67921,0.05083
2015-07-29,DOX.OQ,3.35636,-0.014,3.35591,0.01666
2015-07-29,DTE.N,4.73547,0.073,4.73891,0.05241
2015-07-29,DXC.N,4.86625,0.18,4.875,0.07035
2015-07-30,DHR.N,4.26,0.119,4.26508,0.10483
2015-07-30,DHT.N,0.86714,15.289,0.99972,0.20005
2015-07-30,DLR.N,1.77,3.27,1.82789,0.25807
2015-07-30,DORM.OQ,2.656,-1.201,2.62409,0.0731
2015-07-30,DOX.OQ,3.37909,0.18,3.38516,0.06417
2015-07-30,DUK.N,,0.055,4.66681,
2015-07-30,EA.OQ,2.87491,0.371,2.88557,0.08216
2015-07-31,DHI.N,2.00963,0.607,2.02182,0.03517
2015-07-31,DHR.N,4.25842,0.089,4.26221,0.10444
2015-07-31,DHT.N,0.87286,15.716,1.01003,0.19919
2015-07-31,DLR.N,1.89286,1.686,1.92477,0.34866
2015-07-31,DLTR.OQ,3.37957,0.108,3.38324,0.13697
2015-07-31,DNOW.N,-0.2497,-7.198,-0.26767,0.13969
2015-07-31,DOX.OQ,3.38091,0.086,3.38381,0.0636
2015-07-31,DTE.N,4.74514,-0.132,4.7389,0.03922
2015-07-31,EA.OQ,2.92691,0.735,2.94842,0.09445
2015-07-31,EAT.N,3.103,-0.038,3.10184,0.02147
2015-07-31,DHR.N,4.25842,,,0.10444
2015-07-31,DLTR.OQ,3.37957,,,0.13697
2015-08-01,DKS.N,,0.085,3.18506,
2015-08-02,DGX.N,4.76222,-0.07,4.75889,0.07153
2015-08-02,DLR.N,1.90125,5.821,2.01191,0.3269
2015-08-02,DGX.N,4.76222,,,0.07153
2015-08-03,DHI.N,2.01279,0.411,2.02106,0.03126
2015-08-03,DIS.N,5.05532,-0.141,5.04819,0.06394
2015-08-03,DORM.OQ,2.6275,-0.098,2.62492,0.05117
2015-08-03,DXC.N,4.8575,0.059,4.86038,0.06553
2015-08-03,EA.OQ,2.92827,0.594,2.94565,0.09412
2015-08-04,DIOD.OQ,1.45125,-1.875,1.42404,0.0961
2015-08-04,DIS.N,5.05855,-0.059,5.05557,0.05192
2015-08-04,DK.N,2.7235,2.44,2.78996,0.44581
2015-08-04,DVA.N,3.76692,0.318,3.7789,0.05662
2015-08-04,DVN.N,1.78911,3.477,1.85132,0.30893
2015-08-05,DINO.N,4.36125,3.981,4.53488,0.47872
2015-08-05,DIS.N,5.0689,-0.025,5.06765,0.0565
2015-08-05,DK.N,2.72689,5.05,2.8646,0.38911
2015-08-05,DNOW.N,-0.3545,-4.203,-0.3694,0.10056
2015-08-05,DOV.N,3.75807,-0.238,3.74913,0.03082
2015-08-05,DVA.N,3.76308,0.094,3.76662,0.0453
2015-08-05,DVN.N,1.90161,7.537,2.04494,0.39336
2015-08-05,DXCM.OQ,-0.0185,-5.99,-0.02,0.01751
2015-08-05,EA.OQ,2.93282,0.383,2.94405,0.09015
2015-08-06,DINO.N,4.60509,5.452,4.85616,0.64038
2015-08-06,DIOD.OQ,1.3875,-1.236,1.37035,0.0923
2015-08-06,DIS.N,5.06826,-0.048,5.06584,0.05683
2015-08-06,DLR.N,1.96,2.662,2.01218,0.30743
2015-08-06,DLTR.OQ,,0.12,3.38364,
2015-08-06,DNOW.N,-0.38833,-1.283,-0.39332,0.10504
2015-08-06,DUK.N,4.65163,-0.119,4.64609,0.04072
2015-08-06,DVA.N,3.75846,0.14,3.76373,0.03997
2015-08-06,DVN.N,1.94239,8.465,2.10682,0.40051
2015-08-06,DX.N,2.763,-1.178,2.73045,0.15522
2015-08-06,DXCM.OQ,-0.02883,8.833,-0.02629,0.02037
2015-08-06,EA.OQ,2.9446,-0.017,2.94411,0.08597
2015-08-06,EAT.N,3.60421,0.225,3.6123,0.06524
2015-08-06,DLR.N,1.96,,,0.30743
2015-08-06,DVN.N,1.94239,,,0.40051
2015-08-06,DXCM.OQ,-0.02883,,,0.02037
2015-08-07,DINO.N,4.71346,5.1,4.95385,0.62717
2015-08-07,DIOD.OQ,1.215,0.482,1.22085,0.03536
2015-08-07,DIS.N,5.0731,-0.067,5.06971,0.05304
2015-08-07,DK.N,2.71988,1.784,2.76841,0.32896
2015-08-07,DKS.N,3.18057,0.088,3.18335,0.03351
2015-08-07,DOX.OQ,3.36364,0.016,3.36418,0.01226
2015-08-07,DUK.N,4.64153,-0.171,4.63361,0.04072
2015-08-07,DVN.N,,15.147,2.2366,
2015-08-07,DX.N,2.74425,-1.365,2.70678,0.15261
2015-08-07,DXC.N,4.85625,0.058,4.85907,0.06489
2015-08-07,DXCM.OQ,,-6.053,-0.03058,
2015-08-07,EAT.N,3.60684,-0.054,3.60489,0.06497
2015-08-07,EBAY.OQ,1.7779,-0.28,1.77291,0.04549
2015-08-07,DOX.OQ,3.36364,,,0.01226
2015-08-09,DINO.N,4.738,5.089,4.97913,0.63801
2015-08-09,DK.N,2.73129,2.495,2.79944,0.35019
2015-08-09,DXC.N,4.85438,0.053,4.85696,0.06374
2015-08-10,DHT.N,0.99333,1.429,1.00753,0.08615
2015-08-10,DIS.N,5.07648,-0.243,5.06415,0.07
2015-08-10,DKS.N,3.18021,0.082,3.18283,0.03336
2015-08-10,DRH.OQ,0.4908,-3.08,0.47569,0.0309
2015-08-10,DVN.N,2.02072,13.075,2.28494,0.414
2015-08-10,DX.N,2.73675,-2.35,2.67243,0.15015
2015-08-10,DXCM.OQ,-0.03083,-1.098,-0.03117,0.02039
2015-08-10,DXPE.OQ,1.935,0.458,1.94387,0.04388
2015-08-10,EBAY.OQ,1.77842,-0.282,1.77341,0.0451
2015-08-11,DK.N,2.76817,,,0.36545
2015-08-11,DIS.N,5.07659,-0.266,5.06306,0.07154
2015-08-11,DK.N,2.76817,1.135,2.79958,0.36545
2015-08-11,DKS.N,3.17914,0.019,3.17974,0.03319
2015-08-11,DVN.N,2.09778,8.592,2.27801,0.39283
2015-08-11,DX.N,2.72175,-3.066,2.63829,0.1644
2015-08-11,DXC.N,4.87813,0.17,4.88642,0.06747
2015-08-12,DINO.N,4.8958,1.702,4.97913,0.41695
2015-08-12,DKS.N,3.17807,0.001,3.17809,0.03199
2015-08-12,DLR.N,,2.69,2.01273,
2015-08-12,DVN.N,2.13944,5.699,2.26137,0.3827
2015-08-12,DXC.N,4.90938,0.278,4.923,0.07301
2015-08-12,DXCM.OQ,-0.03067,-1.272,-0.03106,0.02042
2015-08-12,DINO.N,4.8958,,,0.41695
2015-08-13,DKS.N,3.18914,0.107,3.19256,0.08745
2015-08-13,DLTR.OQ,3.38088,0.117,3.38482,0.12817
2015-08-13,DUK.N,4.62727,-0.196,4.61822,0.02794
2015-08-13,DVN.N,2.13639,5.713,2.25845,0.38177
2015-08-13,DX.N,2.649,-0.404,2.63829,0.08583
2015-08-13,DXC.N,4.91188,0.191,4.92126,0.07091
2015-08-13,EAT.N,3.59706,0.218,3.60491,0.04884
2015-08-13,DUK.N,4.62727,,,0.02794
2015-08-14,DHT.N,0.985,1.294,0.99775,0.08547
2015-08-14,DIS.N,5.07737,-0.265,5.06392,0.07046
2015-08-14,DLTR.OQ,3.40117,-0.023,3.40037,0.03251
2015-08-14,DVN.N,2.16135,5.443,2.27899,0.38657
2015-08-14,DXC.N,4.92188,0.166,4.93004,0.07135
2015-08-17,DINO.N,,1.702,4.97914,
2015-08-17,DK.N,,1.167,2.80048,
2015-08-17,DKS.N,3.18911,-0.021,3.18846,0.08988
2015-08-17,DRH.OQ,0.4788,-2.01,0.46918,0.03271
2015-08-17,DUK.N,,-0.193,4.61833,
2015-08-17,DVN.N,2.17541,4.207,2.26692,0.4084
2015-08-17,DX.N,2.634,-0.058,2.63247,0.08343
2015-08-17,EAT.N,3.59765,0.194,3.60463,0.04881
2015-08-17,EBAY.OQ,1.7805,-0.313,1.77493,0.04555
2015-08-18,DHI.N,2.02068,0.186,2.02445,0.01783
2015-08-18,DK.N,2.7678,1.186,2.80064,0.40033
2015-08-18,DKS.N,3.19256,0.159,3.19765,0.02956
2015-08-18,DUK.N,4.63056,-0.264,4.61836,0.02992
2015-08-18,DVN.N,2.18027,4.174,2.27126,0.41009
2015-08-18,EBAY.OQ,1.77952,-0.265,1.77481,0.04435
2015-08-19,DINO.N,5.018,,,0.55441
2015-08-19,DINO.N,5.018,2.444,5.14064,0.55441
2015-08-19,DK.N,2.79983,1.057,2.82942,0.3724
2015-08-19,DKS.N,3.19293,0.212,3.1997,0.02958
2015-08-19,DRH.OQ,0.47,-2.649,0.45755,0.03082
2015-08-19,DVN.N,2.18054,4.183,2.27174,0.41024
2015-08-19,EA.OQ,2.94248,0.023,2.94315,0.08443
2015-08-20,DLR.N,2.02429,,,0.30594
2015-08-20,DRH.OQ,0.44325,,,0.00817
2015-08-20,DIS.N,5.07503,-0.219,5.06393,0.06917
2015-08-20,DLR.N,2.02429,1.066,2.04586,0.30594
2015-08-20,DRH.OQ,0.44325,-0.112,0.44276,0.00817
2015-08-20,DRI.N,3.12922,0.231,3.13645,0.06452
2015-08-21,DGX.N,,-0.057,4.75949,
2015-08-21,DINO.N,,2.45,5.14096,
2015-08-21,DIS.N,5.0757,-0.282,5.06139,0.06805
2015-08-21,DLB.N,,-0.048,1.60591,
2015-08-21,DRH.OQ,,0.907,0.44727,
2015-08-21,DVN.N,2.17865,4.199,2.27013,0.4098
2015-08-21,EBAY.OQ,1.78143,-0.192,1.77801,0.04389
2015-08-23,DGX.N,,-0.498,4.73851,
2015-08-23,DHR.N,,0.189,4.26647,
2015-08-23,DLTR.OQ,3.3894,0.021,3.3901,0.02092
2015-08-24,DINO.N,5.05527,1.106,5.11119,0.50169
2015-08-24,DK.N,2.72983,0.074,2.73185,0.41516
2015-08-24,DPZ.OQ,3.50636,-0.25,3.49761,0.07923
2015-08-24,DVN.N,2.18649,3.042,2.253,0.41366
2015-08-24,DK.N,2.72983,,,0.41516
2015-08-25,DHR.N,,0.193,4.26665,
2015-08-25,DINO.N,5.08733,0.784,5.12724,0.49196
2015-08-25,DIS.N,5.07503,-0.306,5.05949,0.06859
2015-08-25,DOV.N,3.75473,-0.343,3.74186,0.03404
2015-08-25,DTE.N,4.73547,0.069,4.73872,0.05241
2015-08-25,EBAY.OQ,1.78364,-0.216,1.77978,0.04406
2015-08-26,DHR.N,4.25684,0.236,4.2669,0.10403
2015-08-26,DNOW.N,-0.38278,-1.433,-0.38826,0.1002
2015-08-26,DXPE.OQ,1.8825,1.512,1.91097,0.12214
2015-08-26,EBAY.OQ,1.78542,-0.21,1.78167,0.04368
2015-08-26,DHR.N,4.25684,,,0.10403
2015-08-27,DKS.N,3.19367,0.194,3.19985,0.0295
2015-08-27,DLTR.OQ,3.38189,-0.39,3.36871,0.06386
2015-08-27,DPZ.OQ,3.51583,-0.226,3.50791,0.0821
2015-08-27,EBAY.OQ,1.7852,-0.241,1.7809,0.043
2015-08-28,DVN.N,2.17568,3.112,2.24339,0.41707
2015-08-28,EBAY.OQ,1.7816,0.419,1.78906,0.04115
2015-08-29,DLTR.OQ,3.3777,-0.49,3.36114,0.06187
2015-08-29,DOX.OQ,,0.052,3.36537,
2015-08-30,DHR.N,,0.111,4.26159,
2015-08-31,DHT.N,0.98455,1.009,0.99448,0.0815
2015-08-31,DINO.N,5.08567,0.795,5.12609,0.49181
2015-08-31,DIS.N,5.07577,-0.306,5.06024,0.06858
2015-08-31,DK.N,,0.076,2.73191,
2015-08-31,DNOW.N,-0.38722,-1.951,-0.39478,0.10304
2015-08-31,DOV.N,3.75207,-0.357,3.73867,0.03189
2015-08-31,DVN.N,2.17351,2.646,2.23103,0.41809
2015-09-01,DHR.N,4.25722,0.107,4.26179,0.10687
2015-09-01,DIS.N,5.07729,-0.305,5.06179,0.06798
2015-09-01,DLTR.OQ,3.205,-0.366,3.19327,0.22164
2015-09-01,DXC.N,4.92333,0.227,4.93451,0.07236
2015-09-01,EBAY.OQ,1.78156,0.353,1.78784,0.04038
2015-09-02,DHR.N,4.26444,0.155,4.27104,0.11077
2015-09-02,DLTR.OQ,2.86438,-3.551,2.76267,0.31714
2015-09-02,DVN.N,2.16054,2.696,2.21879,0.42477
2015-09-03,DINO.N,5.1115,0.628,5.1436,0.46026
2015-09-03,DLR.N,,1.145,2.04747,
2015-09-03,EAT.N,3.59765,0.196,3.60469,0.04881
2015-09-03,EBAY.OQ,1.78186,0.445,1.78978,0.03968
2015-09-04,DUK.N,4.63465,,,0.03331
2015-09-04,DINO.N,5.11567,0.789,5.15604,0.47542
2015-09-04,DLTR.OQ,2.77067,-1.254,2.73592,0.26009
2015-09-04,DUK.N,4.63465,-0.283,4.62153,0.03331
2015-09-04,DVN.N,2.17054,2.292,2.22028,0.42305
2015-09-05,DUK.N,,-0.28,4.62167,
2015-09-08,DINO.N,5.09733,,,0.49862
2015-09-08,DHR.N,4.26368,0.16,4.2705,0.10786
2015-09-08,DINO.N,5.09733,0.891,5.14277,0.49862
2015-09-08,DK.N,2.7315,-0.058,2.72992,0.41365
2015-09-08,DLTR.OQ,2.79824,-2.273,2.73462,0.28624
2015-09-08,DNOW.N,-0.37313,-1.558,-0.37894,0.10078
2015-09-08,DVN.N,2.11822,1.835,2.15708,0.43618
2015-09-09,DGX.N,4.76005,,,0.07239
2015-09-09,DGX.N,4.76005,-0.519,4.73534,0.07239
2015-09-09,DHR.N,4.26895,0.216,4.27819,0.10949
2015-09-09,DINO.N,,0.896,5.14299,
2015-09-09,DK.N,2.6715,-0.172,2.66691,0.37748
2015-09-09,DLTR.OQ,2.75824,-0.907,2.73321,0.24696
2015-09-09,DOV.N,3.7534,-0.312,3.74169,0.0322
2015-09-09,DPZ.OQ,3.515,-0.129,3.51046,0.08098
2015-09-09,DVN.N,2.10186,1.964,2.14314,0.43702
2015-09-09,DX.N,2.64801,0.036,2.64897,0.09369
2015-09-09,EAT.N,3.59889,0.181,3.6054,0.04771
2015-09-10,DHR.N,4.27,0.217,4.27925,0.10969
2015-09-10,DLTR.OQ,2.74563,-0.739,2.72533,0.24814
2015-09-10,DORM.OQ,2.6275,-0.117,2.62444,0.05117
2015-09-10,DVN.N,2.10158,2.067,2.14503,0.43679
2015-09-10,DXPE.OQ,1.8525,1.457,1.87949,0.11649
2015-09-10,EA.OQ,2.9446,0.056,2.94625,0.08597
2015-09-10,EBAY.OQ,1.78076,0.384,1.7876,0.03942
2015-09-10,DLTR.OQ,2.74563,,,0.24814
2015-09-11,DK.N,2.56317,,,0.25494
2015-09-11,DHI.N,2.02115,0.208,2.02536,0.0175
2015-09-11,DHT.N,0.99273,0.993,1.00258,0.07484
2015-09-11,DINO.N,5.11733,0.943,5.16559,0.50431
2015-09-11,DK.N,2.56317,0.301,2.57089,0.25494
2015-09-11,DKS.N,3.19441,0.143,3.19899,0.02863
2015-09-11,DLTR.OQ,,-0.743,2.72523,
2015-09-11,DVN.N,2.08186,1.77,2.11871,0.43338
2015-09-11,EBAY.OQ,1.78352,0.392,1.79051,0.03997
2015-09-13,DIS.N,5.07642,-0.376,5.05733,0.07063
2015-09-14,DHT.N,0.99083,1.265,1.00337,0.07193
2015-09-14,DLR.N,2.02429,1.223,2.04905,0.30594
2015-09-14,DUK.N,4.64106,-0.162,4.63352,0.04178
2015-09-15,DINO.N,5.14891,,,0.51526
2015-09-15,DINO.N,5.14891,1.002,5.20052,0.51526
2015-09-15,DIS.N,5.07903,-0.374,5.06005,0.07102
2015-09-15,DK.N,,0.307,2.57104,
2015-09-15,DUK.N,4.63828,-0.118,4.63283,0.03936
2015-09-15,DVA.N,3.76214,0.145,3.76761,0.04074
2015-09-15,DVN.N,2.08603,-1.067,2.06378,0.43263
2015-09-16,DLTR.OQ,2.77688,-1.201,2.74354,0.25174
2015-09-16,DRI.N,3.13107,0.276,3.13971,0.06437
2015-09-16,DVA.N,3.76214,0.146,3.76765,0.04074
2015-09-16,DXCM.OQ,-0.03117,1.411,-0.03073,0.01962
2015-09-16,DLTR.OQ,2.77688,,,0.25174
2015-09-17,DHR.N,4.271,0.222,4.2805,0.107
2015-09-17,DINO.N,,1.013,5.20104,
2015-09-17,DK.N,,0.31,2.57111,
2015-09-17,DLTR.OQ,,-1.207,2.74336,
2015-09-17,DTE.N,4.73086,0.008,4.73123,0.05123
2015-09-17,DUK.N,4.63626,-0.164,4.62868,0.03926
2015-09-17,DVN.N,2.08908,-1.194,2.06414,0.43226
2015-09-18,DINO.N,5.15346,0.946,5.20221,0.51148
2015-09-18,DK.N,2.6215,-0.155,2.61744,0.19909
2015-09-18,DLR.N,2.02429,1.252,2.04962,0.30594
2015-09-18,DOV.N,3.7512,-0.39,3.73657,0.03272
2015-09-18,DVN.N,2.08047,-1.179,2.05595,0.42522
2015-09-21,DRI.N,3.1333,0.302,3.14275,0.06532
2015-09-21,DUK.N,4.63695,-0.179,4.62865,0.03838
2015-09-21,DVN.N,2.07214,-0.894,2.05361,0.41744
2015-09-22,DLTR.OQ,,-1.24,2.74246,
2015-09-22,DRH.OQ,0.44325,0.892,0.4472,0.00817
2015-09-22,DRI.N,3.19367,0.649,3.21439,0.06576
2015-09-22,DVN.N,2.15047,0.861,2.16898,0.60171
2015-09-23,DINO.N,5.151,,,0.53639
2015-09-23,DK.N,2.71367,,,0.22431
2015-09-23,DINO.N,5.151,0.66,5.18499,0.53639
2015-09-23,DIS.N,5.07809,-0.361,5.05979,0.06973
2015-09-23,DK.N,2.71367,-1.5,2.67296,0.22431
2015-09-23,DLTR.OQ,2.78412,-1.281,2.74846,0.24593
2015-09-23,DRI.N,3.22896,0.763,3.25358,0.06745
2015-09-23,EA.OQ,2.9481,0.046,2.94945,0.08468
2015-09-24,DHT.N,0.97539,1.732,0.99228,0.08741
2015-09-24,DRI.N,3.23536,0.554,3.2533,0.06432
2015-09-24,DVN.N,2.15092,0.768,2.16745,0.60123
2015-09-25,DINO.N,,0.667,5.18533,
2015-09-25,DXC.N,4.92143,0.309,4.93661,0.07453
2015-09-25,DXPE.OQ,1.84,1.508,1.86774,0.11336
2015-09-25,EBAY.OQ,1.78473,0.42,1.79224,0.03984
2015-09-26,DOV.N,3.75113,-0.376,3.73704,0.03169
2015-09-28,DPZ.OQ,3.50583,-0.32,3.49462,0.08741
2015-09-28,DVN.N,2.14286,0.858,2.16124,0.60085
2015-09-28,EBAY.OQ,1.78007,0.678,1.79214,0.02937
2015-09-29,DHR.N,4.281,0.25,4.29171,0.11631
2015-09-29,DHT.N,0.98,1.999,0.99959,0.08962
2015-09-29,DNOW.N,-0.38214,-1.09,-0.38631,0.10467
2015-09-29,DPZ.OQ,3.50167,-0.313,3.49071,0.08295
2015-09-29,DRI.N,3.24285,0.393,3.25558,0.06229
2015-09-29,DTE.N,4.74015,0.12,4.74582,0.05936
2015-09-29,DVN.N,2.13425,1.117,2.15808,0.59601
2015-09-29,EAT.N,3.60421,0.158,3.60992,0.05164
2015-09-30,DGX.N,,-0.499,4.73628,
2015-09-30,DHR.N,4.28571,0.271,4.29731,0.11446
2015-09-30,DIOD.OQ,1.21286,0.726,1.22166,0.03731
2015-09-30,DPZ.OQ,3.5025,-0.251,3.4937,0.08338
2015-09-30,DRI.N,3.24746,0.246,3.25544,0.05806
2015-09-30,DVN.N,2.13314,1.271,2.16026,0.59579
2015-10-01,DHR.N,4.282,0.357,4.29731,0.11604
2015-10-01,DHT.N,0.98,2.015,0.99974,0.08962
2015-10-01,DOV.N,3.74863,-0.475,3.73083,0.03679
2015-10-01,DPZ.OQ,3.50539,-0.268,3.49599,0.08073
2015-10-01,DTE.N,4.74631,0.228,4.75711,0.06108
2015-10-01,DVN.N,2.13453,1.318,2.16265,0.59542
2015-10-02,DINO.N,,0.691,5.18661,
2015-10-02,DVN.N,2.12744,1.044,2.14965,0.61622
2015-10-04,DHT.N,0.97923,1.985,0.99867,0.08957
2015-10-05,DHR.N,4.278,0.323,4.29183,0.11703
2015-10-05,DINO.N,5.152,0.689,5.18751,0.53634
2015-10-05,DK.N,,-1.589,2.67056,
2015-10-05,DVN.N,2.11568,1.295,2.14307,0.61126
2015-10-06,DTE.N,4.754,,,0.05579
2015-10-06,DINO.N,5.147,0.588,5.17728,0.53796
2015-10-06,DK.N,,-1.596,2.67035,
2015-10-06,DTE.N,4.754,0.262,4.76643,0.05579
2015-10-06,DVN.N,2.10156,1.367,2.13028,0.54792
2015-10-07,DHR.N,4.277,0.307,4.29012,0.11692
2015-10-07,DINO.N,5.07333,0.219,5.08443,0.39637
2015-10-07,DIOD.OQ,1.20857,0.387,1.21325,0.04223
2015-10-07,DK.N,2.682,-1.322,2.64655,0.19932
2015-10-07,DLR.N,2.16429,0.547,2.17612,0.1296
2015-10-07,DOV.N,3.74363,-0.438,3.72724,0.03485
2015-10-07,DRI.N,3.24793,0.24,3.25571,0.05702
2015-10-07,DVN.N,2.09097,1.137,2.11474,0.55274
2015-10-08,DINO.N,5.12,-0.125,5.11359,0.33139
2015-10-08,DIS.N,5.08028,-0.388,5.06057,0.0696
2015-10-08,DK.N,2.743,-0.732,2.72292,0.1686
2015-10-08,DKS.N,3.19589,0.093,3.19887,0.02675
2015-10-08,DPZ.OQ,3.48923,-0.327,3.47781,0.08232
2015-10-08,DUK.N,4.63545,-0.143,4.62882,0.03843
2015-10-08,DVN.N,2.08161,1.431,2.11139,0.55839
2015-10-08,DINO.N,5.12,,,0.33139
2015-10-09,DK.N,2.526,,,0.23935
2015-10-09,DPZ.OQ,3.45615,,,0.07099
2015-10-09,DINO.N,,-0.126,5.11355,
2015-10-09,DK.N,2.526,1.373,2.56069,0.23935
2015-10-09,DOV.N,3.73738,-0.602,3.71488,0.04843
2015-10-09,DPZ.OQ,3.45615,-0.472,3.43986,0.07099
2015-10-09,DRI.N,3.25422,0.086,3.25702,0.05289
2015-10-09,DX.N,2.64801,0.041,2.64909,0.09369
2015-10-09,EAT.N,3.60316,0.168,3.60921,0.04985
2015-10-09,EBAY.OQ,1.78177,0.868,1.79723,0.03037
2015-10-10,DPZ.OQ,,-0.135,3.45149,
2015-10-12,DHR.N,4.2755,0.339,4.28998,0.10773
2015-10-12,DINO.N,5.085,-0.066,5.08166,0.23846
2015-10-12,DIS.N,5.08122,-0.363,5.0628,0.06939
2015-10-12,DK.N,,-0.03,2.52525,
2015-10-12,DRH.OQ,0.4395,0.08,0.43985,0.01052
2015-10-12,DUK.N,4.62995,-0.166,4.62226,0.02813
2015-10-12,DVN.N,2.05697,1.766,2.09329,0.5603
2015-10-12,EBAY.OQ,1.78436,0.849,1.79951,0.02924
2015-10-12,DINO.N,5.085,,,0.23846
2015-10-13,DRH.OQ,0.437,,,0.00878
2015-10-13,DHR.N,4.3015,-0.047,4.29949,0.03582
2015-10-13,DIS.N,5.08309,-0.332,5.0662,0.06797
2015-10-13,DRH.OQ,0.437,0.137,0.4376,0.00878
2015-10-13,EBAY.OQ,1.78307,0.659,1.79482,0.03111
2015-10-14,DHR.N,4.304,-0.038,4.30239,0.03382
2015-10-14,DHT.N,0.98462,1.499,0.99937,0.08697
2015-10-14,DORM.OQ,2.63167,-0.032,2.63083,0.0422
2015-10-14,DPZ.OQ,3.43923,0.112,3.4431,0.06232
2015-10-14,DRH.OQ,,-0.883,0.43314,
2015-10-14,DXCM.OQ,-0.034,4.095,-0.03261,0.01807
2015-10-14,EA.OQ,2.9511,0.275,2.95922,0.0854
2015-10-14,EAT.N,3.60368,0.171,3.60985,0.05008
2015-10-14,EBAY.OQ,1.78017,0.611,1.79104,0.03162
2015-10-14,DORM.OQ,2.63167,,,0.0422
2015-10-15,DHR.N,4.3065,-0.061,4.30388,0.03151
2015-10-15,DHT.N,0.99714,1.034,1.00746,0.0952
2015-10-15,DINO.N,,-0.067,5.08161,
2015-10-15,DK.N,,0.019,2.52647,
2015-10-15,DKS.N,3.19604,0.153,3.20092,0.02628
2015-10-15,DLR.N,2.17125,0.579,2.18381,0.12262
2015-10-15,DORM.OQ,,0.317,2.64,
2015-10-15,DOV.N,3.72738,-0.649,3.70318,0.05539
2015-10-15,DPZ.OQ,3.45167,-0.249,3.44309,0.04688
2015-10-15,DTE.N,,0.266,4.76664,
2015-10-15,DUK.N,4.62948,-0.204,4.62005,0.02805
2015-10-15,DVN.N,2.03728,2.207,2.08223,0.5549
2015-10-15,DXC.N,4.92333,0.402,4.94315,0.07236
2015-10-15,DXCM.OQ,-0.033,2.127,-0.0323,0.01801
2015-10-15,EBAY.OQ,1.7805,0.541,1.79013,0.03146
2015-10-15,DLR.N,2.17125,,,0.12262
2015-10-15,DXCM.OQ,-0.033,,,0.01801
2015-10-16,DINO.N,5.1675,0.777,5.20767,0.30304
2015-10-16,DIS.N,5.08458,-0.339,5.06734,0.06797
2015-10-16,DK.N,2.518,0.353,2.52689,0.27591
2015-10-16,DLR.N,,0.582,2.18389,
2015-10-16,DUK.N,4.6271,-0.178,4.61888,0.02832
2015-10-16,DVN.N,2.00853,2.453,2.05781,0.36884
2015-10-16,DXCM.OQ,,-7.301,-0.03541,
2015-10-16,EAT.N,3.60158,0.083,3.60458,0.04976
2015-10-18,DLR.N,,0.593,2.18413,
2015-10-18,DPZ.OQ,3.43846,-0.364,3.42593,0.06419
2015-10-18,DUK.N,4.63132,-0.163,4.62376,0.03377
2015-10-19,DINO.N,5.16417,,,0.30101
2015-10-19,DK.N,2.452,,,0.318
2015-10-19,DINO.N,5.16417,0.831,5.20706,0.30101
2015-10-19,DK.N,2.452,3.106,2.52816,0.318
2015-10-19,DKS.N,3.19639,0.148,3.20111,0.02599
