Date,RIC,Currency,Daily Total Return,Price Close,Volume
2018-03-20,ASTE.OQ,USD,-0.15485203,58.03,31960
2018-03-20,CARS.N,USD,-0.201477502,29.72,242046
2018-03-20,DAKT.OQ,USD,0.0,9.17,37508
2018-03-20,NAT.N,USD,-2.192982456,2.23,274979
2018-03-20,USLM.OQ,USD,0.619399051133367,14.47692201,11464
2018-03-21,ASTE.OQ,USD,0.499741513,58.32,50489
2018-03-21,CARS.N,USD,0.033647376,29.73,108983
2018-03-21,DAKT.OQ,USD,0.218102508,9.19,20669
2018-03-21,NAT.N,USD,-4.035874439,2.14,251999
2018-03-21,USLM.OQ,USD,0.550098231827107,14.556559302,5124
2018-03-22,ASTE.OQ,USD,-3.549382716,56.25,65303
2018-03-22,CARS.N,USD,0.302724521,29.82,1156639
2018-03-22,DAKT.OQ,USD,-2.611534276,8.95,38453
2018-03-22,NAT.N,USD,-5.140186916,2.03,367858
2018-03-22,USLM.OQ,USD,-2.34466588511136,14.215256622,18499
2018-03-23,ASTE.OQ,USD,-3.626666667,54.21,94698
2018-03-23,CARS.N,USD,-6.002682763,28.03,611490
2018-03-23,DAKT.OQ,USD,-2.793296089,8.7,52385
2018-03-23,NAT.N,USD,0.985221675,2.05,382456
2018-03-23,USLM.OQ,USD,-1.36054421768708,14.02185177,28739
2018-03-26,ASTE.OQ,USD,3.006825309,55.84,52525
2018-03-26,CARS.N,USD,1.248662148,28.38,797980
2018-03-26,DAKT.OQ,USD,2.413793103,8.91,44039
2018-03-26,NAT.N,USD,0.975609756,2.07,420932
2018-03-26,USLM.OQ,USD,2.09601081812036,14.3157513,35734
2018-03-27,ASTE.OQ,USD,-2.417621777,54.49,58505
2018-03-27,CARS.N,USD,-1.338971106,28.0,633049
2018-03-27,DAKT.OQ,USD,-0.785634119,8.84,41776
2018-03-27,NAT.N,USD,-6.763285024,1.93,459557
2018-03-27,USLM.OQ,USD,-4.2384105960265,13.70899098,13434
2018-03-28,ASTE.OQ,USD,0.036703982,54.51,53701
2018-03-28,CARS.N,USD,-1.0,27.72,175849
2018-03-28,DAKT.OQ,USD,-0.339366516,8.81,40667
2018-03-28,NAT.N,USD,-2.590673575,1.88,297603
2018-03-28,USLM.OQ,USD,0.926694329183957,13.836031422,30124
2018-03-29,ASTE.OQ,USD,1.229132269,55.18,63481
2018-03-29,CARS.N,USD,2.200577201,28.33,220845
