Date,RIC,0
2022-06-10,Price Close,3900.86
2022-06-13,Price Close,3749.63
2022-06-14,Price Close,3735.48
2022-06-15,Price Close,3789.99
2022-06-16,Price Close,3666.77
2022-06-17,Price Close,3674.84
2022-06-20,Price Close,3674.84
2022-06-21,Price Close,3764.79
2022-06-22,Price Close,3759.89
2022-06-23,Price Close,3795.73
2022-06-24,Price Close,3911.74
2022-06-27,Price Close,3900.11
2022-06-28,Price Close,3821.55
2022-06-29,Price Close,3818.83
2022-06-30,Price Close,3785.38
2022-07-01,Price Close,3825.33
2022-07-04,Price Close,3825.33
2022-07-05,Price Close,3831.39
2022-07-06,Price Close,3845.08
2022-07-07,Price Close,3902.62
2022-07-08,Price Close,3899.38
2022-07-11,Price Close,3854.43
2022-07-12,Price Close,3818.8
2022-07-13,Price Close,3801.78
2022-07-14,Price Close,3790.38
2022-07-15,Price Close,3863.16
2022-07-18,Price Close,3830.85
2022-07-19,Price Close,3936.69
2022-07-20,Price Close,3959.9
2022-07-21,Price Close,3998.95
2022-07-22,Price Close,3961.63
2022-07-25,Price Close,3966.84
2022-07-26,Price Close,3921.05
2022-07-27,Price Close,4023.61
2022-07-28,Price Close,4072.43
2022-07-29,Price Close,4130.29
2022-08-01,Price Close,4118.63
2022-08-02,Price Close,4091.19
2022-08-03,Price Close,4155.17
2022-08-04,Price Close,4151.94
2022-08-05,Price Close,4145.19
2022-08-08,Price Close,4140.06
2022-08-09,Price Close,4122.47
2022-08-10,Price Close,4210.24
2022-08-11,Price Close,4207.27
2022-08-12,Price Close,4280.15
2022-08-15,Price Close,4297.14
2022-08-16,Price Close,4305.2
2022-08-17,Price Close,4274.04
2022-08-18,Price Close,4283.74
2022-08-19,Price Close,4228.48
2022-08-22,Price Close,4137.99
2022-08-23,Price Close,4128.73
2022-08-24,Price Close,4140.77
2022-08-25,Price Close,4199.12
2022-08-26,Price Close,4057.66
2022-08-29,Price Close,4030.61
2022-08-30,Price Close,3986.16
2022-08-31,Price Close,3955.0
2022-09-01,Price Close,3966.85
2022-09-02,Price Close,3924.26
2022-09-05,Price Close,3924.26
2022-09-06,Price Close,3908.19
2022-09-07,Price Close,3979.87
2022-09-08,Price Close,4006.18
2022-09-09,Price Close,4067.36
2022-09-12,Price Close,4110.41
2022-09-13,Price Close,3932.69
2022-09-14,Price Close,3946.01
2022-09-15,Price Close,3901.35
2022-09-16,Price Close,3873.33
2022-09-19,Price Close,3899.89
2022-09-20,Price Close,3855.93
2022-09-21,Price Close,3789.93
2022-09-22,Price Close,3757.99
2022-09-23,Price Close,3693.23
2022-09-26,Price Close,3655.04
2022-09-27,Price Close,3647.29
2022-09-28,Price Close,3719.04
2022-09-29,Price Close,3640.47
2022-09-30,Price Close,3585.62
2022-10-03,Price Close,3678.43
2022-10-04,Price Close,3790.93
2022-10-05,Price Close,3783.28
2022-10-06,Price Close,3744.52
2022-10-07,Price Close,3639.66
2022-10-10,Price Close,3612.39
2022-10-11,Price Close,3588.84
2022-10-12,Price Close,3577.03
2022-10-13,Price Close,3669.91
2022-10-14,Price Close,3583.07
2022-10-17,Price Close,3677.95
2022-10-18,Price Close,3719.98
2022-10-19,Price Close,3695.16
2022-10-20,Price Close,3665.78
2022-10-21,Price Close,3752.75
2022-10-24,Price Close,3797.34
2022-10-25,Price Close,3859.11
2022-10-26,Price Close,3830.6
2022-10-27,Price Close,3807.3
2022-10-28,Price Close,3901.06
2022-10-31,Price Close,3871.98
2022-11-01,Price Close,3856.1
2022-11-02,Price Close,3759.69
2022-11-03,Price Close,3719.89
2022-11-04,Price Close,3770.55
2022-11-07,Price Close,3806.8
2022-11-08,Price Close,3828.11
2022-11-09,Price Close,3748.57
2022-11-10,Price Close,3956.37
2022-11-11,Price Close,3992.93
2022-11-14,Price Close,3957.25
2022-11-15,Price Close,3991.73
2022-11-16,Price Close,3958.79
2022-11-17,Price Close,3946.56
2022-11-18,Price Close,3965.34
2022-11-21,Price Close,3949.94
2022-11-22,Price Close,4003.58
2022-11-23,Price Close,4027.26
2022-11-25,Price Close,4026.12
2022-11-28,Price Close,3963.94
2022-11-29,Price Close,3957.63
2022-11-30,Price Close,4080.11
2022-12-01,Price Close,4076.57
2022-12-02,Price Close,4071.7
2022-12-05,Price Close,3998.84
2022-12-06,Price Close,3941.26
2022-12-07,Price Close,3933.92
2022-12-08,Price Close,3963.51
2022-12-09,Price Close,3934.38
2022-12-12,Price Close,3990.56
2022-12-13,Price Close,4019.65
2022-12-14,Price Close,3995.32
2022-12-15,Price Close,3895.75
2022-12-16,Price Close,3852.36
2022-12-19,Price Close,3817.66
2022-12-20,Price Close,3821.62
2022-12-21,Price Close,3878.44
2022-12-22,Price Close,3822.39
2022-12-23,Price Close,3844.82
2022-12-27,Price Close,3829.25
2022-12-28,Price Close,3783.22
2022-12-29,Price Close,3849.28
2022-12-30,Price Close,3839.5
2023-01-03,Price Close,3824.14
2023-01-04,Price Close,3852.97
2023-01-05,Price Close,3808.1
2023-01-06,Price Close,3895.08
2023-01-09,Price Close,3892.09
2023-01-10,Price Close,3919.25
2023-01-11,Price Close,3969.61
2023-01-12,Price Close,3983.17
2023-01-13,Price Close,3999.09
2023-01-17,Price Close,3990.97
2023-01-18,Price Close,3928.86
2023-01-19,Price Close,3898.85
2023-01-20,Price Close,3972.61
2023-01-23,Price Close,4019.81
2023-01-24,Price Close,4016.95
2023-01-25,Price Close,4016.22
2023-01-26,Price Close,4060.43
2023-01-27,Price Close,4070.56
2023-01-30,Price Close,4017.77
2023-01-31,Price Close,4076.6
2023-02-01,Price Close,4119.21
2023-02-02,Price Close,4179.76
2023-02-03,Price Close,4136.48
2023-02-06,Price Close,4111.08
2023-02-07,Price Close,4164.0
2023-02-08,Price Close,4117.86
2023-02-09,Price Close,4081.5
2023-02-10,Price Close,4090.46
2023-02-13,Price Close,4137.29
2023-02-14,Price Close,4136.13
2023-02-15,Price Close,4147.6
2023-02-16,Price Close,4090.41
2023-02-17,Price Close,4079.09
2023-02-21,Price Close,3997.34
2023-02-22,Price Close,3991.05
2023-02-23,Price Close,4012.32
2023-02-24,Price Close,3970.04
2023-02-27,Price Close,3982.24
2023-02-28,Price Close,3970.15
2023-03-01,Price Close,3951.39
2023-03-02,Price Close,3981.35
2023-03-03,Price Close,4045.64
2023-03-06,Price Close,4048.42
2023-03-07,Price Close,3986.37
2023-03-08,Price Close,3992.01
2023-03-09,Price Close,3918.32
2023-03-10,Price Close,3861.59
2023-03-13,Price Close,3855.76
2023-03-14,Price Close,3919.29
2023-03-15,Price Close,3891.93
2023-03-16,Price Close,3960.28
2023-03-17,Price Close,3916.64
2023-03-20,Price Close,3951.57
2023-03-21,Price Close,4002.87
2023-03-22,Price Close,3936.97
2023-03-23,Price Close,3948.72
2023-03-24,Price Close,3970.99
2023-03-27,Price Close,3977.53
2023-03-28,Price Close,3971.27
2023-03-29,Price Close,4027.81
2023-03-30,Price Close,4050.83
2023-03-31,Price Close,4109.31
2023-04-03,Price Close,4124.51
2023-04-04,Price Close,4100.6
2023-04-05,Price Close,4090.38
2023-04-06,Price Close,4105.02
2023-04-10,Price Close,4109.11
2023-04-11,Price Close,4108.94
2023-04-12,Price Close,4091.95
2023-04-13,Price Close,4146.22
2023-04-14,Price Close,4137.64
2023-04-17,Price Close,4151.32
2023-04-18,Price Close,4154.87
2023-04-19,Price Close,4154.52
2023-04-20,Price Close,4129.79
2023-04-21,Price Close,4133.52
2023-04-24,Price Close,4137.04
2023-04-25,Price Close,4071.63
2023-04-26,Price Close,4055.99
2023-04-27,Price Close,4135.35
2023-04-28,Price Close,4169.48
2023-05-01,Price Close,4167.87
2023-05-02,Price Close,4119.58
2023-05-03,Price Close,4090.75
2023-05-04,Price Close,4061.22
2023-05-05,Price Close,4136.25
2023-05-08,Price Close,4138.12
2023-05-09,Price Close,4119.17
2023-05-10,Price Close,4137.64
2023-05-11,Price Close,4130.62
2023-05-12,Price Close,4124.08
2023-05-15,Price Close,4136.28
2023-05-16,Price Close,4109.9
2023-05-17,Price Close,4158.77
2023-05-18,Price Close,4198.05
2023-05-19,Price Close,4191.98
2023-05-22,Price Close,4192.63
2023-05-23,Price Close,4145.58
2023-05-24,Price Close,4115.24
2023-05-25,Price Close,4151.28
2023-05-26,Price Close,4205.45
2023-05-30,Price Close,4205.52
2023-05-31,Price Close,4179.83
2023-06-01,Price Close,4221.02
2023-06-02,Price Close,4282.37
2023-06-05,Price Close,4273.79
2023-06-06,Price Close,4283.85
2023-06-07,Price Close,4267.52
2023-06-08,Price Close,4293.93
2023-06-09,Price Close,4298.86
2023-06-12,Price Close,4338.93
2023-06-13,Price Close,4369.01
2023-06-14,Price Close,4372.59
2023-06-15,Price Close,4425.84
2023-06-16,Price Close,4409.59
2023-06-20,Price Close,4388.71
2023-06-21,Price Close,4365.69
2023-06-22,Price Close,4381.89
2023-06-23,Price Close,4348.33
2023-06-26,Price Close,4328.82
2023-06-27,Price Close,4378.41
2023-06-28,Price Close,4376.86
2023-06-29,Price Close,4396.44
2023-06-30,Price Close,4450.38
2023-07-03,Price Close,4455.59
2023-07-05,Price Close,4446.82
2023-07-06,Price Close,4411.59
2023-07-07,Price Close,4398.95
2023-07-10,Price Close,4409.53
2023-07-11,Price Close,4439.26
2023-07-12,Price Close,4472.16
2023-07-13,Price Close,4510.04
2023-07-14,Price Close,4505.42
2023-07-17,Price Close,4522.79
2023-07-18,Price Close,4554.98
2023-07-19,Price Close,4565.72
2023-07-20,Price Close,4534.87
2023-07-21,Price Close,4536.34
2023-07-24,Price Close,4554.64
2023-07-25,Price Close,4567.46
2023-07-26,Price Close,4566.75
2023-07-27,Price Close,4537.41
2023-07-28,Price Close,4582.23
2023-07-31,Price Close,4588.96
2023-08-01,Price Close,4576.73
2023-08-02,Price Close,4513.39
2023-08-03,Price Close,4501.89
2023-08-04,Price Close,4478.03
2023-08-07,Price Close,4518.44
2023-08-08,Price Close,4499.38
2023-08-09,Price Close,4467.71
2023-08-10,Price Close,4468.83
2023-08-11,Price Close,4464.05
2023-08-14,Price Close,4489.72
2023-08-15,Price Close,4437.86
2023-08-16,Price Close,4404.33
2023-08-17,Price Close,4370.36
2023-08-18,Price Close,4369.71
2023-08-21,Price Close,4399.77
2023-08-22,Price Close,4387.55
2023-08-23,Price Close,4436.01
2023-08-24,Price Close,4376.31
2023-08-25,Price Close,4405.71
2023-08-28,Price Close,4433.31
2023-08-29,Price Close,4497.63
2023-08-30,Price Close,4514.87
2023-08-31,Price Close,4507.66
2023-09-01,Price Close,4515.77
2023-09-05,Price Close,4496.83
2023-09-06,Price Close,4465.48
2023-09-07,Price Close,4451.14
2023-09-08,Price Close,4457.49
2023-09-11,Price Close,4487.46
2023-09-12,Price Close,4461.9
2023-09-13,Price Close,4467.44
2023-09-14,Price Close,4505.1
2023-09-15,Price Close,4450.32
2023-09-18,Price Close,4453.53
2023-09-19,Price Close,4443.95
2023-09-20,Price Close,4402.2
2023-09-21,Price Close,4330.0
2023-09-22,Price Close,4320.06
2023-09-25,Price Close,4337.44
2023-09-26,Price Close,4273.53
2023-09-27,Price Close,4274.51
2023-09-28,Price Close,4299.7
2023-09-29,Price Close,4288.05
2023-10-02,Price Close,4288.39
2023-10-03,Price Close,4229.45
2023-10-04,Price Close,4263.75
2023-10-05,Price Close,4258.19
2023-10-06,Price Close,4308.5
2023-10-09,Price Close,4335.66
2023-10-10,Price Close,4358.24
2023-10-11,Price Close,4376.95
2023-10-12,Price Close,4349.61
2023-10-13,Price Close,4327.78
2023-10-16,Price Close,4373.63
2023-10-17,Price Close,4373.2
2023-10-18,Price Close,4314.6
2023-10-19,Price Close,4278.0
2023-10-20,Price Close,4224.16
2023-10-23,Price Close,4217.04
2023-10-24,Price Close,4247.68
2023-10-25,Price Close,4186.77
2023-10-26,Price Close,4137.23
2023-10-27,Price Close,4117.37
2023-10-30,Price Close,4166.82
2023-10-31,Price Close,4193.8
2023-11-01,Price Close,4237.86
2023-11-02,Price Close,4317.78
2023-11-03,Price Close,4358.34
2023-11-06,Price Close,4365.98
2023-11-07,Price Close,4378.38
2023-11-08,Price Close,4382.78
2023-11-09,Price Close,4347.35
2023-11-10,Price Close,4415.24
2023-11-13,Price Close,4411.55
2023-11-14,Price Close,4495.7
2023-11-15,Price Close,4502.88
2023-11-16,Price Close,4508.24
2023-11-17,Price Close,4514.02
2023-11-20,Price Close,4547.38
2023-11-21,Price Close,4538.19
2023-11-22,Price Close,4556.62
2023-11-24,Price Close,4559.34
2023-11-27,Price Close,4550.43
2023-11-28,Price Close,4554.89
2023-11-29,Price Close,4550.58
2023-11-30,Price Close,4567.8
2023-12-01,Price Close,4594.63
2023-12-04,Price Close,4569.78
2023-12-05,Price Close,4567.18
2023-12-06,Price Close,4549.34
2023-12-07,Price Close,4585.59
2023-12-08,Price Close,4604.37
2023-12-11,Price Close,4622.44
2023-12-12,Price Close,4643.7
2023-12-13,Price Close,4707.09
2023-12-14,Price Close,4719.55
2023-12-15,Price Close,4719.19
2023-12-18,Price Close,4740.56
2023-12-19,Price Close,4768.37
2023-12-20,Price Close,4698.35
2023-12-21,Price Close,4746.75
2023-12-22,Price Close,4754.63
2023-12-26,Price Close,4774.75
2023-12-27,Price Close,4781.58
2023-12-28,Price Close,4783.35
2023-12-29,Price Close,4769.83
2024-01-02,Price Close,4742.83
2024-01-03,Price Close,4704.81
2024-01-04,Price Close,4688.68
2024-01-05,Price Close,4697.24
2024-01-08,Price Close,4763.54
2024-01-09,Price Close,4756.5
2024-01-10,Price Close,4783.45
2024-01-11,Price Close,4780.24
2024-01-12,Price Close,4783.83
2024-01-16,Price Close,4765.98
2024-01-17,Price Close,4739.21
2024-01-18,Price Close,4780.94
2024-01-19,Price Close,4839.81
2024-01-22,Price Close,4850.43
2024-01-23,Price Close,4864.6
2024-01-24,Price Close,4868.55
2024-01-25,Price Close,4894.16
2024-01-26,Price Close,4890.97
2024-01-29,Price Close,4927.93
2024-01-30,Price Close,4924.97
2024-01-31,Price Close,4845.65
2024-02-01,Price Close,4906.19
2024-02-02,Price Close,4958.61
2024-02-05,Price Close,4942.81
2024-02-06,Price Close,4954.23
2024-02-07,Price Close,4995.06
2024-02-08,Price Close,4997.91
2024-02-09,Price Close,5026.61
2024-02-12,Price Close,5021.84
2024-02-13,Price Close,4953.17
2024-02-14,Price Close,5000.62
2024-02-15,Price Close,5029.73
2024-02-16,Price Close,5005.57
2024-02-20,Price Close,4975.51
2024-02-21,Price Close,4981.8
2024-02-22,Price Close,5087.03
2024-02-23,Price Close,5088.8
2024-02-26,Price Close,5069.53
2024-02-27,Price Close,5078.18
2024-02-28,Price Close,5069.76
2024-02-29,Price Close,5096.27
2024-03-01,Price Close,5137.08
2024-03-04,Price Close,5130.95
2024-03-05,Price Close,5078.65
2024-03-06,Price Close,5104.76
2024-03-07,Price Close,5157.36
2024-03-08,Price Close,5123.69
2024-03-11,Price Close,5117.94
2024-03-12,Price Close,5175.27
2024-03-13,Price Close,5165.31
2024-03-14,Price Close,5150.48
2024-03-15,Price Close,5117.09
2024-03-18,Price Close,5149.42
2024-03-19,Price Close,5178.51
2024-03-20,Price Close,5224.62
2024-03-21,Price Close,5241.53
2024-03-22,Price Close,5234.18
2024-03-25,Price Close,5218.19
2024-03-26,Price Close,5203.58
2024-03-27,Price Close,5248.49
2024-03-28,Price Close,5254.35
2024-04-01,Price Close,5243.77
2024-04-02,Price Close,5205.81
2024-04-03,Price Close,5211.49
2024-04-04,Price Close,5147.21
2024-04-05,Price Close,5204.34
2024-04-08,Price Close,5202.39
2024-04-09,Price Close,5209.91
2024-04-10,Price Close,5160.64
2024-04-11,Price Close,5199.06
2024-04-12,Price Close,5123.41
2024-04-15,Price Close,5061.82
2024-04-16,Price Close,5051.41
2024-04-17,Price Close,5022.21
2024-04-18,Price Close,5011.12
2024-04-19,Price Close,4967.23
2024-04-22,Price Close,5010.6
2024-04-23,Price Close,5070.55
2024-04-24,Price Close,5071.63
2024-04-25,Price Close,5048.42
2024-04-26,Price Close,5099.96
2024-04-29,Price Close,5116.17
2024-04-30,Price Close,5035.69
2024-05-01,Price Close,5018.39
2024-05-02,Price Close,5064.2
2024-05-03,Price Close,5127.79
2024-05-06,Price Close,5180.74
2024-05-07,Price Close,5187.7
2024-05-08,Price Close,5187.67
2024-05-09,Price Close,5214.08
2024-05-10,Price Close,5222.68
2024-05-13,Price Close,5221.42
2024-05-14,Price Close,5246.68
2024-05-15,Price Close,5308.15
2024-05-16,Price Close,5297.1
2024-05-17,Price Close,5303.27
2024-05-20,Price Close,5308.13
2024-05-21,Price Close,5321.41
2024-05-22,Price Close,5307.01
2024-05-23,Price Close,5267.84
2024-05-24,Price Close,5304.72
2024-05-28,Price Close,5306.04
2024-05-29,Price Close,5266.95
2024-05-30,Price Close,5235.48
2024-05-31,Price Close,5277.51
2024-06-03,Price Close,5283.4
2024-06-04,Price Close,5291.34
2024-06-05,Price Close,5354.03
2024-06-06,Price Close,5352.96
2024-06-07,Price Close,5346.99
2024-06-10,Price Close,5360.79
2024-06-11,Price Close,5375.32
2024-06-12,Price Close,5421.03
2024-06-13,Price Close,5433.74
2024-06-14,Price Close,5431.6
2024-06-17,Price Close,5473.23
2024-06-18,Price Close,5487.03
2024-06-20,Price Close,5473.17
2024-06-21,Price Close,5464.62
2024-06-24,Price Close,5447.87
2024-06-25,Price Close,5469.3
2024-06-26,Price Close,5477.9
2024-06-27,Price Close,5482.87
2024-06-28,Price Close,5460.48
2024-07-01,Price Close,5475.09
2024-07-02,Price Close,5509.01
2024-07-03,Price Close,5537.02
2024-07-05,Price Close,5567.19
2024-07-08,Price Close,5572.85
2024-07-09,Price Close,5576.98
2024-07-10,Price Close,5633.91
2024-07-11,Price Close,5584.54
2024-07-12,Price Close,5615.35
2024-07-15,Price Close,5631.22
2024-07-16,Price Close,5667.2
2024-07-17,Price Close,5588.27
2024-07-18,Price Close,5544.59
2024-07-19,Price Close,5505.0
2024-07-22,Price Close,5564.41
2024-07-23,Price Close,5555.74
2024-07-24,Price Close,5427.13
2024-07-25,Price Close,5399.22
2024-07-26,Price Close,5459.1
2024-07-29,Price Close,5463.54
2024-07-30,Price Close,5436.44
2024-07-31,Price Close,5522.3
2024-08-01,Price Close,5446.68
2024-08-02,Price Close,5346.56
2024-08-05,Price Close,5186.33
2024-08-06,Price Close,5240.03
2024-08-07,Price Close,5199.5
2024-08-08,Price Close,5319.31
2024-08-09,Price Close,5344.16
2024-08-12,Price Close,5344.39
2024-08-13,Price Close,5434.43
2024-08-14,Price Close,5455.21
2024-08-15,Price Close,5543.22
2024-08-16,Price Close,5554.25
2024-08-19,Price Close,5608.25
2024-08-20,Price Close,5597.12
2024-08-21,Price Close,5620.85
2024-08-22,Price Close,5570.64
2024-08-23,Price Close,5634.61
2024-08-26,Price Close,5616.84
2024-08-27,Price Close,5625.8
2024-08-28,Price Close,5592.18
2024-08-29,Price Close,5591.96
2024-08-30,Price Close,5648.4
2024-09-03,Price Close,5528.93
2024-09-04,Price Close,5520.07
2024-09-05,Price Close,5503.41
2024-09-06,Price Close,5408.42
2024-09-09,Price Close,5471.05
2024-09-10,Price Close,5495.52
2024-09-11,Price Close,5554.13
2024-09-12,Price Close,5595.76
2024-09-13,Price Close,5626.02
2024-09-16,Price Close,5633.09
2024-09-17,Price Close,5634.58
2024-09-18,Price Close,5618.26
2024-09-19,Price Close,5713.64
2024-09-20,Price Close,5702.55
2024-09-23,Price Close,5718.57
2024-09-24,Price Close,5732.93
2024-09-25,Price Close,5722.26
2024-09-26,Price Close,5745.37
2024-09-27,Price Close,5738.17
2024-09-30,Price Close,5762.48
2024-10-01,Price Close,5708.75
2024-10-02,Price Close,5709.54
2024-10-03,Price Close,5699.94
2024-10-04,Price Close,5751.07
2024-10-07,Price Close,5695.94
2024-10-08,Price Close,5751.13
2024-10-09,Price Close,5792.04
2024-10-10,Price Close,5780.05
2024-10-11,Price Close,5815.03
2024-10-14,Price Close,5859.85
2024-10-15,Price Close,5815.26
2024-10-16,Price Close,5842.47
2024-10-17,Price Close,5841.47
2024-10-18,Price Close,5864.67
2024-10-21,Price Close,5853.98
2024-10-22,Price Close,5851.2
2024-10-23,Price Close,5797.42
2024-10-24,Price Close,5809.86
2024-10-25,Price Close,5808.12
2024-10-28,Price Close,5823.52
2024-10-29,Price Close,5832.92
2024-10-30,Price Close,5813.67
2024-10-31,Price Close,5705.45
2024-11-01,Price Close,5728.8
2024-11-04,Price Close,5712.69
2024-11-05,Price Close,5782.76
2024-11-06,Price Close,5929.04
2024-11-07,Price Close,5973.1
2024-11-08,Price Close,5995.54
2024-11-11,Price Close,6001.35
2024-11-12,Price Close,5983.99
2024-11-13,Price Close,5985.38
2024-11-14,Price Close,5949.17
2024-11-15,Price Close,5870.62
2024-11-18,Price Close,5893.62
2024-11-19,Price Close,5916.98
2024-11-20,Price Close,5917.11
2024-11-21,Price Close,5948.71
2024-11-22,Price Close,5969.34
2024-11-25,Price Close,5987.37
2024-11-26,Price Close,6021.63
2024-11-27,Price Close,5998.74
2024-11-29,Price Close,6032.38
2024-12-02,Price Close,6047.15
2024-12-03,Price Close,6049.88
2024-12-04,Price Close,6086.49
2024-12-05,Price Close,6075.11
2024-12-06,Price Close,6090.27
2024-12-09,Price Close,6052.85
2024-12-10,Price Close,6034.91
2024-12-11,Price Close,6084.19
2024-12-12,Price Close,6051.25
2024-12-13,Price Close,6051.09
2024-12-16,Price Close,6074.08
2024-12-17,Price Close,6050.61
2024-12-18,Price Close,5872.16
2024-12-19,Price Close,5867.08
2024-12-20,Price Close,5930.85
2024-12-23,Price Close,5974.07
2024-12-24,Price Close,6040.04
2024-12-26,Price Close,6037.59
2024-12-27,Price Close,5970.84
2024-12-30,Price Close,5906.94
2024-12-31,Price Close,5881.63
2025-01-02,Price Close,5868.55
2025-01-03,Price Close,5942.47
2025-01-06,Price Close,5975.38
2025-01-07,Price Close,5909.03
2025-01-08,Price Close,5918.25
2025-01-10,Price Close,5827.04
2025-01-13,Price Close,5836.22
2025-01-14,Price Close,5842.91
2025-01-15,Price Close,5949.91
2025-01-16,Price Close,5937.34
2025-01-17,Price Close,5996.66
2025-01-21,Price Close,6049.24
2025-01-22,Price Close,6086.37
2025-01-23,Price Close,6118.71
2025-01-24,Price Close,6101.24
2025-01-27,Price Close,6012.28
2025-01-28,Price Close,6067.7
2025-01-29,Price Close,6039.31
2025-01-30,Price Close,6071.17
2025-01-31,Price Close,6040.53
2025-02-03,Price Close,5994.57
2025-02-04,Price Close,6037.88
2025-02-05,Price Close,6061.48
2025-02-06,Price Close,6083.57
2025-02-07,Price Close,6025.99
2025-02-10,Price Close,6066.44
2025-02-11,Price Close,6068.5
2025-02-12,Price Close,6051.97
2025-02-13,Price Close,6115.07
2025-02-14,Price Close,6114.63
2025-02-18,Price Close,6129.58
2025-02-19,Price Close,6144.15
2025-02-20,Price Close,6117.52
2025-02-21,Price Close,6013.13
2025-02-24,Price Close,5983.25
2025-02-25,Price Close,5955.25
2025-02-26,Price Close,5956.06
2025-02-27,Price Close,5861.57
2025-02-28,Price Close,5954.5
2025-03-03,Price Close,5849.72
2025-03-04,Price Close,5778.15
2025-03-05,Price Close,5842.63
2025-03-06,Price Close,5738.52
2025-03-07,Price Close,5770.2
2025-03-10,Price Close,5614.56
2025-03-11,Price Close,5572.07
2025-03-12,Price Close,5599.3
2025-03-13,Price Close,5521.52
2025-03-14,Price Close,5638.94
2025-03-17,Price Close,5675.12
2025-03-18,Price Close,5614.66
2025-03-19,Price Close,5675.29
2025-03-20,Price Close,5662.89
2025-03-21,Price Close,5667.56
2025-03-24,Price Close,5767.57
2025-03-25,Price Close,5776.65
2025-03-26,Price Close,5712.2
2025-03-27,Price Close,5693.31
2025-03-28,Price Close,5580.94
2025-03-31,Price Close,5611.85
2025-04-01,Price Close,5633.07
2025-04-02,Price Close,5670.97
2025-04-03,Price Close,5396.52
2025-04-04,Price Close,5074.08
2025-04-07,Price Close,5062.25
2025-04-08,Price Close,4982.77
2025-04-09,Price Close,5456.9
2025-04-10,Price Close,5268.05
2025-04-11,Price Close,5363.36
2025-04-14,Price Close,5405.97
2025-04-15,Price Close,5396.63
2025-04-16,Price Close,5275.7
2025-04-17,Price Close,5282.7
2025-04-21,Price Close,5158.2
2025-04-22,Price Close,5287.76
2025-04-23,Price Close,5375.86
2025-04-24,Price Close,5484.77
2025-04-25,Price Close,5525.21
2025-04-28,Price Close,5528.75
2025-04-29,Price Close,5560.83
2025-04-30,Price Close,5569.06
2025-05-01,Price Close,5604.14
2025-05-02,Price Close,5686.67
2025-05-05,Price Close,5650.38
2025-05-06,Price Close,5606.91
2025-05-07,Price Close,5631.28
2025-05-08,Price Close,5663.94
2025-05-09,Price Close,5659.91
2025-05-12,Price Close,5844.19
2025-05-13,Price Close,5886.55
2025-05-14,Price Close,5892.58
2025-05-15,Price Close,5916.93
2025-05-16,Price Close,5958.38
2025-05-19,Price Close,5963.6
2025-05-20,Price Close,5940.46
2025-05-21,Price Close,5844.61
2025-05-22,Price Close,5842.01
2025-05-23,Price Close,5802.82
2025-05-27,Price Close,5921.54
2025-05-28,Price Close,5888.55
2025-05-29,Price Close,5912.17
2025-05-30,Price Close,5911.69
2025-06-02,Price Close,5935.94
2025-06-03,Price Close,5970.37
2025-06-04,Price Close,5970.81
2025-06-05,Price Close,5939.3
2025-06-06,Price Close,6000.36
2025-06-09,Price Close,6005.88
2025-06-10,Price Close,6038.81
2025-06-11,Price Close,6022.24
2025-06-12,Price Close,6045.26
2025-06-13,Price Close,5976.97
2025-06-16,Price Close,6033.11
2025-06-17,Price Close,5982.72
2025-06-18,Price Close,5980.87
2025-06-20,Price Close,5967.84
2025-06-23,Price Close,6025.17
2025-06-24,Price Close,6092.18
2025-06-25,Price Close,6092.16
2025-06-26,Price Close,6141.02
2025-06-27,Price Close,6173.07
2025-06-30,Price Close,6204.95
2025-07-01,Price Close,6198.01
2025-07-02,Price Close,6227.42
2025-07-03,Price Close,6279.35
2025-07-07,Price Close,6229.98
2025-07-08,Price Close,6225.52
2025-07-09,Price Close,6263.26
2025-07-10,Price Close,6280.46
2025-07-11,Price Close,6259.75
2025-07-14,Price Close,6268.56
2025-07-15,Price Close,6243.76
2025-07-16,Price Close,6263.7
2025-07-17,Price Close,6297.36
2025-07-18,Price Close,6296.79
2025-07-21,Price Close,6305.6
2025-07-22,Price Close,6309.62
2025-07-23,Price Close,6358.91
2025-07-24,Price Close,6363.35
2025-07-25,Price Close,6388.64
2025-07-28,Price Close,6389.77
2025-07-29,Price Close,6370.86
2025-07-30,Price Close,6362.9
2025-07-31,Price Close,6339.39
2025-08-01,Price Close,6238.01
2025-08-04,Price Close,6329.94
2025-08-05,Price Close,6299.19
2025-08-06,Price Close,6345.06
2025-08-07,Price Close,6340.0
2025-08-08,Price Close,6389.45
2025-08-11,Price Close,6373.45
2025-08-12,Price Close,6445.76
2025-08-13,Price Close,6466.58
2025-08-14,Price Close,6468.54
2025-08-15,Price Close,6449.8
2025-08-18,Price Close,6449.15
2025-08-19,Price Close,6411.37
2025-08-20,Price Close,6395.78
2025-08-21,Price Close,6370.17
2025-08-22,Price Close,6466.91
2025-08-25,Price Close,6439.32
2025-08-26,Price Close,6465.94
2025-08-27,Price Close,6481.4
2025-08-28,Price Close,6501.86
2025-08-29,Price Close,6460.26
2025-09-02,Price Close,6415.54
2025-09-03,Price Close,6448.26
2025-09-04,Price Close,6502.08
2025-09-05,Price Close,6481.5
2025-09-08,Price Close,6495.15
2025-09-09,Price Close,6512.61
2025-09-10,Price Close,6532.04
2025-09-11,Price Close,6587.47
2025-09-12,Price Close,6584.29
2025-09-15,Price Close,6615.28
2025-09-16,Price Close,6606.76
2025-09-17,Price Close,6600.35
