Date,RIC,Currency,Daily Total Return,Price Close,Volume,0
2026-05-21,ORK.OL,NOK,-2.50696378830084,105.0,3063148,
2026-05-21,PST.MI,EUR,0.121065375302654,24.81,2513889,
2026-05-21,QQ.L,GBp,7.87766450417053,465.6,2756905,
2026-05-21,RBREW.CO,DKK,0.433944069431054,416.6,140863,
2026-05-21,RILBA.CO,DKK,0.320307495195388,1566,14883,
2026-05-21,SAND.ST,SEK,1.61987041036717,376.4,2571835,
2026-05-21,SCOR.PA,EUR,-2.43161094224923,32.1,562309,
2026-05-21,SDLF.L,GBp,-0.759974667511083,783.5,3130901,
2026-05-21,SGOB.PA,EUR,-0.644122383252804,74.04,1256334,
2026-05-21,SHCS.L,GBp,0.379939209726444,132.1,1558214,
2026-05-21,SIEGn.DE,EUR,-0.018932222642943,264.05,938685,
2026-05-21,SY1G.DE,EUR,2.48217586480065,77.62,455288,
2026-05-21,TEMN.S,CHF,-6.17110799438989,66.9,292808,
2026-05-21,TRELb.ST,SEK,-0.252270433905146,395.4,192269,
2026-05-21,UMG.AS,EUR,1.18753092528451,20.45,3196348,
2026-05-21,WIHL.ST,SEK,-0.703399765533405,84.7,296555,
2026-05-21,WPP.L,GBp,-0.799418604651159,273.0,6139030,
2026-05-21,WRT1V.HE,EUR,0.259515570934266,34.77,841312,
2026-05-21,WTB.L,GBp,0.065952184666117,2367,914925,
2026-05-21,ZALG.DE,EUR,2.6341948310139,20.65,1566769,
2026-05-21,ACLN.S,CHF,-3.3561218147918,77.75,,
2026-05-21,AKZO.AS,EUR,0.43616177636796,50.66,,
2026-05-21,ALLFG.AS,EUR,-0.057903879559919,8.63,,
2026-05-21,ANDR.VI,EUR,-0.675675675675676,73.5,,
2026-05-21,BAKKA.OL,NOK,0.043252595155719,462.6,,
2026-05-21,BASFn.DE,EUR,1.54598825831702,51.89,,
2026-05-21,BFT.WA,PLN,1.18343195266272,4446,,
2026-05-21,CMBN.S,CHF,-1.28600823045268,95.95,,
2026-05-21,DANO.PA,EUR,-1.00787401574803,62.86,,
2026-05-21,DB1Gn.DE,EUR,0.428182172051391,258.0,,
2026-05-21,EDPR.LS,EUR,1.90274841437633,14.46,,
2026-05-21,ENAG.MC,EUR,1.65289256198346,17.22,,
2026-05-21,EQTAB.ST,SEK,0.355756791720577,310.3,,
2026-05-21,ESSITYb.ST,SEK,-0.039432176656149,253.5,,
2026-05-21,GBFG.DE,EUR,0.225098480585262,86.25,,
2026-05-21,HRMS.PA,EUR,-0.893958076448829,1607.5,,
2026-05-21,HWDN.L,GBp,0.933955970647098,756.5,,
2026-05-21,INCH.L,GBp,-0.182926829268293,818.5,,
2026-05-21,ITV.L,GBp,2.84810126582278,81.25,,
2026-05-21,JMT.LS,EUR,-0.580781414994736,18.83,,
2026-05-21,KESKOB.HE,EUR,0.096339113680152,20.78,,
2026-05-21,LAGRb.ST,SEK,-1.16640746500778,254.2,,
2026-05-21,LMPL.L,GBp,0.64102564102565,188.4,,
2026-05-21,METSO.HE,EUR,-0.845253576072827,15.25,,
2026-05-21,MRCG.DE,EUR,2.9735234215886,126.4,,
2026-05-21,MUVGn.DE,EUR,-2.36722931247427,474.3,,
2026-05-21,MYCR.ST,SEK,0.808625336927216,299.2,,
2026-05-21,NEKG.DE,EUR,-1.61042944785276,64.15,,
2026-05-21,NOD.OL,NOK,0.502008032128514,200.2,,
2026-05-21,NOVN.S,CHF,0.590517968618178,119.24,,
2026-05-21,ORK.OL,NOK,-2.50696378830084,105.0,,
2026-05-21,PST.MI,EUR,0.121065375302654,24.81,,
2026-05-21,QQ.L,GBp,7.87766450417053,465.6,,
2026-05-21,RBREW.CO,DKK,0.433944069431054,416.6,,
2026-05-21,RILBA.CO,DKK,0.320307495195388,1566,,
2026-05-21,SAND.ST,SEK,1.61987041036717,376.4,,
2026-05-21,SCOR.PA,EUR,-2.43161094224923,32.1,,
2026-05-21,SDLF.L,GBp,-0.759974667511083,783.5,,
2026-05-21,SGOB.PA,EUR,-0.644122383252804,74.04,,
2026-05-21,SHCS.L,GBp,0.379939209726444,132.1,,
2026-05-21,SIEGn.DE,EUR,-0.018932222642943,264.05,,
2026-05-21,SY1G.DE,EUR,2.48217586480065,77.62,,
2026-05-21,TEMN.S,CHF,-6.17110799438989,66.9,,
2026-05-21,TRELb.ST,SEK,-0.252270433905146,395.4,,
2026-05-21,UMG.AS,EUR,1.18753092528451,20.45,,
2026-05-21,WIHL.ST,SEK,-0.703399765533405,84.7,,
2026-05-21,WPP.L,GBp,-0.799418604651159,273.0,,
2026-05-21,WRT1V.HE,EUR,0.259515570934266,34.77,,
2026-05-21,WTB.L,GBp,0.065952184666117,2367,,
2026-05-21,ZALG.DE,EUR,2.6341948310139,20.65,,
2026-05-22,ACLN.S,,,,0,
2026-05-22,AKZO.AS,,,,0,
2026-05-22,ALLFG.AS,,,,0,
2026-05-22,ANDR.VI,,,,0,
2026-05-22,BAKKA.OL,,,,0,
2026-05-22,BASFn.DE,,,,0,
2026-05-22,BFT.WA,,,,0,
2026-05-22,CMBN.S,,,,0,
2026-05-22,DANO.PA,,,,0,
2026-05-22,DB1Gn.DE,,,,0,
2026-05-22,EDPR.LS,,,,0,
2026-05-22,ENAG.MC,,,,0,
2026-05-22,EQTAB.ST,,,,0,
2026-05-22,ESSITYb.ST,,,,0,
2026-05-22,GBFG.DE,,,,0,
2026-05-22,HRMS.PA,,,,0,
2026-05-22,HWDN.L,,,,0,
2026-05-22,INCH.L,,,,0,
2026-05-22,ITV.L,,,,0,
2026-05-22,JMT.LS,,,,0,
2026-05-22,KESKOB.HE,,,,0,
2026-05-22,LAGRb.ST,,,,0,
2026-05-22,LMPL.L,,,,0,
2026-05-22,METSO.HE,,,,0,
2026-05-22,MRCG.DE,,,,0,
2026-05-22,MUVGn.DE,,,,0,
2026-05-22,MYCR.ST,,,,0,
2026-05-22,NEKG.DE,,,,0,
2026-05-22,NOD.OL,,,,0,
2026-05-22,NOVN.S,,,,0,
2026-05-22,ORK.OL,,,,0,
2026-05-22,PST.MI,,,,0,
2026-05-22,QQ.L,,,,0,
2026-05-22,RBREW.CO,,,,0,
2026-05-22,RILBA.CO,,,,0,
2026-05-22,SAND.ST,,,,0,
2026-05-22,SCOR.PA,,,,0,
2026-05-22,SDLF.L,,,,0,
2026-05-22,SGOB.PA,,,,0,
2026-05-22,SHCS.L,,,,0,
2026-05-22,SIEGn.DE,,,,0,
2026-05-22,SY1G.DE,,,,0,
2026-05-22,TEMN.S,,,,0,
2026-05-22,TRELb.ST,,,,0,
2026-05-22,UMG.AS,,,,0,
2026-05-22,WIHL.ST,,,,0,
2026-05-22,WPP.L,,,,0,
2026-05-22,WRT1V.HE,,,,0,
2026-05-22,WTB.L,,,,0,
2026-05-22,ZALG.DE,,,,0,
2026-03-24,ACCP.PA,EUR,1.58927241122422,40.91,1035333,
2026-03-24,ACS.MC,EUR,0.474833808167142,105.8,201219,
2026-03-24,ADDTb.ST,SEK,-0.067114093959728,297.8,358880,
2026-03-24,ADEN.S,CHF,-0.164473684210513,18.21,2018360,
2026-03-24,AG1G.DE,EUR,-1.72307692307692,15.97,576273,
2026-03-24,ASSAb.ST,SEK,0.395738203957386,329.8,1798860,
2026-03-24,AUTOA.L,GBp,-0.519255733448719,459.8,5249160,
2026-03-24,BAVA.CO,DKK,0.239425379090193,188.4,185964,
2026-03-24,BBOXT.L,GBp,-0.96219931271478,144.1,8721775,
2026-03-24,BKT.MC,EUR,-0.377216144851005,13.205,1406873,
2026-03-24,BOL.ST,SEK,1.92582025677605,571.6,1183872,
2026-03-24,CBKG.DE,EUR,-0.443318556048122,31.44,2873972,
2026-03-24,CCH.L,GBp,0.954653937947494,4230,1021724,
2026-03-24,CWK.L,GBp,0.393700787401575,5100,136081,
2026-03-24,DAST.PA,EUR,-2.44045868862099,16.59,3279126,
2026-03-24,EBP.WA,PLN,-1.29280223619846,565.0,135527,
2026-03-24,EDEN.PA,EUR,1.18718939812258,18.325,891069,
2026-03-24,FRO.OL,NOK,4.55518190155915,342.0,1570693,
2026-03-24,GF.S,CHF,0.391198044009789,41.06,461155,
2026-03-24,GIVN.S,CHF,-1.09186746987952,2627,33047,
2026-03-24,HOCM.L,GBp,2.51346499102334,571.0,2653192,
2026-03-24,HOTG.DE,EUR,0.101419878296155,394.8,52152,
2026-03-24,HSBA.L,GBp,-0.135249366018589,1181.4,47211300,
2026-03-24,HSX.L,GBp,0.802139037433155,1508,966598,
2026-03-24,III.L,GBp,2.15453194650817,2750.0,1913855,
2026-03-24,INF.L,GBp,1.16959064327486,761.2,12243316,
2026-03-24,LAND.L,GBp,-1.36861313868613,540.5,5272482,
2026-03-24,LOIM.PA,EUR,-0.190355329949234,31.46,982039,
2026-03-24,MNDI.L,GBp,1.46341463414634,832.0,1121462,
2026-03-24,NTGY.MC,EUR,-1.02120974076984,25.2,1495842,
2026-03-24,ORNBV.HE,EUR,-0.297619047619052,67.0,151562,
2026-03-24,PHG.AS,EUR,0.390117035110532,23.16,1272128,
2026-03-24,PSHG_p.DE,EUR,0.694444444444441,31.9,564955,
2026-03-24,RMV.L,GBp,-1.25,418.7,24825381,
2026-03-24,RTO.L,GBp,0.930937432344666,466.2,5408804,
2026-03-24,SCHP.S,CHF,0.228832951945089,262.8,113066,
2026-03-24,SLHN.S,CHF,0.438062788999759,825.4,64852,
2026-03-24,SMIN.L,GBp,1.89873417721519,2254,2957726,
2026-03-24,SOF.BR,EUR,-0.924214417744917,214.4,18183,
2026-03-24,SPSN.S,CHF,0.892857142857134,135.6,131471,
2026-03-24,STB.OL,NOK,-1.3529411764706,167.7,768256,
2026-03-24,SUNN.S,CHF,1.90856635596982,45.92,235304,
2026-03-24,TEGG.DE,EUR,-0.311769290724871,12.79,914237,
2026-03-24,TENR.MI,EUR,2.34278668310728,24.9,1936869,
2026-03-24,TRN.MI,EUR,1.04589114194238,9.468,3903553,
2026-03-24,VERB.VI,EUR,0.311769290724846,64.35,129549,
2026-03-24,VIS.MC,EUR,0.528169014084515,57.1,55388,
2026-03-24,VOD.L,GBp,2.18097447795823,110.1,126244126,
2026-03-24,VZN.S,CHF,0.0,150.6,18165,
2026-03-24,YAR.OL,NOK,5.22690437601296,519.4,667855,
2026-03-25,ACCP.PA,EUR,1.00219995111221,41.32,1156324,
2026-03-25,ACS.MC,EUR,1.13421550094518,107.0,245808,
2026-03-25,ADDTb.ST,SEK,2.08193418401611,304.0,524825,
2026-03-25,ADEN.S,CHF,2.19659527732015,18.61,2240003,
2026-03-25,AG1G.DE,EUR,1.31496556042579,16.18,442775,
2026-03-25,ASSAb.ST,SEK,2.0618556701031,336.6,2690602,
2026-03-25,AUTOA.L,GBp,2.3053501522401,470.4,4421582,
2026-03-25,BAVA.CO,DKK,0.849256900212311,190.0,245456,
2026-03-25,BBOXT.L,GBp,-0.069396252602356,144.0,19581624,
2026-03-25,BKT.MC,EUR,2.57478227943961,13.545,1502430,
2026-03-25,BOL.ST,SEK,2.65920223932819,586.8,1081722,
2026-03-25,CBKG.DE,EUR,3.02162849872773,32.39,2819870,
2026-03-25,CCH.L,GBp,2.03309692671395,4316,512356,
2026-03-25,CWK.L,GBp,0.784313725490196,5140,89399,
2026-03-25,DAST.PA,EUR,1.20554550934297,16.79,2142712,
2026-03-25,EBP.WA,PLN,1.45132743362833,573.2,98625,
2026-03-25,EDEN.PA,EUR,1.39154160982264,18.58,597432,
2026-03-25,FRO.OL,NOK,-4.12280701754387,327.9,1518251,
2026-03-25,GF.S,CHF,0.0,41.06,673523,
2026-03-25,GIVN.S,CHF,1.14198705748002,2657,26757,
2026-03-25,HOCM.L,GBp,3.94045534150613,593.5,1736826,
2026-03-25,HOTG.DE,EUR,2.22897669706181,403.6,49193,
2026-03-25,HSBA.L,GBp,2.53936008125952,1211.4,27287631,
2026-03-25,HSX.L,GBp,2.05570291777188,1539,655991,
2026-03-25,III.L,GBp,1.52727272727273,2792.0,1705616,
2026-03-25,INF.L,GBp,0.814503415659476,767.4,2156729,
2026-03-25,LAND.L,GBp,2.03515263644773,551.5,2962791,
2026-03-25,LOIM.PA,EUR,-0.572155117609662,31.28,1114961,
2026-03-25,MNDI.L,GBp,2.9326923076923,856.4,1099472,
2026-03-25,NTGY.MC,EUR,0.555555555555558,25.34,1528977,
2026-03-25,ORNBV.HE,EUR,0.970149253731343,66.75,171003,
2026-03-25,PHG.AS,EUR,2.63385146804836,23.77,1656713,
2026-03-25,PSHG_p.DE,EUR,0.501567398119134,32.06,618281,
2026-03-25,RMV.L,GBp,0.788153809410082,422.0,2425822,
2026-03-25,RTO.L,GBp,0.471900471900469,468.4,8026838,
2026-03-25,SCHP.S,CHF,0.0,262.8,127057,
2026-03-25,SLHN.S,CHF,1.81730070268961,840.4,99714,
2026-03-25,SMIN.L,GBp,3.54924578527063,2334,1790006,
2026-03-25,SOF.BR,EUR,4.10447761194029,223.2,38241,
2026-03-25,SPSN.S,CHF,0.0,135.6,154929,
2026-03-25,STB.OL,NOK,1.78890876565295,170.7,859451,
2026-03-25,SUNN.S,CHF,0.740418118466891,46.26,219388,
2026-03-25,TEGG.DE,EUR,4.14386239249415,13.32,1820030,
2026-03-25,TENR.MI,EUR,-0.722891566265059,24.72,2385776,
2026-03-25,TRN.MI,EUR,1.62653147444022,9.622,3096589,
2026-03-25,VERB.VI,EUR,0.0,64.35,204987,
2026-03-25,VIS.MC,EUR,1.0507880910683,57.7,79386,
2026-03-25,VOD.L,GBp,0.499545867393289,110.65,41286820,
2026-03-25,VZN.S,CHF,1.72642762284196,153.2,18467,
2026-03-25,YAR.OL,NOK,1.69426261070467,528.2,524270,
2026-03-26,ACCP.PA,EUR,-1.23426911907066,40.81,753938,
2026-03-26,ACS.MC,EUR,-2.24299065420561,104.6,218452,
2026-03-26,ADDTb.ST,SEK,1.25,307.8,369129,
2026-03-26,ADEN.S,CHF,0.322407307898991,18.67,656696,
2026-03-26,AG1G.DE,EUR,-2.53399258343634,15.77,511896,
2026-03-26,ASSAb.ST,SEK,-1.15864527629234,332.7,1706524,
2026-03-26,AUTOA.L,GBp,-1.19047619047618,464.8,3754851,
2026-03-26,BAVA.CO,DKK,1.05263157894737,192.0,226685,
2026-03-26,BBOXT.L,GBp,-0.138888888888881,143.8,10596811,
2026-03-26,BKT.MC,EUR,-0.5906238464378,13.465,2642795,
2026-03-26,BOL.ST,SEK,-19.8704839809134,470.2,4722771,
2026-03-26,CBKG.DE,EUR,-2.77863538129053,31.49,2069837,
2026-03-26,CCH.L,GBp,-1.76088971269694,4240,369891,
2026-03-26,CWK.L,GBp,0.389105058365759,5160,83417,
2026-03-26,DAST.PA,EUR,0.923168552709953,16.945,2856725,
2026-03-26,EBP.WA,PLN,-0.383810188415919,571.0,54919,
2026-03-26,EDEN.PA,EUR,-17.1959095801937,15.385,3672141,
2026-03-26,FRO.OL,NOK,1.86032326928942,334.0,635055,
2026-03-26,GF.S,CHF,-0.633219678519252,40.8,500030,
2026-03-26,GIVN.S,CHF,-0.414000752728641,2646,20783,
2026-03-26,HOCM.L,GBp,-5.64448188711036,560.0,1067123,
2026-03-26,HOTG.DE,EUR,-2.62636273538157,393.0,56026,
2026-03-26,HSBA.L,GBp,-1.13917781079744,1197.6,27899936,
2026-03-26,HSX.L,GBp,-0.909681611435997,1525,503204,
2026-03-26,III.L,GBp,-17.6575931232092,2299.0,4370595,
2026-03-26,INF.L,GBp,-0.41699244201198,764.2,6991333,
2026-03-26,LAND.L,GBp,-1.72257479601088,542.0,2796287,
2026-03-26,LOIM.PA,EUR,0.06393861892583,31.3,940793,
2026-03-26,MNDI.L,GBp,0.290349135917801,854.6,918112,
2026-03-26,NTGY.MC,EUR,1.26282557221784,25.66,1968679,
2026-03-26,ORNBV.HE,EUR,0.224719101123604,66.9,133267,
2026-03-26,PHG.AS,EUR,-0.210349179638202,23.72,1271136,
2026-03-26,PSHG_p.DE,EUR,-2.90081097941361,31.13,1360756,
2026-03-26,RMV.L,GBp,-2.34597156398104,412.1,2808783,
2026-03-26,RTO.L,GBp,-1.49444918872758,461.4,9404452,
2026-03-26,SCHP.S,CHF,0.684931506849315,257.8,124910,
2026-03-26,SLHN.S,CHF,-0.333174678724412,837.6,49209,
2026-03-26,SMIN.L,GBp,-1.11396743787489,2308,1357483,
2026-03-26,SOF.BR,EUR,-2.06093189964158,218.6,27903,
2026-03-26,SPSN.S,CHF,-0.737463126843658,134.6,136930,
2026-03-26,STB.OL,NOK,-0.644405389572346,169.6,530154,
2026-03-26,SUNN.S,CHF,-0.129701686121909,46.2,145452,
2026-03-26,TEGG.DE,EUR,-2.32732732732733,13.01,887111,
2026-03-26,TENR.MI,EUR,2.58899676375405,25.36,1862321,
2026-03-26,TRN.MI,EUR,-1.51735605903138,9.476,4085547,
2026-03-26,VERB.VI,EUR,0.699300699300704,64.8,137171,
2026-03-26,VIS.MC,EUR,0.866551126516464,58.2,83012,
2026-03-26,VOD.L,GBp,0.497062810664254,111.2,36697584,
2026-03-26,VZN.S,CHF,0.0,153.2,23654,
2026-03-26,YAR.OL,NOK,1.02234002271866,533.6,656724,
2026-03-27,ACCP.PA,EUR,-0.931144327370749,40.43,933630,
2026-03-27,ACS.MC,EUR,-2.0076481835564,102.5,276169,
2026-03-27,ADDTb.ST,SEK,0.32488628979857,308.8,469928,
2026-03-27,ADEN.S,CHF,-0.535618639528663,18.57,1118969,
2026-03-27,AG1G.DE,EUR,-1.5852885225111,15.52,489277,
2026-03-27,ASSAb.ST,SEK,-0.631199278629386,330.6,1393749,
2026-03-27,AUTOA.L,GBp,-3.76506024096386,447.3,6348359,
2026-03-27,BAVA.CO,DKK,-0.520833333333333,191.0,229342,
2026-03-27,BBOXT.L,GBp,-1.73852573018081,141.3,26001280,
2026-03-27,BKT.MC,EUR,-1.03973264017824,13.325,1788641,
2026-03-27,BOL.ST,SEK,-0.531688643130583,467.7,2217916,
2026-03-27,CBKG.DE,EUR,-2.95331851381391,30.56,2645076,
2026-03-27,CCH.L,GBp,0.047169811320755,4242,461244,
2026-03-27,CWK.L,GBp,-0.581395348837209,5130,63020,
2026-03-27,DAST.PA,EUR,-2.00649159043966,16.605,2093364,
2026-03-27,EBP.WA,PLN,1.646234676007,580.4,159121,
2026-03-27,EDEN.PA,EUR,2.17744556386091,15.72,1673837,
2026-03-27,FRO.OL,NOK,-1.19760479041916,330.0,3700967,
2026-03-27,GF.S,CHF,-2.79411764705883,39.66,349441,
2026-03-27,GIVN.S,CHF,0.264550264550265,2653,19955,
2026-03-27,HOCM.L,GBp,2.23214285714286,572.5,971593,
2026-03-27,HOTG.DE,EUR,-3.96946564885497,377.4,63203,
2026-03-27,HSBA.L,GBp,0.200400801603214,1200.0,18796009,
2026-03-27,HSX.L,GBp,-0.983606557377049,1510,800104,
2026-03-27,III.L,GBp,1.04393214441061,2323.0,6894271,
2026-03-27,INF.L,GBp,-2.32923318503011,746.4,8884821,
2026-03-27,LAND.L,GBp,-1.8450184501845,532.0,2412138,
2026-03-27,LOIM.PA,EUR,-0.830670926517577,31.04,1099367,
2026-03-27,MNDI.L,GBp,-1.5211794991809,841.6,717529,
2026-03-27,NTGY.MC,EUR,2.14341387373344,25.64,1665222,
2026-03-27,ORNBV.HE,EUR,0.597907324364711,67.3,129999,
2026-03-27,PHG.AS,EUR,-1.01180438448566,23.48,1065876,
2026-03-27,PSHG_p.DE,EUR,-0.513973658849984,30.97,725366,
2026-03-27,RMV.L,GBp,0.24265954865324,413.1,5615936,
2026-03-27,RTO.L,GBp,-0.82358040745556,457.6,6074597,
2026-03-27,SCHP.S,CHF,-0.232738557020955,257.2,130924,
2026-03-27,SLHN.S,CHF,0.143266475644691,838.8,39397,
2026-03-27,SMIN.L,GBp,-0.866551126516464,2288,1436425,
2026-03-27,SOF.BR,EUR,-4.94053064958828,207.8,60862,
2026-03-27,SPSN.S,CHF,0.594353640416056,131.9,148534,
2026-03-27,STB.OL,NOK,-0.707547169811314,168.4,727845,
2026-03-27,SUNN.S,CHF,-0.389610389610389,46.02,175487,
2026-03-27,TEGG.DE,EUR,-1.22982321291315,12.85,532156,
2026-03-27,TENR.MI,EUR,0.19716088328076,25.41,2345007,
2026-03-27,TRN.MI,EUR,0.907555930772462,9.562,3391874,
2026-03-27,VERB.VI,EUR,-1.77469135802469,63.65,126895,
2026-03-27,VIS.MC,EUR,0.171821305841915,58.3,54923,
2026-03-27,VOD.L,GBp,-0.809352517985617,110.3,75245392,
2026-03-27,VZN.S,CHF,-1.56657963446474,150.8,23820,
2026-03-27,YAR.OL,NOK,1.0119940029985,539.0,499330,
2026-03-30,ACCP.PA,EUR,-0.939896116744998,40.05,950178,
2026-03-30,ACS.MC,EUR,0.097560975609751,102.6,395011,
2026-03-30,ADDTb.ST,SEK,2.20207253886011,315.6,514597,
2026-03-30,ADEN.S,CHF,2.10016155088853,18.96,884749,
2026-03-30,AG1G.DE,EUR,-1.28865979381443,15.32,529877,
2026-03-30,ASSAb.ST,SEK,0.786448880822736,333.2,1823178,
2026-03-30,AUTOA.L,GBp,2.41448692152918,458.1,3180836,
2026-03-30,BAVA.CO,DKK,0.73298429319372,192.4,340683,
2026-03-30,BBOXT.L,GBp,0.707714083510262,142.3,23572974,
2026-03-30,BKT.MC,EUR,0.450281425891186,13.385,1657018,
2026-03-30,BOL.ST,SEK,-0.7911054094505,464.0,1399169,
2026-03-30,CBKG.DE,EUR,-1.21073298429319,30.19,2335571,
2026-03-30,CCH.L,GBp,0.424328147100424,4260,584723,
2026-03-30,CWK.L,GBp,1.364522417154,5200,105915,
2026-03-30,DAST.PA,EUR,2.01746461909064,16.94,3101998,
2026-03-30,EBP.WA,PLN,-1.41281874569261,572.2,83397,
2026-03-30,EDEN.PA,EUR,3.21246819338423,16.225,1573484,
2026-03-30,FRO.OL,NOK,0.818181818181815,332.7,686804,
2026-03-30,GF.S,CHF,0.353000504286436,39.8,209969,
2026-03-30,GIVN.S,CHF,1.84696569920844,2702,25807,
2026-03-30,HOCM.L,GBp,-1.22270742358079,565.5,1966262,
2026-03-30,HOTG.DE,EUR,-1.32485426603074,372.4,67846,
2026-03-30,HSBA.L,GBp,1.0,1212.0,25547472,
2026-03-30,HSX.L,GBp,0.33112582781457,1515,946230,
2026-03-30,III.L,GBp,1.50667240637107,2358.0,3124533,
2026-03-30,INF.L,GBp,-0.080385852090035,745.8,15870190,
2026-03-30,LAND.L,GBp,3.7593984962406,552.0,2646402,
2026-03-30,LOIM.PA,EUR,3.47938144329896,32.12,1264761,
2026-03-30,MNDI.L,GBp,0.356463878326996,844.6,849810,
2026-03-30,NTGY.MC,EUR,2.02808112324493,26.16,1369839,
2026-03-30,ORNBV.HE,EUR,1.04011887072809,68.0,132259,
2026-03-30,PHG.AS,EUR,-0.340715502555374,23.4,1102426,
2026-03-30,PSHG_p.DE,EUR,0.0,30.97,607495,
2026-03-30,RMV.L,GBp,1.33139675623336,418.6,2686920,
2026-03-30,RTO.L,GBp,0.743006993006988,461.0,14420890,
2026-03-30,SCHP.S,CHF,0.777604976671851,259.2,110370,
2026-03-30,SLHN.S,CHF,1.43061516452074,850.8,47284,
2026-03-30,SMIN.L,GBp,-1.04895104895105,2264,1904780,
2026-03-30,SOF.BR,EUR,0.481231953801732,208.8,46341,
2026-03-30,SPSN.S,CHF,2.12282031842303,134.7,157820,
2026-03-30,STB.OL,NOK,1.60332541567695,171.1,538976,
2026-03-30,SUNN.S,CHF,2.34680573663624,47.1,244899,
2026-03-30,TEGG.DE,EUR,5.13618677042802,13.51,902875,
2026-03-30,TENR.MI,EUR,-0.196772924045654,25.36,1691323,
2026-03-30,TRN.MI,EUR,3.43024471867811,9.89,4506050,
2026-03-30,VERB.VI,EUR,4.241948153967,66.35,220407,
2026-03-30,VIS.MC,EUR,2.57289879931389,59.8,109083,
2026-03-30,VOD.L,GBp,2.08522212148685,112.6,59736713,
2026-03-30,VZN.S,CHF,-0.530503978779848,150.0,26058,
2026-03-30,YAR.OL,NOK,3.85899814471242,559.8,527792,
2026-03-31,ACCP.PA,EUR,1.42322097378277,40.62,888038,
2026-03-31,ACS.MC,EUR,2.14424951267057,104.8,384081,
2026-03-31,ADDTb.ST,SEK,0.633713561470215,317.6,477212,
2026-03-31,ADEN.S,CHF,0.158227848101253,18.99,853770,
2026-03-31,AG1G.DE,EUR,-2.21932114882506,14.98,819050,
2026-03-31,ASSAb.ST,SEK,0.960384153661461,336.4,2238635,
2026-03-31,AUTOA.L,GBp,2.48853962017026,469.5,4232976,
2026-03-31,BAVA.CO,DKK,0.337837837837841,193.05,360635,
2026-03-31,BBOXT.L,GBp,-0.702740688685875,141.3,7283994,
2026-03-31,BKT.MC,EUR,1.08280164363093,13.375,2189576,
2026-03-31,BOL.ST,SEK,4.67672413793103,485.7,2289342,
2026-03-31,CBKG.DE,EUR,1.98741305067903,30.79,2858896,
2026-03-31,CCH.L,GBp,-0.328638497652582,4246,421668,
2026-03-31,CWK.L,GBp,0.576923076923077,5230,182108,
2026-03-31,DAST.PA,EUR,1.94805194805194,17.27,3137475,
2026-03-31,EBP.WA,PLN,1.88745193988115,583.0,81390,
2026-03-31,EDEN.PA,EUR,5.14637904468411,17.06,1507579,
2026-03-31,FRO.OL,NOK,2.16411181244364,339.9,1360554,
2026-03-31,GF.S,CHF,1.50753768844221,40.4,156538,
2026-03-31,GIVN.S,CHF,-0.666173205033309,2684,21411,
2026-03-31,HOCM.L,GBp,5.57029177718833,597.0,1540184,
2026-03-31,HOTG.DE,EUR,2.79269602577874,382.8,54504,
2026-03-31,HSBA.L,GBp,0.792079207920785,1221.6,26025607,
2026-03-31,HSX.L,GBp,-0.264026402640264,1511,899195,
2026-03-31,III.L,GBp,3.39270568278202,2438.0,6019280,
2026-03-31,INF.L,GBp,0.214534727809067,747.4,5609996,
2026-03-31,LAND.L,GBp,0.181159420289855,553.0,6809915,
2026-03-31,LOIM.PA,EUR,0.933997509339988,32.42,1173559,
2026-03-31,MNDI.L,GBp,-0.11839924224485,843.6,1448699,
2026-03-31,NTGY.MC,EUR,-0.993883792048936,25.9,2114207,
2026-03-31,ORNBV.HE,EUR,2.5,69.7,190027,
2026-03-31,PHG.AS,EUR,-0.256410256410251,23.34,1648202,
2026-03-31,PSHG_p.DE,EUR,0.290603810138844,31.06,687271,
2026-03-31,RMV.L,GBp,2.46058289536549,428.9,3141547,
2026-03-31,RTO.L,GBp,1.30151843817787,467.0,10934291,
2026-03-31,SCHP.S,CHF,0.462962962962959,260.4,135855,
2026-03-31,SLHN.S,CHF,1.64551010813352,864.8,110373,
2026-03-31,SMIN.L,GBp,0.706713780918728,2280,1023460,
2026-03-31,SOF.BR,EUR,-0.383141762452113,208.0,42621,
2026-03-31,SPSN.S,CHF,0.222717149220498,135.0,213805,
2026-03-31,STB.OL,NOK,1.87025131502047,174.3,816799,
2026-03-31,SUNN.S,CHF,0.46709129511677,47.32,345841,
2026-03-31,TEGG.DE,EUR,-0.518134715025909,13.44,918810,
2026-03-31,TENR.MI,EUR,0.552050473186122,25.5,1812267,
2026-03-31,TRN.MI,EUR,-0.262891809908997,9.864,5022448,
2026-03-31,VERB.VI,EUR,-1.05501130369252,65.65,165346,
2026-03-31,VIS.MC,EUR,0.668896321070244,60.2,148870,
2026-03-31,VOD.L,GBp,0.621669626998226,113.3,111308342,
2026-03-31,VZN.S,CHF,2.50000000000001,150.8,31815,
2026-03-31,YAR.OL,NOK,0.750267952840308,564.0,676144,
2026-04-01,ACCP.PA,EUR,3.2003938946332,41.92,1184232,
2026-04-01,ACS.MC,EUR,7.06106870229008,112.2,430670,
2026-04-01,ADDTb.ST,SEK,2.58186397984886,325.8,372637,
2026-04-01,ADEN.S,CHF,0.052659294365464,19.0,911114,
