Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Standard Deviation,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®
2021-07-20,RR.L,-0.0358115,0.0342176,-17.571,-0.0421039
2021-07-20,SASY.PA,6.25354,0.17865,0.048,6.25654
2021-07-20,TKAG.DE,-0.41075,0.18413,4.659,-0.39161
2021-07-20,UBSG.S,1.73206,0.24666,2.933,1.78286
2021-07-21,ASRNL.AS,5.15129,0.5809,2.837,5.29742
2021-07-21,BKWB.S,,,6.219,6.12966
2021-07-21,CPG.L,0.36793,0.01996,0.224,0.36876
2021-07-21,EMSN.S,22.74814,0.52829,-0.122,22.72045
2021-07-21,ENEI.MI,0.54348,0.01159,0.847,0.54808
2021-07-21,HEIG.DE,7.84357,0.62939,5.283,8.25795
2021-07-21,LGEN.L,0.3095839,0.0373216,-1.073,0.3062628
2021-07-21,MBGn.DE,11.274,0.60457,2.662,11.57407
2021-07-21,PRU.L,1.47685,0.32064,-11.156,1.31209
2021-07-21,SDR.L,0.3653873,0.0179022,1.924,0.372418
2021-07-21,SUBC.OL,0.23527,0.07491,5.13,0.24734
2021-07-21,UBSG.S,1.77954,0.21717,5.019,1.86884
2021-07-21,ENEI.MI,0.54348,0.01159,,
2021-07-22,AIR.PA,2.77897,0.73565,20.822,3.3576
2021-07-22,EDP.LS,,,-2.653,0.21146
2021-07-22,ENEI.MI,,,1.115,0.54954
2021-07-22,LGEN.L,0.3116139,0.0362556,-2.774,0.3029703
2021-07-22,MBGn.DE,11.41114,0.63849,2.27,11.67022
2021-07-22,PRU.L,1.48043,0.32092,-8.892,1.34879
2021-07-22,SDR.L,0.3667158,0.0182397,2.073,0.3743163
2021-07-22,SFZN.S,,,-3.217,2.42083
2021-07-22,SHLG.DE,1.85985,0.15241,1.844,1.89415
2021-07-22,UBSG.S,1.78876,0.22525,5.546,1.88797
2021-07-23,AIR.PA,2.86606,0.72371,16.421,3.33669
2021-07-23,ASRNL.AS,5.167,0.57061,1.304,5.23439
2021-07-23,BIRG.I,0.449,0.07714,5.461,0.47352
2021-07-23,BMPS.MI,-1.81553,2.69735,57.516,-0.61698
2021-07-23,ENEI.MI,0.54388,0.01198,1.273,0.55081
2021-07-23,EXPN.L,1.21319,0.03042,0.829,1.22324
2021-07-23,HNRGn.DE,10.57276,0.50515,0.625,10.63883
2021-07-23,LGEN.L,0.3127589,0.0382674,-2.197,0.3058891
2021-07-23,LIGHT.AS,3.79089,0.27507,1.384,3.84335
2021-07-23,MBGn.DE,11.48829,0.61033,1.155,11.621
2021-07-23,RACE.MI,,,1.105,4.26137
2021-07-23,RR.L,-0.0358165,0.0342133,-11.444,-0.0399153
2021-07-23,SSE.L,0.9323936,0.0565903,1.518,0.9465492
2021-07-23,TEPRF.PA1,10.25406,1.00314,-3.386,9.90684
2021-07-23,TKAG.DE,,,4.247,-0.39331
2021-07-23,UBSG.S,1.775,0.22614,5.995,1.88142
2021-07-23,UMI.BR,2.67567,0.31004,2.651,2.74659
2021-07-23,BIRG.I,0.449,0.07714,,
2021-07-23,ENEI.MI,0.54388,0.01198,,
2021-07-23,RR.L,-0.0358165,0.0342133,,
2021-07-24,ENEI.MI,,,1.349,0.55122
2021-07-24,RR.L,,,-11.424,-0.0399082
2021-07-25,VIE.PA,,,0.815,1.32474
2021-07-26,AIR.PA,2.88697,0.71655,14.224,3.2976
2021-07-26,ASRNL.AS,5.17914,0.58182,2.636,5.31569
2021-07-26,EDP.LS,0.21684,0.0131,-2.537,0.21134
2021-07-26,EMSN.S,22.96243,0.83988,0.241,23.01786
2021-07-26,FORTUM.HE,,,-0.083,1.58701
2021-07-26,HEIG.DE,7.97863,0.56747,3.425,8.25193
2021-07-26,KBX.DE,3.80763,0.12318,-0.207,3.79974
2021-07-26,LIGHT.AS,3.77533,0.28477,1.397,3.82808
2021-07-26,MBGn.DE,11.56114,0.69541,1.706,11.75832
2021-07-26,SAF.PA,2.93032,0.19043,-1.561,2.88459
2021-07-26,SAMPO.HE,0.59276,0.06604,8.238,0.6416
2021-07-26,SASY.PA,6.25818,0.17863,0.013,6.25901
2021-07-26,SHLG.DE,1.88485,0.13081,3.266,1.9464
2021-07-26,SSE.L,0.9275221,0.0674644,0.147,0.9288814
2021-07-26,UMI.BR,2.66484,0.30524,2.544,2.73263
2021-07-27,MBGn.DE,11.58686,0.72637,,
2021-07-27,BMPS.MI,-1.81803,2.69693,50.958,-0.75617
2021-07-27,BYG.L,0.470893,0.0106987,1.042,0.4757981
2021-07-27,INPST.AS,1.51329,0.18287,6.0,1.60408
2021-07-27,KBX.DE,3.812,0.12336,-0.074,3.80919
2021-07-27,MBGn.DE,11.58686,0.72637,2.575,11.88518
2021-07-27,MONC.MI,1.3908,0.07015,1.416,1.41049
2021-07-27,MWDP.PA1,1.54733,0.73207,-12.361,1.35606
2021-07-27,PRU.L,1.48026,0.32076,-6.832,1.37914
2021-07-27,SAMPO.HE,0.5951,0.06545,6.836,0.63578
2021-07-27,SASY.PA,6.25461,0.17796,0.058,6.25825
2021-07-27,SHLG.DE,1.88535,0.13138,3.383,1.94912
2021-07-27,UMI.BR,2.73067,0.12658,0.072,2.73264
2021-07-28,BIRG.I,,,5.519,0.47378
2021-07-28,ENEI.MI,,,1.368,0.55132
2021-07-28,GL9.I,0.97338,0.03873,1.149,0.98456
2021-07-28,HIAB.HE,2.88613,0.32564,-0.173,2.88113
2021-07-28,MONC.MI,1.40156,0.07787,2.027,1.42997
2021-07-28,NSISb.CO,1.47327,0.04024,-0.283,1.4691
2021-07-28,SAF.PA,2.90926,0.21893,-3.012,2.82165
2021-07-28,SDR.L,0.3672673,0.0186221,1.933,0.3743665
2021-07-28,SSE.L,0.9274873,0.0651769,0.147,0.9288461
2021-07-28,SUBC.OL,0.23393,0.07623,4.458,0.24436
2021-07-28,TEPRF.PA1,10.29522,1.02087,-3.389,9.94632
2021-07-28,UBSG.S,1.8281,0.20061,2.321,1.87053
2021-07-28,UMI.BR,2.73642,0.1256,0.054,2.7379
2021-07-28,UMI.BR,2.73642,0.1256,,
2021-07-29,LIGHT.AS,3.75978,0.31699,,
2021-07-29,SUBC.OL,0.23056,0.07462,,
2021-07-29,ADSGn.DE,7.69003,0.35666,0.872,7.7571
2021-07-29,AIR.PA,3.22438,0.80109,7.621,3.47009
2021-07-29,BIRG.I,0.46425,0.05896,1.981,0.47345
2021-07-29,CPG.L,0.37745,0.0188,0.257,0.37842
2021-07-29,EDP.LS,0.21785,0.0135,-1.564,0.21444
2021-07-29,EMSN.S,23.211,0.79214,0.359,23.29429
2021-07-29,ENEI.MI,0.5424,0.01191,1.084,0.54828
2021-07-29,EXPN.L,1.20529,0.04322,0.913,1.2163
2021-07-29,FORTUM.HE,1.59789,0.10261,-0.419,1.59119
2021-07-29,HEIG.DE,8.03114,0.72405,3.224,8.29008
2021-07-29,HIAB.HE,2.90738,0.38274,1.601,2.95391
2021-07-29,HNRGn.DE,10.59086,0.50046,0.604,10.6548
2021-07-29,ITPG.MI,1.76543,0.14509,2.391,1.80765
2021-07-29,LGEN.L,0.3150033,0.0373964,-2.747,0.3063511
2021-07-29,LIGHT.AS,3.75978,0.31699,1.662,3.82227
2021-07-29,MBGn.DE,,,2.578,11.88552
2021-07-29,MONC.MI,1.40436,0.07464,2.363,1.43755
2021-07-29,MWDP.PA1,1.536,0.72251,-0.379,1.53018
2021-07-29,NSISb.CO,1.47567,0.04064,-0.284,1.47148
2021-07-29,SAF.PA,2.83815,0.22025,-2.79,2.75896
2021-07-29,SASY.PA,6.27639,0.18066,0.03,6.27827
2021-07-29,SDR.L,0.3753039,0.025626,2.999,0.3865575
2021-07-29,SHLG.DE,1.86714,0.15189,1.731,1.89947
2021-07-29,SSE.L,0.9296775,0.0636748,0.092,0.9305323
2021-07-29,SUBC.OL,0.23056,0.07462,-0.405,0.22963
2021-07-29,TEPRF.PA1,10.63667,0.87191,-1.718,10.45398
2021-07-29,TKAG.DE,-0.41714,0.19601,5.889,-0.39258
2021-07-29,TUI1n.DE,-7.16679,2.44334,-7.54,-7.70714
2021-07-29,UBSG.S,1.82175,0.19782,2.351,1.86459
2021-07-29,UMI.BR,,,0.054,2.73791
2021-07-29,URW.PA,7.09357,0.38181,-1.254,7.00465
2021-07-29,VIE.PA,1.34846,0.07823,1.944,1.37468
2021-07-30,AIR.PA,3.37885,0.73855,7.272,3.62455
2021-07-30,ASRNL.AS,5.19343,0.56699,1.693,5.28134
2021-07-30,CPG.L,0.38366,0.0166,0.266,0.38468
2021-07-30,EDP.LS,0.21735,0.01322,-1.345,0.21443
2021-07-30,ENEI.MI,0.54284,0.01282,1.071,0.54866
2021-07-30,EXPN.L,1.21118,0.05429,0.937,1.22252
2021-07-30,HEIG.DE,8.18686,0.62193,1.799,8.33412
2021-07-30,HIAB.HE,2.88767,0.36513,0.553,2.90363
2021-07-30,LEGn.DE,5.81009,0.18531,0.9,5.86237
2021-07-30,LIGHT.AS,,,1.124,3.80202
2021-07-30,MBGn.DE,,,2.579,11.88568
2021-07-30,SAF.PA,2.81215,0.24199,-4.137,2.69582
2021-07-30,SASY.PA,6.30175,0.16693,0.212,6.3151
2021-07-30,SDR.L,0.3802119,0.0251692,4.982,0.3991558
2021-07-30,SHLG.DE,1.86905,0.15427,1.898,1.90452
2021-07-30,SSE.L,0.925165,0.0573765,-0.235,0.9229898
2021-07-30,SUBC.OL,,,-2.905,0.22387
2021-07-30,TEPRF.PA1,10.68178,0.89473,1.25,10.81531
2021-07-30,UMI.BR,2.74484,0.13833,0.2,2.75034
2021-07-30,VIE.PA,1.3631,0.08279,2.456,1.39657
2021-07-30,CPG.L,0.38366,0.0166,,
2021-07-30,SSE.L,0.925165,0.0573765,,
2021-07-30,VIE.PA,1.3631,0.08279,,
2021-07-31,CPG.L,,,2.386,0.39281
2021-07-31,HIAB.HE,2.91867,0.3677,0.555,2.93485
2021-07-31,SASY.PA,6.30318,0.1657,0.959,6.36363
2021-07-31,SSE.L,,,-2.338,0.9035327
2021-08-02,ADSGn.DE,7.72285,0.38608,1.032,7.80258
2021-08-02,AIR.PA,3.42926,0.74473,8.124,3.70787
2021-08-02,EDP.LS,0.21735,0.01284,-1.631,0.21381
2021-08-02,HEIG.DE,8.22924,0.56606,1.03,8.31395
2021-08-02,MBGn.DE,11.61114,0.73686,1.918,11.83382
2021-08-02,MWDP.PA1,3.5545,2.98749,12.309,3.99201
2021-08-02,RACE.MI,4.22194,0.15046,0.941,4.26165
2021-08-02,SAMPO.HE,0.59473,0.06554,5.742,0.62887
2021-08-02,SDR.L,0.3824073,0.0257143,4.365,0.399101
2021-08-02,SHLG.DE,1.8895,0.15098,0.893,1.90636
2021-08-02,SUBC.OL,0.229,0.07681,-3.534,0.22091
2021-08-02,UMI.BR,2.81584,0.15823,3.864,2.92464
2021-08-02,URW.PA,7.11154,0.37348,0.171,7.12369
2021-08-02,MWDP.PA1,3.5545,2.98749,,
2021-08-03,EDP.LS,0.21685,0.0133,-1.655,0.21326
2021-08-03,GBLB.BR,3.3645,0.36834,-1.355,3.3189
2021-08-03,HEIG.DE,8.26019,0.54716,0.996,8.34243
2021-08-03,PRU.L,1.54118,0.43908,-1.067,1.52474
2021-08-03,RACE.MI,4.23194,0.15467,1.084,4.27779
2021-08-03,SASY.PA,6.30889,0.16584,0.931,6.36765
2021-08-03,SDR.L,0.3856955,0.0251785,3.395,0.3987883
2021-08-03,SHLG.DE,1.9032,0.15935,1.163,1.92534
2021-08-03,SUBC.OL,0.224,0.07978,-28.538,0.16008
2021-08-03,UMI.BR,2.8169,0.15739,3.809,2.9242
2021-08-04,AIR.PA,3.5001,0.71181,6.202,3.71717
2021-08-04,BIRG.I,0.51592,0.11083,1.285,0.52255
2021-08-04,FORTUM.HE,1.59484,0.10071,-0.152,1.59242
2021-08-04,LGEN.L,0.3160033,0.0365196,-2.646,0.3076428
2021-08-04,RACE.MI,4.24006,0.14652,1.047,4.28444
2021-08-04,SAMPO.HE,0.6001,0.06491,6.087,0.63663
2021-08-04,SFZN.S,2.46905,0.1659,0.022,2.4696
2021-08-04,SHLG.DE,1.8922,0.16057,0.571,1.90301
2021-08-04,SSE.L,0.9236144,0.0572066,-1.867,0.9063697
2021-08-04,TEPRF.PA1,10.76594,0.91889,0.859,10.85838
2021-08-04,UMI.BR,2.85632,0.16943,3.218,2.94824
2021-08-04,URW.PA,7.14231,0.36876,1.792,7.27032
2021-08-04,RACE.MI,4.24006,0.14652,,
2021-08-04,URW.PA,7.14231,0.36876,,
2021-08-05,SUBC.OL,0.2165,0.07395,,
2021-08-05,ADSGn.DE,7.73909,0.37005,0.912,7.80963
2021-08-05,AIR.PA,3.50635,0.71436,6.151,3.72203
2021-08-05,BIRG.I,0.53669,0.128,2.983,0.5527
2021-08-05,BMPS.MI,-2.10745,2.76444,52.23,-1.00684
2021-08-05,BYG.L,0.4714846,0.0103709,1.063,0.476494
2021-08-05,CPG.L,0.38205,0.01625,2.33,0.39095
2021-08-05,EDP.LS,0.21652,0.01306,-1.363,0.21357
2021-08-05,GBLB.BR,3.362,0.36968,-2.208,3.28777
2021-08-05,HEIG.DE,8.26495,0.54627,0.732,8.32548
2021-08-05,HNRGn.DE,10.64582,0.55481,1.312,10.78551
2021-08-05,LGEN.L,0.3202361,0.0354596,-2.399,0.3125551
2021-08-05,PRU.L,1.53635,0.43945,-1.335,1.51584
2021-08-05,RR.L,-0.0342017,0.0393826,-10.724,-0.0378695
2021-08-05,SAMPO.HE,0.61523,0.07647,7.422,0.66089
2021-08-05,SASY.PA,6.31746,0.16293,0.693,6.36125
2021-08-05,SHLG.DE,1.8954,0.16297,0.766,1.90991
2021-08-05,SUBC.OL,0.2165,0.07395,-21.777,0.16935
2021-08-05,TEPRF.PA1,10.78039,0.9179,0.673,10.8529
2021-08-05,UMI.BR,2.86579,0.16598,2.793,2.94584
2021-08-05,URW.PA,,,1.8,7.27085
2021-08-06,ADSGn.DE,7.76279,0.36486,1.485,7.87803
2021-08-06,BIRG.I,0.56531,0.13065,26.534,0.7153
2021-08-06,BMPS.MI,-1.69384,3.31933,72.063,-0.19212
2021-08-06,CPG.L,0.3848,0.0142,0.944,0.38843
2021-08-06,EDP.LS,0.21533,0.01176,-0.736,0.21375
2021-08-06,ENEI.MI,0.54204,0.01431,0.793,0.54634
2021-08-06,GBLB.BR,3.227,0.45586,-1.175,3.18909
2021-08-06,HNRGn.DE,10.64836,0.58158,0.89,10.74313
2021-08-06,ITPG.MI,1.86343,0.18332,2.593,1.91175
2021-08-06,LGEN.L,0.3186733,0.0329732,-0.903,0.3157953
2021-08-06,RR.L,-0.0293178,0.0391199,-6.834,-0.0313679
2021-08-06,SAMPO.HE,0.61766,0.07761,10.101,0.68005
2021-08-06,SASY.PA,6.31961,0.16282,0.646,6.36045
2021-08-06,SFZN.S,2.4413,0.21464,-3.496,2.35596
2021-08-06,TEPRF.PA1,10.83317,0.92296,0.337,10.86965
2021-08-06,EDP.LS,0.21533,0.01176,,
2021-08-06,ENEI.MI,0.54204,0.01431,,
2021-08-06,GBLB.BR,3.227,0.45586,,
2021-08-06,ITPG.MI,1.86343,0.18332,,
2021-08-06,TEPRF.PA1,10.83317,0.92296,,
2021-08-07,EDP.LS,,,-0.313,0.21466
2021-08-07,ELI.BR,,,-0.064,3.42939
2021-08-07,ENEI.MI,,,0.796,0.54635
2021-08-07,GBLB.BR,,,-6.732,3.00975
2021-08-07,ITPG.MI,,,5.997,1.97518
2021-08-07,TEPRF.PA1,,,3.648,11.22838
2021-08-09,ADSGn.DE,7.76567,0.35845,1.087,7.85008
2021-08-09,BIRG.I,0.60685,0.12654,17.865,0.71526
2021-08-09,FORTUM.HE,1.59747,0.10275,0.284,1.60201
2021-08-09,HEIG.DE,8.26805,0.51302,0.95,8.34661
2021-08-09,HNRGn.DE,10.65109,0.57975,1.166,10.7753
2021-08-09,LGEN.L,0.3198456,0.03209,-1.607,0.3147045
2021-08-09,MBGn.DE,11.71157,0.70288,1.436,11.87972
2021-08-09,RR.L,-0.0306306,0.0398668,-22.506,-0.0375243
2021-08-09,SAMPO.HE,0.62316,0.07344,6.856,0.66589
2021-08-09,SASY.PA,6.32636,0.16189,0.557,6.3616
2021-08-09,SHLG.DE,1.8954,0.16297,0.75,1.90961
2021-08-09,SUBC.OL,,,-21.784,0.16934
2021-08-10,SFZN.S,2.44755,0.21804,,
2021-08-10,ADSGn.DE,7.78203,0.3664,1.039,7.8629
2021-08-10,ENEI.MI,0.54221,0.01444,0.867,0.54691
2021-08-10,LEGn.DE,5.67842,0.47138,-0.777,5.63428
2021-08-10,LGEN.L,0.3199067,0.0320335,-2.003,0.3134981
2021-08-10,PRU.L,1.53624,0.43945,-1.285,1.51649
2021-08-10,SAF.PA,2.77215,0.28297,-4.922,2.63569
2021-08-10,SASY.PA,6.32564,0.16183,0.458,6.35458
2021-08-10,SFZN.S,2.44755,0.21804,-2.161,2.39466
2021-08-10,SUBC.OL,0.20807,0.06692,-18.259,0.17008
2021-08-11,BIRG.I,0.64108,0.13548,14.622,0.73482
2021-08-11,LEGn.DE,5.67592,0.47044,-0.596,5.64207
2021-08-11,MBGn.DE,11.74157,0.69293,1.151,11.87674
2021-08-11,NSISb.CO,1.47628,0.0412,-0.145,1.47414
2021-08-11,PRU.L,1.53541,0.44042,-1.807,1.50767
2021-08-11,SHLG.DE,1.9,0.15281,0.88,1.91673
2021-08-11,SSE.L,0.9214394,0.0554351,-0.829,0.9138013
2021-08-11,TKAG.DE,-0.42125,0.17857,7.223,-0.39083
2021-08-11,UMI.BR,2.87211,0.15982,2.233,2.93625
2021-08-12,HNRGn.DE,10.71882,0.55468,,
2021-08-12,ASRNL.AS,5.19343,0.56699,1.801,5.28694
2021-08-12,CPG.L,0.38391,0.01405,0.778,0.3869
2021-08-12,GL9.I,0.97094,0.04016,1.485,0.98536
2021-08-12,HIAB.HE,2.95211,0.39827,1.843,3.00652
2021-08-12,HNRGn.DE,10.71882,0.55468,1.555,10.88545
2021-08-12,KBX.DE,3.8045,0.11637,0.335,3.81726
2021-08-12,NSISb.CO,1.47756,0.04021,-0.309,1.47299
2021-08-12,PKO.WA,3.54683,0.38333,3.136,3.65806
2021-08-12,TKAG.DE,-0.41375,0.17117,11.479,-0.36626
2021-08-12,TUI1n.DE,-7.45124,2.81176,-11.974,-8.34343
2021-08-13,ADSGn.DE,7.76462,0.37457,1.258,7.86231
2021-08-13,BIRG.I,0.66646,0.12998,11.701,0.74445
2021-08-13,BMPS.MI,-1.63425,3.30058,70.003,-0.17566
2021-08-13,EDP.LS,0.21581,0.01133,-0.829,0.21402
2021-08-13,GL9.I,0.98077,0.04473,1.591,0.99638
2021-08-13,HNRGn.DE,,,1.605,10.8908
2021-08-13,KBX.DE,3.86388,0.23961,2.841,3.97363
2021-08-13,LGEN.L,0.3213667,0.0302942,-2.703,0.3126796
2021-08-13,NSISb.CO,1.47947,0.0351,-0.028,1.47905
2021-08-13,PKO.WA,3.5285,0.37695,2.814,3.62778
2021-08-13,SAF.PA,2.79062,0.28824,-4.807,2.65647
2021-08-13,SASY.PA,6.32707,0.16195,0.451,6.35561
2021-08-13,TKAG.DE,-0.41375,0.17117,11.475,-0.36627
2021-08-13,TUI1n.DE,-7.44123,2.82511,-8.706,-8.08907
2021-08-13,URW.PA,7.14292,0.36837,1.544,7.25321
2021-08-13,URW.PA,7.14292,0.36837,,
2021-08-16,ELI.BR,3.50969,0.07649,,
2021-08-16,LEGn.DE,5.68508,0.4744,,
2021-08-16,TUI1n.DE,-8.19481,2.88807,,
2021-08-16,ADSGn.DE,7.77815,0.36686,0.984,7.85466
2021-08-16,BYG.L,0.4717,0.009955,1.012,0.4764747
2021-08-16,ELI.BR,3.50969,0.07649,-2.884,3.40847
2021-08-16,FORTUM.HE,1.60733,0.10136,0.095,1.60887
2021-08-16,GL9.I,1.01138,0.02966,0.257,1.01397
2021-08-16,HEIG.DE,8.24723,0.51023,0.973,8.32744
2021-08-16,KBX.DE,3.86138,0.24096,2.834,3.97081
2021-08-16,LEGn.DE,5.68508,0.4744,-0.323,5.6667
2021-08-16,MBGn.DE,11.81681,0.72382,0.859,11.9183
2021-08-16,NSISb.CO,1.47961,0.0349,-0.016,1.47938
2021-08-16,RR.L,-0.02836,0.040252,-18.465,-0.0338995
2021-08-16,SAMPO.HE,0.61616,0.0879,4.581,0.64439
2021-08-16,SFZN.S,,,-2.93,2.37583
2021-08-16,SHLG.DE,1.90505,0.15579,0.907,1.92232
2021-08-16,TEPRF.PA1,10.85539,0.94592,5.126,11.41184
2021-08-16,TUI1n.DE,-8.19481,2.88807,-10.386,-9.04591
2021-08-17,SUBC.OL,0.2028,0.06692,,
2021-08-17,BIRG.I,0.67171,0.12667,10.842,0.74454
2021-08-17,BMPS.MI,-1.54486,3.27287,41.416,-0.682
2021-08-17,BYG.L,0.4717,0.009955,1.016,0.4764911
2021-08-17,EDP.LS,0.21438,0.01464,-2.778,0.20843
2021-08-17,FORTUM.HE,1.61456,0.10786,0.123,1.61655
2021-08-17,GL9.I,1.01606,0.0214,0.141,1.0175
2021-08-17,HEIG.DE,8.27541,0.50683,0.711,8.33427
2021-08-17,HNRGn.DE,10.68446,0.50218,2.643,10.96687
2021-08-17,KBX.DE,3.86588,0.23804,2.806,3.97435
2021-08-17,LGEN.L,0.3217506,0.0302214,-2.835,0.3126294
2021-08-17,NSISb.CO,1.48149,0.03183,0.043,1.48212
2021-08-17,PRU.L,1.26207,0.90962,-18.7,1.02606
2021-08-17,SAMPO.HE,0.62141,0.10066,5.508,0.65564
2021-08-17,SUBC.OL,0.2028,0.06692,-16.428,0.16948
2021-08-17,TEPRF.PA1,10.85094,0.94066,5.001,11.39365
2021-08-17,TUI1n.DE,,,-15.441,-9.46019
2021-08-17,UMI.BR,2.88895,0.15871,1.869,2.94294
2021-08-18,ENEI.MI,0.54332,0.01516,,
2021-08-18,CPG.L,0.38334,0.01477,0.886,0.38673
2021-08-18,ENEI.MI,0.54332,0.01516,0.893,0.54817
2021-08-18,FORTUM.HE,1.64067,0.13726,0.947,1.6562
2021-08-18,LGEN.L,0.3219172,0.0305814,-1.831,0.3160244
2021-08-18,MONC.MI,1.40956,0.08118,3.101,1.45328
2021-08-18,SASY.PA,6.32832,0.16199,0.424,6.35512
2021-08-18,SHLG.DE,1.88755,0.18659,-1.882,1.85202
2021-08-18,SSE.L,0.9215731,0.0554298,-0.581,0.9162185
2021-08-18,URW.PA,,,1.567,7.25488
2021-08-19,FORTUM.HE,1.64178,0.13822,7.849,1.77064
2021-08-19,MONC.MI,1.41476,0.0887,3.758,1.46793
2021-08-19,NSISb.CO,1.48152,0.0317,0.032,1.482
2021-08-19,SFZN.S,2.4418,0.21487,-3.005,2.36842
2021-08-19,SUBC.OL,,,-16.433,0.16947
2021-08-19,TEPRF.PA1,10.80932,0.93245,3.145,11.14931
2021-08-19,TUI1n.DE,-8.58901,2.90311,-11.861,-9.60781
2021-08-19,NSISb.CO,1.48152,0.0317,,
2021-08-20,KBX.DE,3.87213,0.23622,,
2021-08-20,RR.L,-0.0275059,0.0405415,,
2021-08-20,FORTUM.HE,1.67528,0.12654,3.525,1.73433
2021-08-20,KBX.DE,3.87213,0.23622,2.867,3.98313
2021-08-20,RR.L,-0.0275059,0.0405415,-16.662,-0.0325045
2021-08-20,SUBC.OL,,,-16.436,0.16947
2021-08-20,UBSG.S,1.82175,0.19782,2.531,1.86786
2021-08-20,VIE.PA,,,4.248,1.421
2021-08-21,ENEI.MI,,,0.898,0.5482
2021-08-21,KBX.DE,,,3.021,3.98909
2021-08-21,MWDP.PA1,,,13.49,4.03402
2021-08-21,SFZN.S,2.3968,0.22495,-3.498,2.31295
2021-08-21,SSE.L,0.9238906,0.0548781,-0.225,0.921813
2021-08-23,LEGn.DE,,,-0.318,5.66703
2021-08-23,PKO.WA,3.55867,0.31283,0.935,3.59193
2021-08-23,PRU.L,1.20624,0.90038,-14.68,1.02916
2021-08-23,SAF.PA,2.78681,0.28769,-5.002,2.64742
2021-08-23,TUI1n.DE,-9.04819,2.99164,-10.053,-9.95775
2021-08-23,TUI1n.DE,-9.04819,2.99164,,
2021-08-24,PRU.L,1.17332,0.89713,,
2021-08-24,FORTUM.HE,1.67639,0.12667,3.556,1.736
2021-08-24,PRU.L,1.17332,0.89713,-16.444,0.98038
2021-08-24,SDR.L,0.3874395,0.0251086,2.993,0.3990372
2021-08-24,TKAG.DE,-0.44889,0.18953,18.515,-0.36578
2021-08-25,ADSGn.DE,7.78785,0.35916,0.744,7.8458
2021-08-25,ASRNL.AS,5.21864,0.59504,2.696,5.35934
2021-08-25,PKO.WA,3.6145,0.28449,0.171,3.62066
2021-08-25,RACE.MI,,,0.971,4.28125
2021-08-25,RR.L,,,-3.729,-0.0286247
2021-08-26,ASRNL.AS,5.36079,0.56722,,
2021-08-26,TKAG.DE,-0.45,0.1885,,
2021-08-26,ASRNL.AS,5.36079,0.56722,2.999,5.52157
2021-08-26,KBX.DE,3.88025,0.23652,2.689,3.9846
2021-08-26,SASY.PA,6.32836,0.16195,0.389,6.35298
2021-08-26,TKAG.DE,-0.45,0.1885,22.236,-0.34994
2021-08-27,BMPS.MI,-0.80077,3.7219,,
2021-08-27,ADSGn.DE,7.79249,0.35502,0.826,7.85684
2021-08-27,ASRNL.AS,,,5.633,5.66273
2021-08-27,BMPS.MI,-0.80077,3.7219,49.876,0.23858
2021-08-27,HIAB.HE,2.8789,0.43703,4.519,3.00899
2021-08-27,SDR.L,0.3874395,0.0251086,2.997,0.3990499
2021-08-27,SFZN.S,2.32555,0.20021,-1.433,2.29224
2021-08-27,VIE.PA,1.33417,0.10605,2.604,1.36892
2021-08-28,SASY.PA,6.32854,0.16199,0.387,6.35302
2021-08-28,URW.PA,,,1.515,7.25115
2021-08-29,ENEI.MI,,,1.094,0.54927
2021-08-30,PKO.WA,3.59582,0.29001,0.603,3.61749
2021-08-30,SUBC.OL,0.20657,0.06771,-17.987,0.16942
2021-08-31,BIRG.I,0.70029,0.11828,8.337,0.75867
2021-08-31,LEGn.DE,5.67175,0.46785,-0.245,5.65783
2021-08-31,LGEN.L,0.3219228,0.0305773,-1.937,0.3156859
2021-08-31,LIGHT.AS,,,1.387,3.81194
2021-08-31,MBGn.DE,11.78059,0.72639,0.847,11.91691
2021-08-31,NSISb.CO,,,0.024,1.48243
2021-08-31,PRU.L,,,-16.7,0.97738
2021-08-31,RR.L,-0.0279824,0.0400568,7.205,-0.0258207
2021-08-31,SAF.PA,2.773,0.29597,-5.57,2.61855
2021-08-31,UMI.BR,2.88979,0.15829,1.328,2.92817
2021-09-01,BIRG.I,0.72429,0.10139,5.06,0.76094
2021-09-01,BYG.L,0.47535,0.0143861,0.772,0.4790216
2021-09-01,EDP.LS,0.21373,0.0143,-2.405,0.20859
2021-09-01,ITPG.MI,1.892,0.1898,5.044,1.98743
2021-09-01,KBX.DE,3.89293,0.23895,2.361,3.98486
2021-09-01,LEGn.DE,5.67758,0.47022,0.044,5.68009
2021-09-01,LGEN.L,0.3242172,0.031826,-1.55,0.3191919
2021-09-01,PKO.WA,3.614,0.2897,0.233,3.62242
2021-09-01,PRU.L,1.04308,0.78499,-23.246,0.80061
2021-09-01,SUBC.OL,0.20657,0.06771,-17.992,0.16941
2021-09-01,URW.PA,7.14062,0.3714,0.875,7.20309
2021-09-01,VIE.PA,1.33056,0.10051,1.975,1.35684
2021-09-01,PKO.WA,3.614,0.2897,,
2021-09-01,PRU.L,1.04308,0.78499,,
2021-09-01,VIE.PA,1.33056,0.10051,,
2021-09-02,BMPS.MI,,,50.007,0.24129
2021-09-02,CPG.L,0.38415,0.0148,0.886,0.38755
