Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Standard Deviation,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®
2025-07-15,P911_p.DE,1.80314,0.50838,-8.488,1.65009
2025-07-15,PEO.WA,25.94721,1.65182,0.24,26.00937
2025-07-15,PUIGb.MC,1.08607,0.04334,-0.76,1.07781
2025-07-15,REP.MC,2.07288,0.20004,-2.343,2.0243
2025-07-15,RIO.L,6.1916,0.44682,1.553,6.28774
2025-07-15,SAPG.DE,6.173,0.28388,-0.892,6.11795
2025-07-15,SECUb.ST,11.84079,0.32487,-0.768,11.74987
2025-07-15,STMPA.PA,0.72751,0.11717,2.672,0.74695
2025-07-15,TEL2b.ST,6.6915,0.64173,0.623,6.7332
2025-07-15,VOWG_p.DE,,,-3.461,17.55142
2025-07-15,EMII.MI,1.01188,0.03747,,
2025-07-15,OREP.PA,12.85341,0.31588,,
2025-07-15,REP.MC,2.07288,0.20004,,
2025-07-15,STMPA.PA,0.72751,0.11717,,
2025-07-16,AM.PA,13.67023,0.71136,,
2025-07-16,R3NK.DE,1.40233,0.08114,,
2025-07-16,AALB.AS,2.92125,0.26132,-0.295,2.91263
2025-07-16,AM.PA,13.67023,0.71136,-0.917,13.54492
2025-07-16,ANTO.L,0.93579,0.11307,-0.778,0.92851
2025-07-16,EMII.MI,,,-1.753,0.99414
2025-07-16,EQNR.OL,2.97354,0.25911,-0.556,2.95701
2025-07-16,EVKn.DE,1.49653,0.11422,-0.214,1.49333
2025-07-16,FTKn.DE,1.29355,0.06862,0.508,1.30012
2025-07-16,GALP.LS,1.03886,0.11854,-3.214,1.00547
2025-07-16,GJFG.OL,13.77807,1.53135,4.122,14.34596
2025-07-16,ICAG.L,0.64913,0.04247,-0.94,0.64302
2025-07-16,INDT.ST,7.5625,0.43709,-1.293,7.46475
2025-07-16,LHAG.DE,1.03572,0.10838,2.276,1.05929
2025-07-16,QLT.L,0.1021331,0.0070186,2.602,0.1047904
2025-07-16,R3NK.DE,1.40233,0.08114,0.025,1.40268
2025-07-16,REP.MC,,,-7.285,1.92187
2025-07-16,RIO.L,6.17675,0.43017,1.013,6.23935
2025-07-16,STMPA.PA,,,2.692,0.74709
2025-07-16,VOWG_p.DE,18.18065,1.50731,-3.458,17.55199
2025-07-17,SAPG.DE,6.173,0.28388,,
2025-07-17,ANTO.L,0.94632,0.11459,0.548,0.9515
2025-07-17,ENI.MI,1.35,0.10266,0.375,1.35506
2025-07-17,P911_p.DE,1.8041,0.50794,-8.582,1.64927
2025-07-17,PUIGb.MC,1.0834,0.04251,-0.946,1.07315
2025-07-17,QLT.L,0.1025177,0.0063375,1.976,0.1045437
2025-07-17,REP.MC,2.06928,0.19541,-6.34,1.9381
2025-07-17,RIO.L,6.14895,0.43375,0.774,6.19654
2025-07-17,SAPG.DE,6.173,0.28388,-0.907,6.11703
2025-07-17,TEL2b.ST,6.69985,0.61723,0.754,6.75033
2025-07-17,VOWG_p.DE,18.21941,1.50415,-1.997,17.85567
2025-07-18,DHER.DE,-1.02931,1.15537,,
2025-07-18,FTKn.DE,1.29809,0.07306,,
2025-07-18,PUIGb.MC,1.08207,0.0426,,
2025-07-18,AM.PA,,,-1.403,13.47844
2025-07-18,ANTO.L,0.93526,0.10616,1.602,0.95024
2025-07-18,AVOL.S,3.228,1.00755,-0.074,3.22561
2025-07-18,BAWG.VI,10.7671,0.37112,-0.09,10.75739
2025-07-18,BAYGn.DE,4.51928,0.13093,0.316,4.53356
2025-07-18,DHER.DE,-1.02931,1.15537,5.951,-0.96805
2025-07-18,ENI.MI,1.3485,0.10287,0.383,1.35366
2025-07-18,FTKn.DE,1.29809,0.07306,0.662,1.30668
2025-07-18,GALP.LS,1.04023,0.11814,-3.245,1.00647
2025-07-18,PEO.WA,25.94936,1.64991,0.177,25.99524
2025-07-18,PUIGb.MC,1.08207,0.0426,-0.897,1.07236
2025-07-18,RAND.AS,2.65156,0.23188,-1.146,2.62118
2025-07-18,REP.MC,2.06808,0.1947,-5.8,1.94813
2025-07-18,RIO.L,6.12595,0.39732,-0.231,6.1118
2025-07-18,SAPG.DE,,,-0.914,6.11657
2025-07-18,TEL2b.ST,6.8532,0.61334,1.618,6.96405
2025-07-19,DSV.CO,55.48065,4.38571,-1.396,54.70599
2025-07-19,EQNR.OL,2.99848,0.23481,-1.386,2.95693
2025-07-19,FTKn.DE,,,-0.604,1.29025
2025-07-19,PEO.WA,25.907,1.70484,0.336,25.99397
2025-07-19,PUIGb.MC,,,-0.612,1.07545
2025-07-20,ORSTED.CO,8.83565,3.22235,-11.679,7.80373
2025-07-20,ORSTED.CO,8.83565,3.22235,,
2025-07-21,TEL2b.ST,6.89653,0.64838,,
2025-07-21,ANTO.L,0.93263,0.10524,1.884,0.9502
2025-07-21,DHER.DE,,,5.845,-0.96914
2025-07-21,FREG.DE,3.24312,0.24391,1.458,3.2904
2025-07-21,GALP.LS,1.11,0.15782,0.18,1.112
2025-07-21,HLN.L,0.183255,0.0037714,-0.666,0.1820348
2025-07-21,INDT.ST,7.56125,0.43441,-1.298,7.4631
2025-07-21,KGF.L,0.2135039,0.0058392,-0.645,0.2121276
2025-07-21,RIO.L,6.08545,0.4124,-0.25,6.07023
2025-07-21,SAPG.DE,6.17264,0.2838,-0.289,6.15481
2025-07-21,SCHN.PA,8.94013,0.64454,-2.553,8.71191
2025-07-21,STMPA.PA,0.73235,0.12135,3.211,0.75586
2025-07-21,TEL2b.ST,6.89653,0.64838,4.001,7.17243
2025-07-21,ULVR.L,3.33835,0.07183,0.086,3.34121
2025-07-22,AM.PA,13.67177,0.71249,-0.571,13.59371
2025-07-22,ANTO.L,0.9279,0.10366,2.047,0.94689
2025-07-22,BAWG.VI,10.7924,0.35507,-0.22,10.76869
2025-07-22,DHER.DE,-1.03531,1.14629,11.49,-0.91635
2025-07-22,FREG.DE,3.24271,0.24303,1.317,3.2854
2025-07-22,GALP.LS,1.14486,0.17029,1.477,1.16177
2025-07-22,OREP.PA,,,-0.834,12.74621
2025-07-22,ORSTED.CO,,,-11.713,7.80072
2025-07-22,R3NK.DE,,,0.026,1.4027
2025-07-22,REP.MC,2.04928,0.18516,-5.017,1.94647
2025-07-22,RIO.L,6.09045,0.40902,-0.179,6.07956
2025-07-22,STMPA.PA,0.73473,0.11497,2.321,0.75179
2025-07-23,AM.PA,13.51821,0.76211,,
2025-07-23,AM.PA,13.51821,0.76211,-1.38,13.33172
2025-07-23,AVOL.S,3.22356,1.00824,-0.587,3.20463
2025-07-23,BAWG.VI,10.7844,0.35402,-0.252,10.75727
2025-07-23,BKGH.L,3.2619611,0.1018953,1.141,3.2991943
2025-07-23,EQNR.OL,2.99944,0.22145,-0.842,2.97419
2025-07-23,FTKn.DE,1.30173,0.07741,0.803,1.31218
2025-07-23,GALP.LS,1.16486,0.17459,3.387,1.20432
2025-07-23,GMAB.CO,15.50314,1.8251,1.976,15.80952
2025-07-23,RAND.AS,2.60656,0.24796,-2.454,2.5426
2025-07-23,RIO.L,6.12195,0.41656,-0.054,6.11865
2025-07-23,SAPG.DE,6.07452,0.34081,-0.702,6.03191
2025-07-24,AM.PA,,,-2.234,13.21621
2025-07-24,ANTO.L,0.92526,0.10421,2.122,0.9449
2025-07-24,BAWG.VI,10.7355,0.3252,-0.269,10.70663
2025-07-24,BAYGn.DE,4.52106,0.13066,0.286,4.53397
2025-07-24,DHER.DE,-1.03454,1.14625,10.82,-0.92261
2025-07-24,EQNR.OL,2.93983,0.21495,-1.258,2.90283
2025-07-24,GJFG.OL,13.84473,1.50006,4.395,14.45325
2025-07-24,RAND.AS,2.54706,0.25579,-4.023,2.44459
2025-07-24,REP.MC,2.11928,0.16496,-0.714,2.10415
2025-07-24,RIO.L,6.13945,0.40911,-0.334,6.11895
2025-07-24,SAPG.DE,6.07921,0.3399,-0.688,6.03742
2025-07-24,STMPA.PA,0.68813,0.10428,-1.276,0.67935
2025-07-24,BAWG.VI,10.7355,0.3252,,
2025-07-24,RAND.AS,2.54706,0.25579,,
2025-07-25,AALB.AS,2.87875,0.2771,-0.049,2.87735
2025-07-25,BAWG.VI,,,-0.502,10.68165
2025-07-25,ENI.MI,1.3674,0.11162,0.344,1.37211
2025-07-25,EQNR.OL,2.9333,0.21039,-1.179,2.89874
2025-07-25,FTKn.DE,1.31536,0.08754,1.803,1.33909
2025-07-25,ICAG.L,0.64983,0.04108,-1.192,0.64209
2025-07-25,RAND.AS,,,-4.397,2.43506
2025-07-25,REP.MC,2.1306,0.1528,-0.776,2.11407
2025-07-25,SAPG.DE,6.07093,0.34172,-0.64,6.03208
2025-07-25,SCHN.PA,8.93888,0.64373,-2.254,8.73743
2025-07-25,STMPA.PA,0.63209,0.08991,-3.463,0.6102
2025-07-25,VOWG_p.DE,17.86367,1.10577,0.486,17.95044
2025-07-26,OREP.PA,12.85259,0.31627,-0.852,12.74309
2025-07-26,R3NK.DE,,,1.298,1.42054
2025-07-28,AAF.L,0.14386,0.03064,4.538,0.15039
2025-07-28,AALB.AS,2.80625,0.26599,-0.781,2.78433
2025-07-28,AM.PA,13.52964,0.75995,-2.073,13.24913
2025-07-28,ANTO.L,0.92547,0.10412,1.85,0.94259
2025-07-28,BAWG.VI,10.7015,0.30896,-0.168,10.6835
2025-07-28,BAYGn.DE,4.46661,0.24927,0.518,4.48976
2025-07-28,DRX.L,1.1560813,0.0643117,1.772,1.1765675
2025-07-28,ENI.MI,1.38855,0.10419,2.791,1.4273
2025-07-28,EQNR.OL,2.91157,0.19677,-0.566,2.89508
2025-07-28,GALP.LS,1.17486,0.17287,3.954,1.22132
2025-07-28,HEIN.AS,4.8297,0.14461,1.138,4.88467
2025-07-28,KGF.L,0.213495,0.0056269,-0.454,0.2125264
2025-07-28,ORSTED.CO,8.55332,3.38863,-9.999,7.69807
2025-07-28,P911_p.DE,1.80255,0.49573,-10.616,1.6112
2025-07-28,QLT.L,0.1026485,0.0065579,2.256,0.1049645
2025-07-28,RAND.AS,2.5445,0.2535,-3.62,2.45238
2025-07-28,REP.MC,2.173,0.19814,-1.102,2.14905
2025-07-28,RIO.L,6.1166,0.40062,-0.062,6.11284
2025-07-28,SAPG.DE,6.06645,0.34777,-0.517,6.03511
2025-07-28,SCHN.PA,8.93513,0.64164,-2.271,8.73225
2025-07-28,STMPA.PA,0.607,0.10404,-3.976,0.58286
2025-07-28,VOWG_p.DE,17.76935,1.18109,-1.151,17.56492
2025-07-28,AAF.L,0.14386,0.03064,,
2025-07-28,AALB.AS,2.80625,0.26599,,
2025-07-28,BAYGn.DE,4.46661,0.24927,,
2025-07-28,SAPG.DE,6.06645,0.34777,,
2025-07-29,FTKn.DE,1.32355,0.08522,,
2025-07-29,AALB.AS,,,-2.644,2.73204
2025-07-29,AM.PA,13.53893,0.74677,-2.021,13.26538
2025-07-29,BAWG.VI,10.7025,0.30897,-0.164,10.68496
2025-07-29,ENI.MI,1.403,0.09932,1.742,1.42744
2025-07-29,FTKn.DE,1.32355,0.08522,1.177,1.33912
2025-07-29,GAW.L,5.1616666,0.3187331,4.753,5.4070029
2025-07-29,GJFG.OL,13.94873,1.39615,3.997,14.50632
2025-07-29,HEIN.AS,4.80926,0.12026,0.842,4.84976
2025-07-29,OREP.PA,12.85259,0.31627,-0.857,12.74245
2025-07-29,PEO.WA,25.97623,1.76071,0.516,26.11023
2025-07-29,PUIGb.MC,1.08273,0.04279,-0.336,1.07909
2025-07-29,QLT.L,0.1028254,0.0067784,2.527,0.1054236
2025-07-29,RIO.L,6.1166,0.38178,-0.423,6.09073
2025-07-29,SAPG.DE,,,-1.095,6.00005
2025-07-29,SCHN.PA,8.91491,0.64792,-2.056,8.73164
2025-07-29,VOWG_p.DE,17.78986,1.15627,-2.659,17.31692
2025-07-30,AALB.AS,2.7275,0.19886,-0.681,2.70892
2025-07-30,BAWG.VI,10.668,0.30433,0.017,10.66981
2025-07-30,EQNR.OL,2.91026,0.20049,-0.837,2.8859
2025-07-30,FTKn.DE,,,5.025,1.39006
2025-07-30,GALP.LS,1.18305,0.15964,4.555,1.23694
2025-07-30,HEIN.AS,4.80474,0.1156,0.949,4.85034
2025-07-30,KGF.L,0.2132236,0.0050455,-0.638,0.2118635
2025-07-30,OREP.PA,12.795,0.32417,-0.74,12.70028
2025-07-30,P911_p.DE,1.71482,0.32292,-6.152,1.60932
2025-07-30,REP.MC,2.179,0.20022,-1.097,2.1551
2025-07-30,RIO.L,6.0866,0.38156,-0.101,6.08047
2025-07-30,SAPG.DE,6.06168,0.35299,-1.016,6.00011
2025-07-30,SECUb.ST,12.01593,0.55334,-0.94,11.903
2025-07-30,VOWG_p.DE,17.657,1.43568,-2.655,17.18829
2025-07-31,ANTO.L,0.92726,0.10083,0.909,0.93569
2025-07-31,AVOL.S,3.218,1.00932,-1.097,3.1827
2025-07-31,DRX.L,1.1844313,0.0582818,1.429,1.2013529
2025-07-31,DSV.CO,55.45131,4.51907,-1.393,54.67908
2025-07-31,ENI.MI,1.40905,0.10063,1.579,1.4313
2025-07-31,FTKn.DE,1.32173,0.08399,4.873,1.38614
2025-07-31,HEIN.AS,4.80039,0.11607,0.956,4.84628
2025-07-31,HLN.L,0.1835228,0.0034284,-0.869,0.181928
2025-07-31,HUBN.S,4.0314,0.15925,-1.256,3.98076
2025-07-31,LHAG.DE,1.03628,0.10848,2.867,1.06598
2025-07-31,OREP.PA,12.83435,0.30172,-0.542,12.76474
2025-07-31,P911_p.DE,1.6655,0.23953,-2.418,1.62523
2025-07-31,RAND.AS,2.53275,0.25931,-3.922,2.43343
2025-07-31,REP.MC,2.1794,0.20007,-1.244,2.15229
2025-07-31,RIO.L,5.976,0.32167,0.308,5.99443
2025-07-31,SAPG.DE,6.04632,0.33874,-0.679,6.00527
2025-07-31,SCHN.PA,8.931,0.61426,-1.148,8.82851
2025-07-31,SECUb.ST,12.04331,0.55776,-1.109,11.90978
2025-07-31,STMPA.PA,0.59927,0.10756,-4.408,0.57286
2025-07-31,TEL2b.ST,,,4.039,7.17508
2025-07-31,ULVR.L,3.33894,0.07199,0.131,3.3433
2025-07-31,VOWG_p.DE,17.61938,1.43262,-2.317,17.21123
2025-07-31,ANTO.L,0.92726,0.10083,,
2025-08-01,AM.PA,13.48036,0.63666,-0.678,13.38893
2025-08-01,BAWG.VI,10.656,0.30401,0.019,10.65805
2025-08-01,BAYGn.DE,,,0.403,4.48461
2025-08-01,DRX.L,1.1931313,0.0548709,1.242,1.2079442
2025-08-01,DSV.CO,54.56382,4.5669,-1.805,53.57898
2025-08-01,GMAB.CO,15.59647,1.883,2.758,16.02659
2025-08-01,HLN.L,0.1837856,0.0033774,-0.824,0.1822721
2025-08-01,ICAG.L,0.654,0.05161,-1.358,0.64512
2025-08-01,JD.L,0.11822,0.0044822,-0.947,0.1171006
2025-08-01,KGF.L,0.2129379,0.0044098,0.106,0.2131624
2025-08-01,LHAG.DE,1.04306,0.11721,4.157,1.08641
2025-08-01,OREP.PA,12.81478,0.31502,-0.632,12.73375
2025-08-01,P911_p.DE,1.64786,0.18629,1.489,1.6724
2025-08-01,RIO.L,5.951,0.36861,0.426,5.97635
2025-08-01,SCHN.PA,8.85344,0.63374,-1.362,8.73285
2025-08-01,SECUb.ST,12.07223,0.57492,-0.103,12.05976
2025-08-01,ULVR.L,3.33692,0.0617,-0.077,3.33435
2025-08-04,ANTO.L,,,0.93,0.93589
2025-08-04,AVOL.S,3.20911,0.98155,3.258,3.31365
2025-08-04,BKGH.L,3.2697235,0.099543,0.955,3.300946
2025-08-04,DSV.CO,54.07794,5.0707,-3.147,52.37637
2025-08-04,EVKn.DE,1.48712,0.12906,-0.55,1.47893
2025-08-04,HEIN.AS,4.80083,0.1172,0.972,4.8475
2025-08-04,HLN.L,0.1838911,0.0034305,-0.828,0.1823691
2025-08-04,ICAG.L,0.66033,0.04618,-0.148,0.65936
2025-08-04,KGF.L,0.2129521,0.0044096,0.117,0.2132003
2025-08-04,LHAG.DE,1.045,0.12086,-0.829,1.03634
2025-08-04,P911_p.DE,1.64196,0.19161,1.176,1.66126
2025-08-04,R3NK.DE,,,1.761,1.42703
2025-08-04,RIO.L,5.9575,0.36132,0.464,5.98511
2025-08-04,SCHN.PA,8.84648,0.63997,-1.661,8.69958
2025-08-04,TEL2b.ST,6.9496,0.60913,3.014,7.15906
2025-08-04,ULVR.L,3.35764,0.04522,0.015,3.35815
2025-08-05,DRX.L,1.1936,0.0554076,1.263,1.2086716
2025-08-05,EVKn.DE,1.47771,0.13494,-1.104,1.4614
2025-08-05,GMAB.CO,15.66314,1.90308,2.7,16.08605
2025-08-05,HLN.L,0.1838744,0.0033965,-0.806,0.1823918
2025-08-05,ICAG.L,0.66229,0.04748,0.2,0.66362
2025-08-05,JYSK.CO,72.2254,3.79426,0.655,72.69826
2025-08-05,LHAG.DE,1.07441,0.08698,1.959,1.09546
2025-08-05,OREP.PA,12.83913,0.30345,-0.68,12.75188
2025-08-05,P911_p.DE,1.64696,0.19266,1.456,1.67093
2025-08-05,PUIGb.MC,1.08207,0.04337,-0.459,1.0771
2025-08-05,QLT.L,0.1032485,0.0063872,2.089,0.1054053
2025-08-05,RIO.L,5.946,0.35962,0.537,5.97794
2025-08-05,SCHN.PA,8.8217,0.64948,-2.148,8.63225
2025-08-05,ULVR.L,3.36125,0.04835,0.211,3.36834
2025-08-05,VOWG_p.DE,17.64271,1.40804,-2.661,17.17326
2025-08-05,GMAB.CO,15.66314,1.90308,,
2025-08-06,BAYGn.DE,4.49106,0.26914,1.272,4.54817
2025-08-06,BCVN.S,4.88,0.0,0.0,4.88
2025-08-06,EMII.MI,1.00688,0.04121,-2.048,0.98626
2025-08-06,EVKn.DE,1.45588,0.13949,-1.086,1.44007
2025-08-06,FREG.DE,3.25163,0.24779,1.385,3.29667
2025-08-06,FTKn.DE,1.3352,0.07592,3.803,1.38598
2025-08-06,HLN.L,0.1839861,0.0032604,-0.789,0.1825347
2025-08-06,ICAG.L,0.67129,0.03672,-0.408,0.66855
2025-08-06,LHAG.DE,1.07735,0.0842,1.355,1.09195
2025-08-06,MANTA.HE,0.35333,0.06101,-7.78,0.32584
2025-08-06,OREP.PA,12.83361,0.30144,-0.412,12.7807
2025-08-06,ORSTED.CO,8.49774,3.31247,2.773,8.73336
2025-08-06,P911_p.DE,1.65468,0.19601,1.276,1.6758
2025-08-06,QLT.L,0.1040769,0.0068756,2.476,0.106654
2025-08-06,RIO.L,5.94286,0.35124,0.541,5.975
2025-08-06,SAPG.DE,6.083,0.3853,-1.274,6.0055
2025-08-06,SCHN.PA,8.80187,0.67404,-2.346,8.59539
2025-08-06,ULVR.L,3.36954,0.04609,0.084,3.37237
2025-08-06,BCVN.S,4.88,0.0,,
2025-08-07,AVOL.S,3.1652,0.94046,2.083,3.23113
2025-08-07,BAYGn.DE,4.58661,0.16046,0.989,4.63197
2025-08-07,EMII.MI,0.95475,0.09486,-3.803,0.91844
2025-08-07,EVKn.DE,1.44529,0.13172,-6.118,1.35688
2025-08-07,FREG.DE,3.28018,0.25323,2.609,3.36576
2025-08-07,GMAB.CO,,,2.753,16.09427
2025-08-07,HLN.L,0.1836733,0.0035316,-0.725,0.1823427
2025-08-07,ICAG.L,0.67463,0.03994,0.979,0.68123
2025-08-07,LHAG.DE,1.08853,0.08314,4.892,1.14178
2025-08-07,MANTA.HE,0.35167,0.06067,-6.947,0.32724
2025-08-07,P911_p.DE,1.66546,0.19438,0.801,1.6788
2025-08-07,PEO.WA,26.00854,1.73684,0.453,26.12639
2025-08-07,QLT.L,0.1048077,0.0071005,4.302,0.1093167
2025-08-07,SAPG.DE,6.05266,0.33453,-0.515,6.02152
2025-08-07,ULVR.L,3.3721,0.04781,0.226,3.37972
2025-08-07,VOWG_p.DE,17.70633,1.49893,-2.192,17.31829
2025-08-08,AVOL.S,3.1622,0.94064,5.386,3.33251
2025-08-08,EMII.MI,0.92575,0.11549,-3.477,0.89356
2025-08-08,ENI.MI,1.41818,0.09779,1.11,1.43392
2025-08-08,EVKn.DE,1.43412,0.1286,-3.86,1.37876
2025-08-08,FREG.DE,3.27782,0.2522,2.653,3.36477
2025-08-08,GALP.LS,1.19577,0.15968,3.711,1.24015
2025-08-08,GMAB.CO,15.66624,1.93623,3.382,16.19605
2025-08-08,JD.L,0.1179978,0.0049581,-1.304,0.1164596
2025-08-08,LHAG.DE,1.09853,0.07708,3.8,1.14027
2025-08-08,MANTA.HE,0.35667,0.05821,-6.335,0.33407
2025-08-08,QLT.L,0.1051154,0.0066548,3.284,0.1085674
2025-08-08,REP.MC,2.1678,0.19882,-1.348,2.13858
2025-08-08,SCHN.PA,8.79783,0.68053,-2.698,8.56045
2025-08-08,VOWG_p.DE,17.74009,1.47263,-1.595,17.4571
2025-08-11,AAF.L,,,4.567,0.15043
2025-08-11,BAWG.VI,10.64909,0.29069,0.044,10.65377
2025-08-11,EMII.MI,0.93675,0.1215,-2.729,0.91119
2025-08-11,EVKn.DE,1.42088,0.11548,-2.083,1.39129
2025-08-11,GJFG.OL,13.9754,1.41018,4.161,14.55688
2025-08-11,GMAB.CO,15.69124,1.95193,3.42,16.22785
2025-08-11,HLN.L,0.1834956,0.0035107,-0.629,0.1823409
2025-08-11,ICAG.L,0.67754,0.042,0.875,0.68347
2025-08-11,OREP.PA,12.83554,0.2978,-0.444,12.77856
2025-08-11,ORSTED.CO,9.00448,2.98134,4.739,9.43116
2025-08-11,PEO.WA,26.01507,1.67382,0.079,26.03556
2025-08-11,QLT.L,0.1051639,0.0066928,3.539,0.1088858
2025-08-11,SCHN.PA,8.77044,0.67125,-2.624,8.54028
2025-08-11,STMPA.PA,0.60745,0.11538,-4.629,0.57933
2025-08-12,FREG.DE,3.28135,0.25136,,
2025-08-12,PEO.WA,26.02293,1.67136,,
2025-08-12,BAYGn.DE,4.58511,0.15875,1.038,4.63269
2025-08-12,ENI.MI,1.41864,0.09801,1.103,1.43429
2025-08-12,EQNR.OL,2.90722,0.19841,-0.915,2.88061
2025-08-12,EVKn.DE,1.40677,0.1319,-2.761,1.36792
2025-08-12,FREG.DE,3.28135,0.25136,2.725,3.37077
2025-08-12,GALP.LS,1.19759,0.15983,3.783,1.2429
2025-08-12,HEIN.AS,4.79878,0.11561,0.944,4.84407
2025-08-12,KGF.L,0.2124171,0.004125,0.339,0.2131364
2025-08-12,LHAG.DE,1.10306,0.07701,3.022,1.13639
2025-08-12,ORSTED.CO,9.4463,2.50303,7.315,10.1373
2025-08-12,PEO.WA,26.02293,1.67136,0.043,26.03409
2025-08-12,REP.MC,2.1826,0.18888,-0.737,2.16651
2025-08-12,SCHN.PA,8.79196,0.6805,-2.38,8.58269
2025-08-12,SECUb.ST,12.08377,0.57366,-0.225,12.05654
2025-08-12,TEL2b.ST,6.95029,0.6305,3.431,7.18877
2025-08-12,ULVR.L,3.37256,0.04908,0.217,3.37987
2025-08-13,AALB.AS,2.64375,0.15483,1.308,2.67834
2025-08-13,AM.PA,13.49007,0.63735,-0.698,13.3959
2025-08-13,BAYGn.DE,4.62079,0.20771,0.875,4.66121
2025-08-13,FREG.DE,,,3.672,3.40184
2025-08-13,GMAB.CO,15.79431,1.89289,2.998,16.26776
2025-08-13,HEIN.AS,4.79357,0.11544,0.84,4.83383
2025-08-13,HLN.L,0.1835844,0.0034535,-0.684,0.1823287
2025-08-13,JYSK.CO,72.5254,3.58904,0.283,72.73057
2025-08-13,ORSTED.CO,9.81452,2.39641,11.107,10.90459
2025-08-13,QLT.L,0.1059331,0.0065829,2.894,0.1089991
2025-08-13,RIO.L,5.92857,0.34943,0.653,5.96729
2025-08-14,ORSTED.CO,9.95602,2.34356,,
2025-08-14,ANTO.L,0.93358,0.11254,2.243,0.95452
2025-08-14,AVOL.S,3.1792,0.94036,4.108,3.30979
2025-08-14,BAYGn.DE,4.62142,0.20741,1.696,4.69982
2025-08-14,EVKn.DE,1.38971,0.15923,-4.427,1.32819
2025-08-14,FREG.DE,3.27959,0.25034,3.757,3.4028
2025-08-14,GMAB.CO,15.81306,1.91011,8.757,17.19776
2025-08-14,MANTA.HE,0.35333,0.06182,-7.743,0.32598
2025-08-14,ORSTED.CO,9.95602,2.34356,13.167,11.26696
2025-08-14,PEO.WA,,,0.044,26.03424
2025-08-14,QLT.L,0.1059485,0.0065711,2.549,0.1086495
2025-08-14,R3NK.DE,1.409,0.06813,1.133,1.42496
2025-08-14,RIO.L,5.89571,0.28375,0.247,5.91028
2025-08-14,VOWG_p.DE,17.72873,1.47901,-1.663,17.43393
2025-08-15,ANTO.L,0.9389,0.10997,,
2025-08-15,ANTO.L,0.9389,0.10997,2.21,0.95964
2025-08-15,MANTA.HE,0.315,0.02291,0.086,0.31527
2025-08-15,OREP.PA,12.83296,0.29821,-0.448,12.77553
2025-08-15,ORSTED.CO,,,13.168,11.26705
2025-08-15,PEO.WA,,,0.957,26.27191
2025-08-15,STMPA.PA,0.60713,0.11286,-3.185,0.58779
2025-08-16,ANTO.L,,,4.803,0.98399
2025-08-18,DHER.DE,-1.02992,1.19294,,
2025-08-18,BAYGn.DE,4.63037,0.20079,0.895,4.6718
2025-08-18,BKGH.L,3.26745,0.0988282,0.092,3.2704424
2025-08-18,DHER.DE,-1.02992,1.19294,20.614,-0.81761
2025-08-18,FTKn.DE,1.3362,0.07485,2.483,1.36938
2025-08-18,GMAB.CO,15.92281,1.89106,7.411,17.1028
2025-08-18,HEIN.AS,4.79517,0.11501,0.772,4.83221
2025-08-18,MANTA.HE,0.30833,0.01951,-0.035,0.30823
2025-08-18,ORSTED.CO,9.93764,2.36772,10.871,11.01793
2025-08-19,BAWG.VI,10.67582,0.30509,0.053,10.68146
2025-08-19,EMII.MI,0.93925,0.12298,-2.615,0.91469
2025-08-19,JD.L,0.1175422,0.0047058,-0.913,0.1164693
2025-08-19,QLT.L,0.1061215,0.0063602,2.035,0.1082815
2025-08-19,SCHN.PA,8.79065,0.67984,-2.357,8.58343
2025-08-19,ULVR.L,3.37193,0.0494,0.197,3.37858
2025-08-20,AVOL.S,3.17133,0.99091,,
2025-08-20,JYSK.CO,74.4492,2.82873,,
2025-08-20,ANTO.L,0.95437,0.11796,3.861,0.99122
2025-08-20,AVOL.S,3.17133,0.99091,4.218,3.30509
2025-08-20,DRX.L,1.20671,0.0324261,-0.218,1.2040814
2025-08-20,DSV.CO,53.75559,4.42552,-1.849,52.76146
2025-08-20,HEIN.AS,4.79474,0.11512,0.757,4.83104
2025-08-20,HUBN.S,4.0448,0.16523,-0.561,4.02211
2025-08-20,JYSK.CO,74.4492,2.82873,0.36,74.71728
2025-08-20,P911_p.DE,1.66783,0.19043,0.686,1.67927
2025-08-20,RIO.L,5.89476,0.28407,0.251,5.90953
2025-08-20,ULVR.L,3.37387,0.04878,0.175,3.37977
2025-08-21,ANTO.L,0.94116,0.10987,4.006,0.97886
2025-08-21,EVKn.DE,1.38359,0.16499,-5.264,1.31076
2025-08-21,INDT.ST,7.7775,0.69969,0.206,7.79352
2025-08-21,JYSK.CO,,,3.419,76.99423
2025-08-21,R3NK.DE,1.41242,0.06897,1.261,1.43023
2025-08-21,SCHN.PA,8.7927,0.67839,-2.361,8.58514
2025-08-21,SECUb.ST,12.07992,0.57451,-0.441,12.02661
2025-08-22,AAF.L,0.141,0.02616,5.236,0.14838
2025-08-22,EVKn.DE,1.37359,0.16154,-4.267,1.31498
2025-08-22,FREG.DE,3.27977,0.25048,3.783,3.40383
2025-08-22,P911_p.DE,1.67044,0.18962,0.332,1.67598
2025-08-22,R3NK.DE,1.41208,0.06898,1.195,1.42896
2025-08-22,SECUb.ST,12.07992,0.57451,-0.447,12.02595
2025-08-22,VOWG_p.DE,17.59555,1.55428,-1.832,17.27316
2025-08-22,R3NK.DE,1.41208,0.06898,,
