Date,RIC,Earnings Per Share - Mean
2016-02-25,PAFR.L,0.02213
2016-02-25,TPE.WA,0.45347
2016-02-26,PAFR.L,0.02301
2016-02-26,AIXGn.DE,-0.16232
2016-03-03,AIXGn.DE,-0.15974
2016-03-04,PAFR.L,0.02336
2016-03-11,TPE.WA,0.4588
2016-03-14,TPE.WA,0.46443
2016-03-16,PAFR.L,0.024
2016-03-17,AIXGn.DE,-0.15974
2016-03-21,PAFR.L,0.02457
2016-03-23,AIXGn.DE,-0.16079
2016-04-05,TPE.WA,0.46229
2016-04-09,PAFR.L,0.02547
2016-04-09,AIXGn.DE,-0.16677
2016-04-12,PAFR.L,0.02581
2016-04-16,PAFR.L,0.02441
2016-04-18,AIXGn.DE,-0.16853
2016-04-19,AIXGn.DE,-0.17139
2016-04-20,AIXGn.DE,-0.17361
2016-04-24,TPE.WA,0.4982
2016-04-25,AIXGn.DE,-0.17639
2016-04-26,AIXGn.DE,-0.18861
2016-04-27,PAFR.L,0.02448
2016-04-27,AIXGn.DE,-0.20139
2016-04-28,PAFR.L,0.02441
2016-04-28,AIXGn.DE,-0.19711
2016-05-03,PAFR.L,0.02365
2016-05-09,TPE.WA,0.5052
2016-05-11,AIXGn.DE,-0.19655
2016-05-12,TPE.WA,0.5072
2016-05-20,TPE.WA,0.51564
2016-05-24,AIXGn.DE,-0.20205
2016-05-31,TPE.WA,0.51564
2016-06-01,TPE.WA,0.51746
2016-06-07,AIXGn.DE,-0.20705
2016-06-14,AIXGn.DE,-0.21163
2016-06-16,PAFR.L,0.02408
2016-06-20,TPE.WA,0.5185
2016-06-26,TPE.WA,0.5162
2016-06-29,TPE.WA,0.5192
2016-06-29,PAFR.L,0.02261
2016-07-07,AIXGn.DE,-0.21111
2016-07-14,AIXGn.DE,-0.21111
2016-07-15,TPE.WA,0.5192
2016-07-26,PAFR.L,0.02235
2016-07-31,TPE.WA,0.52911
2016-08-03,PAFR.L,0.02366
2016-08-03,PAFR.L,0.04109
2016-08-18,PAFR.L,0.02367
2016-08-19,TPE.WA,0.54356
2016-08-22,AIXGn.DE,-0.21008
2016-08-30,TPE.WA,0.5482
2016-08-31,AIXGn.DE,-0.21008
2016-09-08,TPE.WA,0.5482
2016-09-19,AIXGn.DE,-0.20758
2016-09-22,PAFR.L,0.03796
2016-09-27,PAFR.L,0.04013
2016-09-28,PAFR.L,0.04032
2016-09-29,PAFR.L,0.04161
2016-10-03,PAFR.L,0.03839
2016-10-03,AIXGn.DE,-0.20931
2016-10-04,TPE.WA,0.55356
2016-10-16,TPE.WA,0.554
2016-10-16,AIXGn.DE,-0.20842
2016-10-24,AIXGn.DE,-0.20931
2016-10-28,PAFR.L,0.03787
2016-11-02,AIXGn.DE,-0.21592
2016-11-04,AIXGn.DE,-0.20931
2016-11-08,AIXGn.DE,-0.207
2016-11-15,TPE.WA,0.554
2016-11-15,AIXGn.DE,-0.207
2016-11-16,PAFR.L,0.03816
2016-11-16,AIXGn.DE,-0.20777
2016-11-17,TPE.WA,0.54743
2016-11-21,TPE.WA,0.54457
2016-11-21,AIXGn.DE,-0.21777
2016-11-22,TPE.WA,0.5565
2016-11-23,AIXGn.DE,-0.22508
2016-11-25,TPE.WA,0.5565
2016-11-25,AIXGn.DE,-0.22508
2016-11-28,AIXGn.DE,-0.22508
2016-12-05,TPE.WA,0.56457
2016-12-05,AIXGn.DE,-0.22425
2016-12-06,PAFR.L,0.03941
2016-12-08,AIXGn.DE,-0.2265
2016-12-13,PAFR.L,0.03779
2016-12-14,PAFR.L,0.03667
2016-12-15,TPE.WA,0.58667
2016-12-19,TPE.WA,0.55167
2016-12-19,AIXGn.DE,-0.21875
2016-12-20,TPE.WA,0.50667
2016-12-20,PAFR.L,0.0345
2016-12-25,TPE.WA,0.49
2017-01-02,TPE.WA,0.48833
2017-01-02,AIXGn.DE,-0.21623
2017-01-04,TPE.WA,0.48833
2017-01-05,PAFR.L,0.02981
2017-01-14,AIXGn.DE,-0.21592
2017-01-16,TPE.WA,0.48833
2017-01-20,AIXGn.DE,-0.21425
2017-01-25,AIXGn.DE,-0.20931
2017-01-27,PAFR.L,0.02992
2017-02-06,PAFR.L,0.02888
2017-02-08,TPE.WA,0.45333
2017-02-08,TPE.WA,0.5746
2017-02-15,AIXGn.DE,-0.21469
2017-02-17,PAFR.L,0.02996
2017-02-20,PAFR.L,0.02761
2017-02-23,AIXGn.DE,-0.08242
2017-02-24,AIXGn.DE,-0.10575
2017-02-27,PAFR.L,0.02726
2017-03-02,PAFR.L,0.02535
2017-03-03,AIXGn.DE,-0.11583
2017-03-05,TPE.WA,0.57289
2017-03-06,AIXGn.DE,-0.10986
2017-03-09,AIXGn.DE,-0.11014
2017-03-14,PAFR.L,0.02535
2017-03-19,PAFR.L,0.02375
2017-03-20,TPE.WA,0.5676
2017-03-20,AIXGn.DE,-0.09513
2017-03-21,TPE.WA,0.5616
2017-03-29,AIXGn.DE,-0.10344
2017-04-03,TPE.WA,0.56067
2017-04-04,AIXGn.DE,-0.11122
2017-04-05,TPE.WA,0.552
2017-04-05,PAFR.L,0.02387
2017-04-05,AIXGn.DE,-0.1011
2017-04-06,PAFR.L,0.02217
2017-04-18,PAFR.L,0.02231
2017-04-24,AIXGn.DE,-0.1141
2017-04-25,AIXGn.DE,-0.12736
2017-04-26,AIXGn.DE,-0.12758
2017-04-27,AIXGn.DE,-0.11925
2017-05-03,AIXGn.DE,-0.12675
2017-05-05,PAFR.L,0.0248
2017-05-08,AIXGn.DE,-0.13162
2017-05-17,PAFR.L,0.02442
2017-05-30,TPE.WA,0.56371
2017-05-31,AIXGn.DE,-0.14469
2017-06-07,TPE.WA,0.59657
2017-06-20,AIXGn.DE,-0.14092
2017-06-26,AIXGn.DE,-0.14092
2017-06-27,TPE.WA,0.63943
2017-06-29,TPE.WA,0.63943
2017-07-02,TPE.WA,0.65267
2017-07-05,PAFR.L,0.02368
2017-07-10,AIXGn.DE,-0.14008
2017-07-12,AIXGn.DE,-0.15208
2017-07-14,PAFR.L,0.02465
2017-07-18,AIXGn.DE,-0.159
2017-07-20,TPE.WA,0.62629
2017-07-21,PAFR.L,0.02274
2017-07-21,AIXGn.DE,-0.16158
2017-07-25,AIXGn.DE,-0.14825
2017-07-26,AIXGn.DE,-0.17125
2017-07-27,TPE.WA,0.638
2017-07-31,PAFR.L,0.02083
2017-08-01,TPE.WA,0.638
2017-08-10,TPE.WA,0.65933
2017-08-18,PAFR.L,0.01784
2017-08-21,AIXGn.DE,-0.16792
2017-08-24,PAFR.L,0.02723
2017-08-28,TPE.WA,0.68044
2017-09-01,TPE.WA,0.7094
2017-09-07,AIXGn.DE,-0.17375
2017-09-08,AIXGn.DE,-0.17458
2017-09-11,AIXGn.DE,-0.19409
2017-09-17,TPE.WA,0.73044
2017-09-19,TPE.WA,0.7334
2017-09-21,PAFR.L,0.02803
2017-09-22,AIXGn.DE,-0.19364
2017-10-02,TPE.WA,0.75156
2017-10-03,AIXGn.DE,-0.185
2017-10-12,TPE.WA,0.7234
2017-10-16,AIXGn.DE,-0.18833
2017-10-17,TPE.WA,0.7234
2017-10-17,AIXGn.DE,-0.195
2017-10-19,AIXGn.DE,-0.19583
2017-10-27,AIXGn.DE,-0.14991
2017-10-31,PAFR.L,0.02715
2017-11-07,TPE.WA,0.7354
2017-11-09,AIXGn.DE,-0.1459
2017-11-15,TPE.WA,0.7364
2017-11-22,TPE.WA,0.7696
2017-12-04,AIXGn.DE,-0.13718
2017-12-11,AIXGn.DE,-0.1149
2017-12-15,PAFR.L,0.02828
2017-12-19,AIXGn.DE,-0.0989
2017-12-20,TPE.WA,0.77067
2018-01-09,TPE.WA,0.76989
2018-01-09,PAFR.L,0.02682
2018-01-10,PAFR.L,0.02668
2018-01-12,AIXGn.DE,-0.10433
2018-01-19,PAFR.L,0.02623
2018-01-24,TPE.WA,0.64456
2018-01-24,TPE.WA,0.76767
2018-02-01,PAFR.L,0.02632
2018-02-08,AIXGn.DE,-0.09656
2018-02-09,AIXGn.DE,-0.09767
2018-02-14,TPE.WA,0.63122
2018-02-14,PAFR.L,0.02136
2018-02-21,AIXGn.DE,-0.08613
2018-02-22,AIXGn.DE,-0.08613
2018-02-26,PAFR.L,0.02137
2018-02-27,AIXGn.DE,0.14117
2018-02-28,AIXGn.DE,0.14283
2018-03-01,AIXGn.DE,0.13
2018-03-05,TPE.WA,0.62011
2018-03-07,TPE.WA,0.61388
2018-03-07,AIXGn.DE,0.13818
2018-03-12,TPE.WA,0.62043
2018-03-21,AIXGn.DE,0.13727
2018-03-26,AIXGn.DE,0.14
2018-03-28,TPE.WA,0.609
2018-03-28,PAFR.L,0.0193
2018-03-31,TPE.WA,0.62575
2018-04-06,TPE.WA,0.65075
2018-04-10,PAFR.L,0.01773
2018-04-16,AIXGn.DE,0.16375
2018-04-23,PAFR.L,0.01571
2018-04-26,AIXGn.DE,0.18375
2018-04-27,AIXGn.DE,0.18444
2018-05-01,TPE.WA,0.65075
2018-05-03,PAFR.L,0.01561
2018-05-07,TPE.WA,0.67075
2018-05-10,TPE.WA,0.67075
2018-05-16,PAFR.L,0.0178
2018-05-23,TPE.WA,0.70075
2018-05-29,TPE.WA,0.72575
2018-06-04,TPE.WA,0.733
2018-06-13,AIXGn.DE,0.168
2018-06-21,TPE.WA,0.733
2018-06-26,TPE.WA,0.76475
2018-06-29,AIXGn.DE,0.181
2018-07-06,AIXGn.DE,0.195
2018-07-10,PAFR.L,0.01597
2018-07-13,AIXGn.DE,0.2
2018-07-19,PAFR.L,0.01269
2018-07-20,AIXGn.DE,0.2
2018-07-27,AIXGn.DE,0.203
2018-07-30,TPE.WA,0.8055
2018-07-30,AIXGn.DE,0.214
2018-08-01,AIXGn.DE,0.21444
2018-08-09,PAFR.L,0.0125
2018-09-03,TPE.WA,0.7455
2018-09-05,AIXGn.DE,0.214
2018-09-06,AIXGn.DE,0.228
2018-09-07,PAFR.L,0.00124
2018-09-10,AIXGn.DE,0.24
2018-09-17,TPE.WA,0.73
2018-09-17,PAFR.L,0.01551
2018-09-20,PAFR.L,0.01744
2018-09-25,PAFR.L,0.02004
2018-10-08,TPE.WA,0.6525
2018-10-11,PAFR.L,0.01894
2018-10-14,AIXGn.DE,0.24143
2018-10-18,TPE.WA,0.65
2018-10-24,AIXGn.DE,0.24
2018-10-25,TPE.WA,0.61467
2018-10-29,AIXGn.DE,0.235
2018-10-30,AIXGn.DE,0.2575
2018-10-31,AIXGn.DE,0.285
2018-11-01,AIXGn.DE,0.29625
2018-11-03,PAFR.L,0.02104
2018-11-05,TPE.WA,0.62686
2018-11-06,PAFR.L,0.02148
2018-11-12,AIXGn.DE,0.29625
2018-11-20,PAFR.L,0.02149
2018-11-23,AIXGn.DE,0.29556
2018-11-26,TPE.WA,0.58686
2018-11-29,TPE.WA,0.60114
2018-12-13,PAFR.L,0.02081
2018-12-18,AIXGn.DE,0.29625
2019-01-10,AIXGn.DE,0.31125
2019-01-17,PAFR.L,0.02118
2019-01-18,PAFR.L,0.02237
2019-01-20,TPE.WA,0.582
2019-01-20,TPE.WA,0.57986
2019-01-22,AIXGn.DE,0.31375
2019-01-24,AIXGn.DE,0.335
2019-01-25,PAFR.L,0.02218
2019-02-14,PAFR.L,0.02052
2019-02-20,PAFR.L,0.01989
2019-02-26,AIXGn.DE,0.346
2019-02-27,AIXGn.DE,0.333
2019-02-28,AIXGn.DE,0.317
2019-03-01,AIXGn.DE,0.28455
2019-03-12,PAFR.L,0.01996
2019-03-14,PAFR.L,0.02047
2019-04-02,TPE.WA,0.56771
2019-04-10,TPE.WA,0.57486
2019-04-11,AIXGn.DE,0.28273
2019-04-13,TPE.WA,0.588
2019-04-13,AIXGn.DE,0.26778
2019-04-18,TPE.WA,0.60686
2019-04-30,AIXGn.DE,0.26
2019-05-02,AIXGn.DE,0.265
2019-05-06,TPE.WA,0.58967
2019-05-17,PAFR.L,0.01935
2019-05-28,AIXGn.DE,0.265
2019-06-04,AIXGn.DE,0.2731
2019-06-05,TPE.WA,0.58967
2019-06-14,AIXGn.DE,0.26233
2019-06-19,PAFR.L,0.01852
2019-06-21,AIXGn.DE,0.26344
2019-06-25,TPE.WA,0.5815
2019-07-08,TPE.WA,0.5898
2019-07-09,AIXGn.DE,0.26233
2019-07-10,PAFR.L,0.01745
2019-07-10,AIXGn.DE,0.25344
2019-07-11,AIXGn.DE,0.25122
2019-07-12,PAFR.L,0.01843
2019-07-17,TPE.WA,0.5898
2019-07-17,PAFR.L,0.01608
2019-07-17,AIXGn.DE,0.24678
2019-07-25,AIXGn.DE,0.25011
2019-07-26,AIXGn.DE,0.27011
2019-08-01,AIXGn.DE,0.26156
2019-08-02,TPE.WA,0.5965
2019-08-02,AIXGn.DE,0.2714
2019-08-07,TPE.WA,0.5965
2019-08-14,AIXGn.DE,0.2764
2019-08-16,PAFR.L,0.01567
2019-08-23,PAFR.L,0.03544
2019-09-06,TPE.WA,0.58317
2019-09-09,TPE.WA,0.60317
2019-09-19,TPE.WA,0.60317
2019-09-19,PAFR.L,0.0336
2019-09-23,AIXGn.DE,0.2674
2019-10-02,TPE.WA,0.6065
2019-10-02,PAFR.L,0.03184
2019-10-10,AIXGn.DE,0.2664
2019-10-11,AIXGn.DE,0.2654
2019-10-16,AIXGn.DE,0.2704
2019-10-25,AIXGn.DE,0.2694
2019-10-28,AIXGn.DE,0.2704
2019-11-01,AIXGn.DE,0.269
2019-11-06,TPE.WA,0.58983
2019-11-10,TPE.WA,0.5638
2019-12-09,AIXGn.DE,0.27375
2019-12-10,TPE.WA,0.5638
2019-12-12,TPE.WA,0.7998
2020-01-03,PAFR.L,0.02745
2020-01-09,AIXGn.DE,0.2725
2020-01-10,TPE.WA,0.83725
2020-01-13,AIXGn.DE,0.27375
2020-01-16,AIXGn.DE,0.27111
2020-02-05,TPE.WA,0.82725
2020-02-12,TPE.WA,0.8295
2020-02-13,TPE.WA,0.8095
2020-02-13,AIXGn.DE,0.269
2020-02-13,AIXGn.DE,0.32
2020-02-19,PAFR.L,0.02317
2020-02-27,TPE.WA,0.91267
2020-02-28,AIXGn.DE,0.31111
2020-03-02,PAFR.L,0.03221
2020-03-04,TPE.WA,0.421
2020-03-04,TPE.WA,0.566
2020-03-05,PAFR.L,0.03248
2020-03-06,AIXGn.DE,0.31
2020-03-19,AIXGn.DE,0.30111
2020-04-02,AIXGn.DE,0.29333
2020-04-08,TPE.WA,0.381
2020-04-08,AIXGn.DE,0.28667
2020-04-09,AIXGn.DE,0.26111
2020-04-16,AIXGn.DE,0.25556
2020-04-20,TPE.WA,0.381
2020-04-26,AIXGn.DE,0.25375
2020-05-04,AIXGn.DE,0.2533
2020-05-05,AIXGn.DE,0.2523
2020-05-06,TPE.WA,0.351
2020-05-11,TPE.WA,0.36325
2020-05-11,PAFR.L,0.03087
2020-05-15,TPE.WA,0.36325
2020-05-15,PAFR.L,0.02724
2020-05-17,TPE.WA,0.34333
2020-06-10,TPE.WA,0.385
2020-06-18,PAFR.L,0.03112
2020-07-08,PAFR.L,0.03604
2020-07-13,AIXGn.DE,0.2533
2020-07-20,PAFR.L,0.03413
2020-07-20,AIXGn.DE,0.2603
2020-07-23,AIXGn.DE,0.2483
2020-07-24,AIXGn.DE,0.2504
2020-07-27,AIXGn.DE,0.2514
2020-07-28,PAFR.L,0.03458
2020-07-28,PAFR.L,0.07245
2020-08-07,TPE.WA,0.483
2020-08-13,AIXGn.DE,0.2574
2020-09-14,TPE.WA,0.483
2020-09-18,AIXGn.DE,0.2604
2020-10-01,TPE.WA,0.483
2020-10-05,TPE.WA,0.363
2020-10-14,PAFR.L,0.06301
2020-10-29,AIXGn.DE,0.2616
2020-10-30,AIXGn.DE,0.2636
2020-11-02,AIXGn.DE,0.2646
2020-11-27,TPE.WA,0.28475
2020-12-01,TPE.WA,0.24633
2020-12-07,PAFR.L,0.05835
2020-12-08,TPE.WA,0.20975
2021-01-13,AIXGn.DE,0.25956
2021-01-25,TPE.WA,0.1858
2021-02-10,TPE.WA,0.0625
2021-02-15,AIXGn.DE,0.26622
2021-02-19,AIXGn.DE,0.26844
2021-02-25,AIXGn.DE,0.40211
2021-02-26,AIXGn.DE,0.40833
2021-03-01,TPE.WA,0.0625
2021-03-01,TPE.WA,0.57317
2021-03-03,PAFR.L,0.04696
2021-03-08,AIXGn.DE,0.41389
2021-04-04,TPE.WA,0.5758
2021-04-13,AIXGn.DE,0.425
2021-04-14,AIXGn.DE,0.42944
2021-04-20,TPE.WA,0.5558
2021-04-23,TPE.WA,0.58817
2021-04-26,AIXGn.DE,0.43211
2021-04-27,TPE.WA,0.60129
2021-04-29,AIXGn.DE,0.44211
2021-04-30,AIXGn.DE,0.46156
2021-05-01,TPE.WA,0.6015
2021-05-10,AIXGn.DE,0.47933
2021-05-12,AIXGn.DE,0.48378
2021-05-18,TPE.WA,0.617
2021-05-26,TPE.WA,0.63129
2021-06-09,AIXGn.DE,0.50489
2021-06-10,TPE.WA,0.67414
2021-06-10,AIXGn.DE,0.56722
2021-06-11,AIXGn.DE,0.61278
2021-06-22,TPE.WA,0.721
2021-06-22,AIXGn.DE,0.6205
2021-07-07,AIXGn.DE,0.6215
2021-07-12,AIXGn.DE,0.6245
2021-07-13,PAFR.L,0.04781
2021-07-18,TPE.WA,0.721
2021-07-25,TPE.WA,0.75283
2021-07-29,AIXGn.DE,0.6235
2021-07-30,AIXGn.DE,0.6547
2021-08-24,TPE.WA,0.75283
2021-09-01,AIXGn.DE,0.6567
2021-09-06,AIXGn.DE,0.6837
2021-09-07,TPE.WA,0.7694
2021-09-13,AIXGn.DE,0.71463
2021-09-14,PAFR.L,0.053
2021-09-16,PAFR.L,0.04967
2021-09-20,AIXGn.DE,0.713
2021-09-24,PAFR.L,0.04725
2021-10-07,TPE.WA,0.6894
2021-10-07,PAFR.L,0.04975
2021-10-08,AIXGn.DE,0.71367
2021-10-15,AIXGn.DE,0.71811
2021-10-18,TPE.WA,0.635
2021-10-20,TPE.WA,0.59667
2021-10-21,TPE.WA,0.59667
2021-10-26,TPE.WA,0.555
2021-10-31,PAFR.L,0.04633
2021-11-04,AIXGn.DE,0.7083
2021-11-05,AIXGn.DE,0.7237
2021-11-08,AIXGn.DE,0.7227
2021-11-10,AIXGn.DE,0.71222
2021-11-15,PAFR.L,0.04475
2021-11-19,TPE.WA,0.555
2021-12-01,TPE.WA,0.4
2021-12-07,TPE.WA,0.4
2021-12-20,AIXGn.DE,0.723
2021-12-31,TPE.WA,0.4
2022-01-10,AIXGn.DE,0.725
2022-01-12,TPE.WA,0.7245
2022-01-12,TPE.WA,0.6785
2022-02-08,AIXGn.DE,0.71444
2022-02-17,AIXGn.DE,0.722
2022-02-17,AIXGn.DE,0.7461
2022-02-25,AIXGn.DE,0.7553
2022-02-28,AIXGn.DE,0.7613
2022-03-02,AIXGn.DE,0.7723
2022-03-23,TPRO.MI,0.22
2022-03-25,PAFR.L,0.04725
2022-03-30,PAFR.L,0.04975
2022-04-07,TPE.WA,0.7745
2022-04-08,PAFR.L,0.049
2022-04-11,PAFR.L,0.0515
2022-04-11,AIXGn.DE,0.7933
2022-04-27,TPRO.MI,0.22
2022-04-29,AIXGn.DE,0.7993
2022-05-06,AIXGn.DE,0.8093
2022-05-09,TPE.WA,0.7745
2022-05-19,AIXGn.DE,0.81538
2022-05-20,TPE.WA,0.9515
2022-05-25,TPRO.MI,0.215
2022-05-30,PAFR.L,0.049
2022-06-02,AIXGn.DE,0.81589
2022-06-07,AIXGn.DE,0.817
2022-06-20,PAFR.L,0.0515
2022-06-21,AIXGn.DE,0.8243
2022-06-24,TPE.WA,0.9515
2022-06-30,PAFR.L,0.044
2022-07-01,AIXGn.DE,0.82333
2022-07-07,PAFR.L,0.0455
2022-07-08,TPE.WA,1.0015
2022-07-13,AIXGn.DE,0.819
2022-07-15,PAFR.L,0.048
2022-07-18,PAFR.L,0.053
2022-07-18,AIXGn.DE,0.829
2022-07-29,AIXGn.DE,0.831
2022-08-01,AIXGn.DE,0.834
2022-08-02,TPE.WA,1.0015
2022-08-22,AIXGn.DE,0.85111
2022-08-24,AIXGn.DE,0.834
2022-09-01,TPRO.MI,0.22
2022-09-07,AIXGn.DE,0.839
2022-09-14,TPRO.MI,0.23
2022-09-14,PAFR.L,0.05365
2022-09-15,TPRO.MI,0.2325
2022-09-20,AIXGn.DE,0.853
2022-09-26,PAFR.L,0.05165
2022-09-27,AIXGn.DE,0.854
2022-09-28,TPRO.MI,0.23
2022-09-29,TPE.WA,1.0015
2022-09-29,PAFR.L,0.05365
2022-09-30,TPRO.MI,0.245
2022-10-05,TPRO.MI,0.2525
2022-10-06,AIXGn.DE,0.862
2022-10-11,PAFR.L,0.05165
2022-10-18,AIXGn.DE,0.871
2022-10-21,TPE.WA,0.741
2022-10-27,AIXGn.DE,0.883
2022-10-28,AIXGn.DE,0.886
2022-11-02,TPE.WA,0.67433
2022-11-14,PAFR.L,0.04805
2022-12-01,TPE.WA,0.541
2022-12-07,TPRO.MI,0.2625
2022-12-09,TPRO.MI,0.2675
2022-12-13,AIXGn.DE,0.89
2022-12-16,TPRO.MI,0.27
2022-12-19,PAFR.L,0.05005
2022-12-22,PAFR.L,0.04405
2022-12-23,TPE.WA,0.26
2023-01-09,AIXGn.DE,0.88182
2023-01-10,AIXGn.DE,0.86909
2023-01-11,AIXGn.DE,0.86455
2023-01-16,AIXGn.DE,0.86
2023-01-18,AIXGn.DE,0.85
2023-01-23,PAFR.L,0.04605
2023-01-29,AIXGn.DE,0.854
2023-01-30,PAFR.L,0.04205
2023-02-09,TPE.WA,0.26
2023-02-16,PAFR.L,0.04025
2023-02-23,PAFR.L,0.04105
2023-02-28,TPRO.MI,0.2375
2023-02-28,AIXGn.DE,1.129
2023-03-01,TPRO.MI,0.205
2023-03-01,AIXGn.DE,1.16889
2023-03-02,TPRO.MI,0.185
2023-03-02,AIXGn.DE,1.19
2023-03-03,TPE.WA,0.61867
2023-03-03,TPE.WA,0.33567
2023-03-09,AIXGn.DE,1.18556
2023-03-13,PAFR.L,0.04305
2023-03-15,AIXGn.DE,1.19778
2023-03-24,TPRO.MI,0.1825
2023-03-24,AIXGn.DE,1.205
2023-04-13,TPRO.MI,0.18
2023-04-14,AIXGn.DE,1.22111
2023-04-19,TPE.WA,0.618
2023-04-20,AIXGn.DE,1.22
2023-04-24,TPE.WA,0.7
2023-04-25,TPRO.MI,0.1725
2023-04-28,AIXGn.DE,1.228
2023-05-02,TPRO.MI,0.175
2023-05-16,TPRO.MI,0.1625
2023-05-16,TPE.WA,0.618
2023-05-18,TPRO.MI,0.1525
2023-05-19,TPE.WA,0.618
2023-05-23,TPE.WA,0.73867
2023-05-26,PAFR.L,0.03905
2023-05-26,AIXGn.DE,1.23778
2023-05-30,PAFR.L,0.03825
2023-06-26,AIXGn.DE,1.23444
2023-07-03,TPE.WA,0.90533
2023-07-03,AIXGn.DE,1.233
2023-07-05,AIXGn.DE,1.232
2023-07-06,AIXGn.DE,1.23
2023-07-11,AIXGn.DE,1.23
2023-07-13,PAFR.L,0.03688
2023-07-17,TPE.WA,1.34533
2023-07-19,TPE.WA,1.522
2023-07-24,TPE.WA,1.522
2023-07-27,AIXGn.DE,1.2375
2023-07-28,AIXGn.DE,1.26833
2023-07-31,AIXGn.DE,1.27262
2023-08-01,AIXGn.DE,1.28108
2023-08-06,PAFR.L,0.0316
2023-08-07,AIXGn.DE,1.28283
2023-08-09,AIXGn.DE,1.27218
2023-08-10,TPRO.MI,0.135
2023-08-14,TPE.WA,1.619
2023-08-18,PAFR.L,0.0302
2023-08-22,TPE.WA,1.6152
2023-08-23,AIXGn.DE,1.27117
2023-08-24,PAFR.L,0.031
2023-08-30,AIXGn.DE,1.26877
2023-09-11,TPRO.MI,0.138
2023-09-11,PAFR.L,0.02917
2023-09-11,AIXGn.DE,1.26954
2023-09-13,PAFR.L,0.03567
2023-09-18,PAFR.L,0.0365
2023-09-23,TPRO.MI,0.14
2023-10-02,TPE.WA,1.6752
2023-10-02,AIXGn.DE,1.27262
2023-10-08,TPE.WA,1.63
2023-10-12,AIXGn.DE,1.26877
2023-10-17,AIXGn.DE,1.26892
2023-10-26,AIXGn.DE,1.26471
2023-10-27,AIXGn.DE,1.25329
2023-10-30,AIXGn.DE,1.25329
2023-11-01,AIXGn.DE,1.25093
2023-11-21,TPRO.MI,0.135
2023-11-22,TPRO.MI,0.1275
2023-11-27,TPRO.MI,0.1225
2023-11-27,TPE.WA,1.5725
2023-12-01,PAFR.L,0.03533
2023-12-04,TPE.WA,1.5225
2023-12-12,TPRO.MI,0.11
2023-12-13,PAFR.L,0.0345
2023-12-20,TPE.WA,1.442
2023-12-20,AIXGn.DE,1.2595
2024-01-04,AIXGn.DE,1.2584
2024-01-09,PAFR.L,0.03617
2024-01-10,AIXGn.DE,1.25707
2024-01-15,PAFR.L,0.03783
2024-01-17,AIXGn.DE,1.2564
2024-01-19,AIXGn.DE,1.25507
2024-01-22,TPE.WA,1.511
2024-01-28,AIXGn.DE,1.259
2024-01-30,PAFR.L,0.03883
2024-02-13,TPE.WA,1.4312
2024-02-14,PAFR.L,0.0405
2024-02-15,TPE.WA,1.3122
2024-02-20,PAFR.L,0.0375
2024-02-27,AIXGn.DE,1.40973
2024-02-27,AIXGn.DE,1.2584
2024-02-28,TPE.WA,1.24025
2024-02-29,PAFR.L,0.03967
2024-03-01,AIXGn.DE,1.34606
2024-03-04,AIXGn.DE,1.32325
2024-03-05,AIXGn.DE,1.31888
2024-03-11,TPRO.MI,0.19
2024-03-14,TPE.WA,0.886
2024-03-18,TPRO.MI,0.172
2024-03-21,TPRO.MI,0.166
2024-03-29,TPE.WA,0.886
2024-03-30,PAFR.L,0.042
2024-04-02,AIXGn.DE,1.31825
2024-04-03,AIXGn.DE,1.31947
2024-04-04,AIXGn.DE,1.31947
2024-04-10,TPRO.MI,0.158
2024-04-10,AIXGn.DE,1.31013
2024-04-11,AIXGn.DE,1.3102
2024-04-12,PAFR.L,0.0445
2024-04-23,PAFR.L,0.04633
2024-04-23,AIXGn.DE,1.29581
2024-04-25,AIXGn.DE,1.26519
2024-04-26,AIXGn.DE,1.24394
2024-04-29,AIXGn.DE,1.23769
2024-04-30,PAFR.L,0.044
2024-04-30,AIXGn.DE,1.22894
2024-05-02,TPRO.MI,0.152
2024-05-06,TPE.WA,0.861
2024-05-06,AIXGn.DE,1.2342
2024-05-07,AIXGn.DE,1.22913
2024-05-15,TPRO.MI,0.158
2024-05-16,AIXGn.DE,1.23169
2024-05-20,PAFR.L,0.043
2024-05-21,PAFR.L,0.04443
2024-05-22,TPRO.MI,0.156
2024-05-26,TPE.WA,0.778
2024-05-28,TPE.WA,0.92267
2024-06-05,TPRO.MI,0.158
2024-06-09,AIXGn.DE,1.22513
2024-06-11,AIXGn.DE,1.22313
2024-06-12,AIXGn.DE,1.2198
2024-06-13,AIXGn.DE,1.21106
2024-06-17,PAFR.L,0.04586
2024-06-20,TPRO.MI,0.15667
2024-06-24,TPE.WA,0.984
2024-06-24,PAFR.L,0.04443
2024-06-26,TPE.WA,0.98933
2024-06-30,TPE.WA,1.034
2024-07-03,AIXGn.DE,1.20106
2024-07-05,AIXGn.DE,1.17794
2024-07-08,AIXGn.DE,1.13106
2024-07-09,AIXGn.DE,1.12069
2024-07-10,AIXGn.DE,1.11444
2024-07-18,TPRO.MI,0.15333
2024-07-24,AIXGn.DE,1.10819
2024-07-25,AIXGn.DE,1.11963
2024-07-26,AIXGn.DE,1.11444
2024-07-29,PAFR.L,0.043
2024-07-29,AIXGn.DE,1.09131
2024-07-30,TPE.WA,1.034
2024-07-31,PAFR.L,0.04314
2024-08-02,AIXGn.DE,1.0834
2024-08-08,TPRO.MI,0.14167
