Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Standard Deviation,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®
2018-01-18,MICP.PA,2.31338,0.07941,0.836,2.33271
2018-01-18,PNDORA.CO,54.035,2.16406,-1.17,53.40286
2018-01-18,PRTP.PA,15.46326,0.76094,0.718,15.5743
2018-01-18,SBRY.L,0.1900094,0.0074467,0.669,0.1912806
2018-01-18,ZURN.S,18.85402,2.84831,-6.463,17.63557
2018-01-18,AAL.L,2.79633,0.28524,,
2018-01-18,BRBY.L,0.7966164,0.0416503,,
2018-01-19,CBKG.DE,0.31339,0.13911,,
2018-01-19,NDXG.DE,0.49507,0.19629,,
2018-01-19,AAL.L,,,4.261,2.91548
2018-01-19,ABI.BR,4.22127,0.18098,-1.564,4.15525
2018-01-19,ATCOa.ST,3.6129,0.11233,-0.366,3.59967
2018-01-19,BKT.MC,0.52975,0.01705,0.72,0.53357
2018-01-19,BLND.L,0.3686841,0.0080017,1.131,0.3728532
2018-01-19,BNPP.PA,6.21348,0.26456,-0.273,6.19654
2018-01-19,BRBY.L,,,0.549,0.8009855
2018-01-19,CBKG.DE,0.31339,0.13911,-6.635,0.29259
2018-01-19,GEBN.S,15.98036,0.53995,0.605,16.07698
2018-01-19,HEXAb.ST,0.25315,0.00943,-0.489,0.25192
2018-01-19,NDXG.DE,0.49507,0.19629,-4.858,0.47102
2018-01-19,PRTP.PA,15.47548,0.77535,0.727,15.58802
2018-01-19,RAAG.DE,12.39575,0.20565,-0.772,12.30002
2018-01-19,SAN.MC,0.44961,0.03838,-1.88,0.44314
2018-01-19,SGSN.S,3.50653,0.11068,0.903,3.5382
2018-01-19,TLIT.MI,0.07392,0.0095,5.056,0.07898
2018-01-19,UPM.HE,1.78138,0.04964,-0.3,1.77604
2018-01-19,ZURN.S,18.72117,2.85307,-5.512,17.68918
2018-01-21,UHR.S,13.79088,0.72949,,
2018-01-21,KNEBV.HE,1.89284,0.04074,0.814,1.90824
2018-01-21,UHR.S,13.79088,0.72949,0.265,13.82744
2018-01-22,ABI.BR,4.20473,0.1771,-1.912,4.12435
2018-01-22,ACS.MC,2.17863,0.08648,-0.42,2.16949
2018-01-22,BKT.MC,0.53125,0.01656,0.521,0.53402
2018-01-22,BNPP.PA,6.2247,0.26946,-0.195,6.21256
2018-01-22,CBKG.DE,,,-6.618,0.29265
2018-01-22,GEBN.S,15.97821,0.54005,0.628,16.0785
2018-01-22,GETP.PA,0.23942,0.03987,3.436,0.24764
2018-01-22,HEXAb.ST,0.25448,0.00736,-0.922,0.25213
2018-01-22,MBK.WA,25.8457,0.45728,0.111,25.8743
2018-01-22,RAAG.DE,12.38575,0.19674,-0.191,12.36212
2018-01-22,SAN.MC,0.45089,0.03858,-1.922,0.4442
2018-01-22,SBRY.L,0.1907953,0.0079781,1.269,0.1932158
2018-01-22,SJP.L,0.3924625,0.0608903,-0.163,0.3918247
2018-01-22,TELIA.ST,2.62435,0.35941,-0.391,2.57043
2018-01-22,RAAG.DE,12.38575,0.19674,,
2018-01-23,AAL.L,2.80375,0.2788,3.527,2.90265
2018-01-23,ABI.BR,4.19742,0.18021,-3.411,4.05425
2018-01-23,ATCOa.ST,3.61269,0.11243,-0.406,3.59801
2018-01-23,BOL.ST,22.74064,2.19352,4.602,23.78712
2018-01-23,ELISA.HE,1.92552,0.16284,1.886,1.96183
2018-01-23,HSX.L,0.40139,0.25315,-17.522,0.33106
2018-01-23,SBRY.L,0.1910953,0.0084138,1.429,0.1938266
2018-01-23,SGSN.S,3.88635,0.18526,1.077,3.92819
2018-01-23,STLAM.MI,2.2494,0.1961,-1.633,2.23281
2018-01-23,TELIA.ST,2.62217,0.35794,-0.64,2.56195
2018-01-23,UPM.HE,1.782,0.05018,-0.168,1.779
2018-01-23,YAR.OL1,1.9579,0.12335,-0.591,1.94634
2018-01-23,ZURN.S,18.67761,2.84856,-4.779,17.78497
2018-01-24,ACPP.WA,4.4285,0.88255,10.07,4.87443
2018-01-24,BKT.MC,0.5308,0.01616,0.726,0.53465
2018-01-24,BMED.MI,0.50263,0.02471,-1.557,0.4948
2018-01-24,BNZL.L,1.1392557,0.0120238,-0.005,1.1391977
2018-01-24,BOL.ST,23.25648,1.03642,2.133,23.75242
2018-01-24,CBKG.DE,0.32679,0.14249,-0.523,0.32508
2018-01-24,HSX.L,0.39628,0.25634,-17.693,0.32617
2018-01-24,MBK.WA,25.8837,0.48434,0.191,25.93321
2018-01-24,PRTP.PA,15.48807,0.7854,0.806,15.61286
2018-01-24,SGSN.S,3.90946,0.13131,0.949,3.94658
2018-01-24,TELIA.ST,2.61783,0.35684,-0.385,2.56435
2018-01-24,UHR.S,,,0.249,13.82519
2018-01-24,YAR.OL1,1.95605,0.12108,-0.507,1.94613
2018-01-24,ZURN.S,18.65464,2.85854,-4.809,17.75754
2018-01-25,AAL.L,2.81356,0.28652,4.075,2.92822
2018-01-25,ACS.MC,2.15902,0.1053,-0.699,2.14393
2018-01-25,BKT.MC,0.57414,0.02925,0.973,0.57973
2018-01-25,BNPP.PA,6.22296,0.26864,-0.19,6.21111
2018-01-25,BRBY.L,0.7966618,0.0416654,0.77,0.8027932
2018-01-25,CBKG.DE,0.31367,0.14615,-4.759,0.29874
2018-01-25,KNEBV.HE,1.89316,0.1084,-1.049,1.8733
2018-01-25,PNDORA.CO,53.915,2.05863,-1.26,53.23573
2018-01-25,PRTP.PA,15.49733,0.78731,0.864,15.6312
2018-01-25,SGSN.S,3.90686,0.13142,0.668,3.93294
2018-01-25,SJP.L,0.3988806,0.0571862,0.961,0.402712
2018-01-25,STLAM.MI,2.93896,0.37761,6.952,3.14326
2018-01-25,UHR.S,13.79315,0.71542,-0.499,13.72432
2018-01-25,UPM.HE,1.78263,0.04959,-0.185,1.77932
2018-01-25,YAR.OL1,1.97388,0.1089,-0.479,1.96443
2018-01-25,ACS.MC,2.15902,0.1053,,
2018-01-25,UHR.S,13.79315,0.71542,,
2018-01-26,AAL.L,2.81563,0.28672,4.046,2.92956
2018-01-26,ACS.MC,,,-1.176,2.13361
2018-01-26,ATCOa.ST,4.06754,0.14948,0.557,4.09019
2018-01-26,AYV.PA,1.27554,0.02718,0.127,1.27716
2018-01-26,BKT.MC,0.57748,0.03181,2.212,0.59025
2018-01-26,BMED.MI,0.50138,0.02456,-1.477,0.49397
2018-01-26,CBKG.DE,0.30167,0.14678,-2.978,0.29269
2018-01-26,KNEBV.HE,1.87236,0.10937,-2.432,1.82683
2018-01-26,MICP.PA,2.31775,0.08421,1.117,2.34364
2018-01-26,SAN.MC,0.45163,0.03802,-2.056,0.44432
2018-01-26,SGSN.S,3.91677,0.11569,0.161,3.92308
2018-01-26,SJP.L,0.3994019,0.0567598,0.693,0.402171
2018-01-26,STLAM.MI,3.03809,0.43583,8.043,3.28242
2018-01-26,TELIA.ST,2.70043,0.31131,-1.676,2.65519
2018-01-28,ACS.MC,,,-1.545,2.12566
2018-01-29,AAL.L,2.8326,0.28086,3.764,2.93923
2018-01-29,ABI.BR,4.19512,0.18321,-3.591,4.04447
2018-01-29,ATCOa.ST,4.06406,0.10398,0.8,4.09657
2018-01-29,BNPP.PA,6.20696,0.27152,-0.263,6.19061
2018-01-29,BRBY.L,0.7963436,0.0416043,0.815,0.8028313
2018-01-29,CBKG.DE,0.30447,0.14522,-3.375,0.29419
2018-01-29,GETP.PA,0.24108,0.03944,2.26,0.24653
2018-01-29,HSX.L,0.37203,0.24098,-11.015,0.33105
2018-01-29,KNEBV.HE,1.85192,0.07896,-0.822,1.8367
2018-01-29,NIBEb.ST,0.82667,0.03538,0.141,0.82992
2018-01-29,SJP.L,0.3995831,0.056586,0.536,0.4017251
2018-01-29,STLAM.MI,3.06939,0.44127,7.871,3.31098
2018-01-29,SWECb.ST,3.09,0.07728,-0.056,3.08827
2018-01-29,TELIA.ST,2.72412,0.29796,-2.815,2.64743
2018-01-29,UHR.S,,,-0.547,13.71769
2018-01-29,YAR.OL1,1.99177,0.10534,-0.621,1.97939
2018-01-29,ZURN.S,18.67057,2.84722,-4.838,17.76722
2018-01-30,ABI.BR,4.18577,0.18968,-3.77,4.02797
2018-01-30,ATCOa.ST,4.06449,0.1046,0.809,4.09738
2018-01-30,BKT.MC,0.57805,0.03372,2.938,0.59503
2018-01-30,BLND.L,0.3684144,0.0081726,1.207,0.3728614
2018-01-30,GETP.PA,0.24192,0.03909,1.637,0.24588
2018-01-30,HSBA.L,0.70169,0.05441,0.502,0.71001
2018-01-30,KCRA.HE,1.464,0.2643,-4.024,1.40509
2018-01-30,KNEBV.HE,1.84796,0.07988,-0.713,1.83479
2018-01-30,PNDORA.CO,53.66338,2.09284,-1.09,53.07837
2018-01-30,SAN.MC,0.45013,0.03883,-2.094,0.44268
2018-01-30,STLAM.MI,3.09678,0.4364,7.318,3.32341
2018-01-30,TELIA.ST,2.69723,0.30842,-3.533,2.60194
2018-01-30,UHR.S,17.33852,2.08734,-0.823,17.19582
2018-01-31,GETP.PA,0.28508,0.05625,,
2018-01-31,STLAM.MI,3.079,0.46031,,
2018-01-31,ABI.BR,4.18231,0.18805,-3.743,4.02576
2018-01-31,ACCP.PA,0.94929,0.10536,-2.156,0.92883
2018-01-31,ACPP.WA,4.82443,1.26814,17.677,5.67726
2018-01-31,ADDTb.ST,2.255,0.12695,-0.739,2.23834
2018-01-31,AMUN.PA1,3.72962,0.21547,1.841,3.79827
2018-01-31,ATCOa.ST,4.0659,0.10685,0.803,4.09856
2018-01-31,BKT.MC,0.57919,0.03387,3.088,0.59708
2018-01-31,BMED.MI,0.49888,0.02245,-1.804,0.48987
2018-01-31,CBKG.DE,0.3046,0.14523,-3.129,0.29507
2018-01-31,ELISA.HE,1.93552,0.08475,0.388,1.94303
2018-01-31,GETP.PA,0.24167,0.03886,3.441,0.24998
2018-01-31,HSBA.L,0.70294,0.05482,0.95,0.71452
2018-01-31,HSX.L,0.37051,0.24181,-13.831,0.31926
2018-01-31,KCRA.HE,1.46491,0.26265,-5.591,1.38301
2018-01-31,MBK.WA,25.8517,0.41976,0.233,25.91185
2018-01-31,MICP.PA,2.31588,0.08254,1.224,2.34423
2018-01-31,SAN.MC,0.51029,0.03999,-1.445,0.50292
2018-01-31,SJP.L,0.3995456,0.0565786,0.567,0.4018102
2018-01-31,STLAM.MI,3.079,0.46031,7.493,3.30971
2018-01-31,TELIA.ST,2.71243,0.30421,-4.083,2.60168
2018-01-31,UHR.S,17.69359,2.01322,0.26,17.73961
2018-01-31,UPM.HE,1.84575,0.15126,2.925,1.89974
2018-02-01,AAL.L,2.83055,0.28132,3.011,2.91578
2018-02-01,ABI.BR,4.15369,0.19834,-3.277,4.01756
2018-02-01,ADDTb.ST,2.25563,0.12791,0.482,2.26651
2018-02-01,AYV.PA,1.27675,0.02694,0.022,1.27704
2018-02-01,BKT.MC,0.58157,0.03204,2.551,0.59641
2018-02-01,BRBY.L,0.7944157,0.0416826,0.828,0.8009938
2018-02-01,CWK.L,1.4194288,0.0261915,0.29,1.4235458
2018-02-01,ELISA.HE,1.94848,0.08242,0.752,1.96312
2018-02-01,HSBA.L,0.69538,0.06851,0.416,0.70265
2018-02-01,HSX.L,0.34095,0.20065,-1.959,0.33427
2018-02-01,PNDORA.CO,53.62713,2.06731,-1.134,53.0178
2018-02-01,SAN.MC,0.50942,0.03985,-1.398,0.5023
2018-02-01,SGSN.S,3.91677,0.11569,0.179,3.92377
2018-02-01,SJP.L,0.3997956,0.0563897,-0.59,0.397437
2018-02-01,STLAM.MI,,,8.606,3.34398
2018-02-01,TELIA.ST,2.71478,0.3069,-3.641,2.61594
2018-02-01,UHR.S,17.80889,1.96335,1.952,18.15645
2018-02-01,UPM.HE,1.88325,0.14708,3.041,1.94052
2018-02-01,YAR.OL1,1.98782,0.10403,-0.745,1.973
2018-02-01,ZURN.S,18.60872,2.86314,-4.677,17.73834
2018-02-01,HSBA.L,0.69538,0.06851,,
2018-02-02,AAL.L,2.82796,0.27826,4.337,2.95062
2018-02-02,ABI.BR,4.153,0.19751,-3.347,4.01399
2018-02-02,BMED.MI,0.50025,0.02125,-1.826,0.49111
2018-02-02,CWK.L,1.4246538,0.0262032,0.899,1.4374536
2018-02-02,ELISA.HE,1.95133,0.08481,1.184,1.97443
2018-02-02,HSX.L,0.33294,0.20831,-1.689,0.32731
2018-02-02,KNEBV.HE,1.84716,0.08065,-0.925,1.83007
2018-02-02,NIBEb.ST,0.8225,0.03677,-0.022,0.8244
2018-02-02,SAN.MC,0.50975,0.03961,-1.617,0.5015
2018-02-02,SJP.L,0.3978256,0.05715,-0.461,0.3959933
2018-02-02,STLAM.MI,3.13639,0.44151,6.94,3.35405
2018-02-02,UHR.S,17.8037,1.96447,1.844,18.13201
2018-02-02,UPM.HE,1.8895,0.15306,3.598,1.95749
2018-02-03,RAAG.DE,,,0.513,12.44925
2018-02-04,ACS.MC,2.15902,0.1053,-1.437,2.128
2018-02-05,ABI.BR,4.14569,0.20242,-3.454,4.00249
2018-02-05,AYV.PA,1.27919,0.02604,0.042,1.27973
2018-02-05,BKT.MC,0.58252,0.03198,2.294,0.59589
2018-02-05,BOL.ST,23.23132,1.0196,1.907,23.6742
2018-02-05,ELISA.HE,1.958,0.08005,0.251,1.96291
2018-02-05,HEXAb.ST,0.25652,0.00964,-0.198,0.25601
2018-02-05,HSBA.L,,,0.458,0.70294
2018-02-05,HSX.L,0.32112,0.21237,-32.415,0.21703
2018-02-05,PRTP.PA,15.56531,0.72038,0.459,15.63671
2018-02-05,SAN.MC,0.50964,0.0396,-1.204,0.5035
2018-02-05,SJP.L,0.3919256,0.0613113,-1.469,0.3861694
2018-02-05,UPM.HE,1.91263,0.16286,3.035,1.97067
2018-02-06,ABI.BR,4.14042,0.20199,-3.455,3.99739
2018-02-06,ADDTb.ST,2.22375,0.17079,-0.12,2.22109
2018-02-06,BNPP.PA,6.27216,0.44566,-0.982,6.21055
2018-02-06,ELISA.HE,1.95424,0.0787,0.613,1.96622
2018-02-06,HEXAb.ST,0.25652,0.00964,-0.199,0.25601
2018-02-06,HSBA.L,0.69682,0.06672,0.469,0.70429
2018-02-06,HSX.L,0.29064,0.2214,-35.721,0.18682
2018-02-06,KCRA.HE,1.44036,0.25579,-4.355,1.37764
2018-02-06,NIBEb.ST,0.8225,0.03677,-0.023,0.8244
2018-02-06,PNDORA.CO,58.02925,3.79103,-2.588,56.52742
2018-02-06,RAAG.DE,12.3895,0.19669,0.426,12.44228
2018-02-06,SJP.L,0.3987319,0.0577437,1.221,0.4035988
2018-02-06,SWECb.ST,3.07333,0.05986,0.225,3.08025
2018-02-06,ZURN.S,18.63345,2.86595,-4.807,17.73779
2018-02-07,ACCP.PA,0.94871,0.10415,-0.545,0.94354
2018-02-07,ADDTb.ST,2.24188,0.17408,-0.247,2.23634
2018-02-07,BNPP.PA,6.22672,0.41011,-0.287,6.20885
2018-02-07,BRBY.L,0.7944157,0.0416826,0.854,0.8011991
2018-02-07,HEXAb.ST,0.28344,0.00668,-0.798,0.28118
2018-02-07,KNEBV.HE,1.83756,0.09067,-0.774,1.82334
2018-02-07,MICP.PA,2.3175,0.08114,1.21,2.34554
2018-02-07,PNDORA.CO,57.3655,3.82322,-3.221,55.51766
2018-02-07,SAN.MC,0.50867,0.03933,-0.958,0.5038
2018-02-07,YAR.OL1,1.96647,0.10679,-0.711,1.95249
2018-02-07,ADDTb.ST,2.24188,0.17408,,
2018-02-07,PNDORA.CO,57.3655,3.82322,,
2018-02-08,ADDTb.ST,,,-3.951,2.15329
2018-02-08,AYV.PA,1.31792,0.05189,-0.501,1.31131
2018-02-08,BKT.MC,0.58443,0.02992,1.805,0.59498
2018-02-08,BMED.MI,0.51013,0.01784,1.231,0.5164
2018-02-08,BNPP.PA,6.22584,0.40901,-1.372,6.14045
2018-02-08,BOL.ST,23.305,1.08956,1.873,23.74154
2018-02-08,BRBY.L,0.7944157,0.0416826,0.858,0.8012346
2018-02-08,CBKG.DE,0.72213,0.08605,3.883,0.75017
2018-02-08,HEXAb.ST,0.28725,0.00668,-0.422,0.28603
2018-02-08,HSBA.L,0.69644,0.06486,0.454,0.70353
2018-02-08,HSX.L,0.27649,0.21728,-30.911,0.19102
2018-02-08,KCRA.HE,2.06162,0.39253,3.094,2.12541
2018-02-08,MBK.WA,30.3555,2.60015,-2.273,29.66568
2018-02-08,PNDORA.CO,,,-3.32,55.46087
2018-02-08,STLAM.MI,3.17726,0.40005,4.968,3.33511
2018-02-08,TELIA.ST,2.71824,0.30857,-3.608,2.62015
2018-02-08,UHR.S,17.79711,1.96952,1.96,18.14597
2018-02-08,YAR.OL1,2.9465,0.46269,-0.552,2.93024
2018-02-08,ZURN.S,24.80743,2.04492,-2.362,24.2216
2018-02-09,ACS.MC,2.14612,0.09255,,
2018-02-09,BOL.ST,23.4192,0.9906,,
2018-02-09,AAL.L,2.82487,0.27685,4.162,2.94243
2018-02-09,ACS.MC,2.14612,0.09255,-0.386,2.13783
2018-02-09,ADDTb.ST,2.1755,0.20461,-4.514,2.0773
2018-02-09,AMUN.PA1,4.65239,0.29481,0.049,4.65468
2018-02-09,AYV.PA,1.31183,0.05308,-0.412,1.30643
2018-02-09,BNPP.PA,6.20144,0.423,-1.298,6.12093
2018-02-09,BOL.ST,23.4192,0.9906,1.163,23.6915
2018-02-09,BRBY.L,0.7976157,0.0411719,0.595,0.802362
2018-02-09,CBKG.DE,0.72387,0.08628,4.047,0.75317
2018-02-09,CWK.L,1.4277788,0.0259255,0.669,1.4373272
2018-02-09,HEXAb.ST,0.2876,0.00722,-0.332,0.28664
2018-02-09,HSBA.L,0.69033,0.07907,-0.312,0.69172
2018-02-09,KCRA.HE,2.01439,0.36153,2.058,2.05584
2018-02-09,MBK.WA,30.343,2.60827,-2.426,29.60696
2018-02-09,NIBEb.ST,0.82208,0.03587,0.611,0.8292
2018-02-09,SAN.MC,0.50703,0.03962,-0.992,0.502
2018-02-09,YAR.OL1,2.85626,0.42098,-1.755,2.80612
2018-02-09,ZURN.S,24.66498,2.06402,-1.779,24.22632
2018-02-10,BLND.L,0.3685125,0.008199,1.185,0.3728774
2018-02-10,HSBA.L,0.69017,0.07902,-0.184,0.69243
2018-02-11,ACS.MC,,,-1.021,2.12422
2018-02-12,AAL.L,2.8357,0.27066,3.5,2.93494
2018-02-12,ACCP.PA,0.94929,0.10461,0.098,0.95023
2018-02-12,AMUN.PA1,4.63572,0.28681,1.62,4.71082
2018-02-12,BOL.ST,,,1.157,23.69024
2018-02-12,CBKG.DE,0.72935,0.09999,5.758,0.77135
2018-02-12,ELISA.HE,1.95519,0.07864,0.566,1.96626
2018-02-12,GETP.PA,0.2425,0.04081,5.862,0.25672
2018-02-12,KCRA.HE,1.98515,0.3693,2.89,2.04252
2018-02-12,MBK.WA,30.243,2.59647,-2.302,29.54684
2018-02-12,MICP.PA,2.62901,0.13109,2.248,2.68812
2018-02-12,NEXS.PA,3.57071,0.32385,0.884,3.60228
2018-02-12,NIBEb.ST,0.9175,0.06518,0.81,0.92493
2018-02-12,PNDORA.CO,56.89106,3.42925,-2.328,55.56649
2018-02-12,SAN.MC,0.50649,0.03917,-0.66,0.50315
2018-02-12,SGSN.S,3.91588,0.11572,0.193,3.92346
2018-02-12,TELIA.ST,2.6967,0.27674,-2.671,2.62468
2018-02-12,YAR.OL1,2.83198,0.42094,-1.411,2.79201
2018-02-12,ZURN.S,24.65941,2.10152,-2.303,24.09161
2018-02-13,BMED.MI,0.49789,0.01955,,
2018-02-13,SGSN.S,3.91588,0.11572,,
2018-02-13,TLIT.MI,0.07315,0.00896,,
2018-02-13,ZURN.S,24.79417,2.16743,,
2018-02-13,AAL.L,2.8419,0.27222,3.766,2.94892
2018-02-13,ADDTb.ST,2.1595,0.18446,-0.856,2.14103
2018-02-13,BKT.MC,0.58633,0.02957,1.53,0.59531
2018-02-13,BMED.MI,0.49789,0.01955,0.784,0.50179
2018-02-13,BNPP.PA,6.20504,0.42868,-0.841,6.15287
2018-02-13,BOL.ST,23.39334,1.01786,1.258,23.68766
2018-02-13,MBK.WA,29.67885,2.83756,-3.061,28.77037
2018-02-13,MICP.PA,2.62269,0.08583,0.465,2.63488
2018-02-13,PNDORA.CO,56.53294,3.28491,-1.815,55.50662
2018-02-13,PRTP.PA,18.22519,1.00786,0.71,18.35462
2018-02-13,SAN.MC,0.50682,0.03921,-0.645,0.50356
2018-02-13,SGSN.S,3.91588,0.11572,0.197,3.92358
2018-02-13,SWECb.ST,3.3225,0.06089,0.054,3.32427
2018-02-13,TELIA.ST,2.69674,0.2768,-2.631,2.62579
2018-02-13,TLIT.MI,0.07315,0.00896,5.26,0.07841
2018-02-13,YAR.OL1,2.83645,0.42328,-0.266,2.8289
2018-02-13,ZURN.S,24.79417,2.16743,-1.395,24.44832
2018-02-14,AAL.L,2.84602,0.27178,3.385,2.94236
2018-02-14,ABI.BR,4.13856,0.19844,-3.364,3.99934
2018-02-14,ACS.MC,2.14612,0.09255,-0.996,2.12475
2018-02-14,AMUN.PA1,4.62594,0.28181,1.46,4.69347
2018-02-14,ATCOa.ST,4.0707,0.10113,0.591,4.09473
2018-02-14,AYV.PA,1.3017,0.05519,-0.546,1.29458
2018-02-14,BMED.MI,,,0.493,0.50034
2018-02-14,BOL.ST,25.24982,3.93044,4.647,26.42316
2018-02-14,CBKG.DE,0.72739,0.09863,5.602,0.76814
2018-02-14,KCRA.HE,1.96669,0.37653,2.92,2.02411
2018-02-14,MICP.PA,2.6063,0.07718,0.65,2.62325
2018-02-14,PRTP.PA,18.31256,1.17665,2.223,18.71966
2018-02-14,SAN.MC,0.50781,0.04004,-0.522,0.50516
2018-02-14,SWECb.ST,3.36833,0.05326,0.132,3.37277
2018-02-14,TELIA.ST,2.69712,0.27617,-2.746,2.62305
2018-02-14,TLIT.MI,,,3.471,0.07663
2018-02-14,ZURN.S,,,-1.084,24.52549
2018-02-14,AMUN.PA1,4.62594,0.28181,,
2018-02-15,AAL.L,2.84602,0.27159,3.583,2.948
2018-02-15,ABI.BR,4.13782,0.19873,-3.355,3.99901
2018-02-15,ACCP.PA,0.94988,0.10532,0.761,0.95711
2018-02-15,AMUN.PA1,,,0.146,4.63271
2018-02-15,BOL.ST,25.31232,4.06082,8.898,27.56448
2018-02-15,HSBA.L,0.68961,0.07892,-0.185,0.69184
2018-02-15,KNEBV.HE,1.83756,0.09067,-0.787,1.8231
2018-02-15,MICP.PA,2.6118,0.07725,0.206,2.61719
2018-02-15,NEXS.PA,3.639,0.47629,1.705,3.70106
2018-02-15,PRTP.PA,18.33576,1.17712,2.211,18.74113
2018-02-15,ZURN.S,24.82269,2.15061,-1.568,24.4336
2018-02-16,ACCP.PA,0.94256,0.10671,,
2018-02-16,AAL.L,2.85531,0.27885,3.968,2.96863
2018-02-16,ABI.BR,4.13944,0.2009,-3.315,4.00222
2018-02-16,ACCP.PA,0.94256,0.10671,-0.134,0.94129
2018-02-16,BKT.MC,0.58855,0.02855,1.162,0.59539
2018-02-16,KCRA.HE,1.95477,0.36934,3.415,2.02152
2018-02-16,MICP.PA,2.61055,0.07682,0.267,2.61753
2018-02-16,NEXS.PA,3.58246,0.52326,-2.645,3.48769
2018-02-16,PRTP.PA,18.30016,1.19342,1.499,18.57449
2018-02-16,SAN.MC,0.50763,0.04008,-0.465,0.50527
2018-02-16,TELIA.ST,2.69559,0.27687,-2.843,2.61894
2018-02-16,ZURN.S,24.89742,2.17013,-1.522,24.51849
2018-02-18,ACCP.PA,,,1.777,0.9593
2018-02-18,BKT.MC,0.58855,0.02855,1.172,0.59545
2018-02-18,GETP.PA,,,-1.644,0.2804
2018-02-19,NIBEb.ST,0.92625,0.05375,,
2018-02-19,ABI.BR,4.12767,0.20836,-3.245,3.99371
2018-02-19,BMED.MI,0.499,0.02047,1.452,0.50625
2018-02-19,MICP.PA,2.61318,0.07654,0.242,2.6195
2018-02-19,NEXS.PA,3.57631,0.52497,-2.494,3.48713
2018-02-19,NIBEb.ST,0.92625,0.05375,1.048,0.93596
2018-02-19,PRTP.PA,18.22196,1.18409,1.976,18.58205
2018-02-19,SGSN.S,,,0.217,3.92438
2018-02-19,SJP.L,0.3964731,0.0569738,1.135,0.4009717
2018-02-19,YAR.OL1,2.83834,0.42209,-0.258,2.83101
2018-02-20,AAL.L,2.86616,0.28563,4.495,2.99498
2018-02-20,ACS.MC,2.14686,0.09169,-1.31,2.11874
2018-02-20,AMUN.PA1,4.63389,0.27417,-0.257,4.62197
2018-02-20,BNPP.PA,6.21212,0.43026,0.142,6.22093
2018-02-20,BOL.ST,25.25938,4.09198,8.317,27.36022
2018-02-20,HSBA.L,0.72621,0.04969,-0.869,0.7199
2018-02-20,KNEBV.HE,1.83756,0.09067,-0.795,1.82294
2018-02-20,MICP.PA,2.61218,0.07543,0.372,2.6219
2018-02-20,NIBEb.ST,,,3.277,0.9566
2018-02-20,STLAM.MI,3.1767,0.39989,5.137,3.33989
2018-02-20,TELIA.ST,2.69482,0.277,-2.885,2.61708
2018-02-20,UHR.S,17.83156,1.91113,0.288,17.88287
2018-02-21,BNZL.L,1.1393271,0.0120665,,
2018-02-21,AAL.L,2.86358,0.28614,3.905,2.97541
2018-02-21,ACCP.PA,1.30033,0.16552,4.649,1.36078
2018-02-21,AMUN.PA1,4.66278,0.23688,0.572,4.68943
2018-02-21,BKT.MC,0.59055,0.02858,1.066,0.59685
2018-02-21,BNPP.PA,6.21052,0.43147,0.122,6.21808
2018-02-21,BNZL.L,1.1393271,0.0120665,0.017,1.1395169
2018-02-21,NEXS.PA,3.55985,0.52519,-2.741,3.46228
2018-02-21,PRTP.PA,18.25956,1.1866,1.814,18.59087
2018-02-21,UHR.S,17.81822,1.90214,0.751,17.95195
2018-02-21,UPM.HE,1.92319,0.15844,2.396,1.96926
2018-02-21,ZURN.S,24.83779,2.10606,-0.414,24.73507
2018-02-22,AAL.L,2.76231,0.64013,8.369,2.99349
2018-02-22,ABI.BR,4.10107,0.22323,-2.711,3.98989
2018-02-22,ACCP.PA,1.28347,0.16119,0.442,1.28915
2018-02-22,AMUN.PA1,4.63944,0.26044,0.547,4.66481
2018-02-22,BNZL.L,,,0.093,1.1403845
2018-02-22,GEBN.S,15.97143,0.53784,0.719,16.08628
2018-02-22,GETP.PA,0.27467,0.05796,-6.431,0.257
2018-02-22,HSBA.L,0.727,0.04733,-0.879,0.72061
2018-02-22,SGSN.S,3.91102,0.11449,0.322,3.92361
2018-02-22,STLAM.MI,3.21674,0.36662,3.82,3.33963
2018-02-22,HSBA.L,0.727,0.04733,,
2018-02-23,AAL.L,2.7587,0.63236,7.218,2.95782
2018-02-23,ACCP.PA,1.292,0.17088,2.869,1.32906
2018-02-23,BNPP.PA,6.20596,0.4326,0.094,6.21176
2018-02-23,BNZL.L,1.1392343,0.0121136,0.076,1.1400939
2018-02-23,BRBY.L,0.7971548,0.041174,0.585,0.8018209
2018-02-23,CBKG.DE,0.7187,0.08894,3.164,0.74144
2018-02-23,CWK.L,1.4170288,0.0397972,0.475,1.4237644
2018-02-23,HSBA.L,,,-1.864,0.71345
2018-02-23,MICP.PA,2.61155,0.07572,0.381,2.62149
2018-02-23,BNPP.PA,,,0.094,6.21176
2018-02-24,GETP.PA,0.27383,0.05867,,
2018-02-25,BNPP.PA,6.20596,0.4326,,
2018-02-25,GETP.PA,,,-12.07,0.24078
2018-02-26,HSBA.L,,,-1.294,0.71916
2018-02-26,AAL.L,2.76365,0.61268,6.469,2.94243
2018-02-26,ACCP.PA,1.30937,0.18323,3.544,1.35578
2018-02-26,AMUN.PA1,4.63833,0.26018,0.61,4.66664
2018-02-26,BNZL.L,1.2374307,0.024365,0.555,1.2443004
